struct_idx	county	phillimore	text_type
1039	SUS	"13,44"	E
1040	SUS	"13,45"	E
1041	SUS	"13,46"	E
1042	SUS	"13,47"	E
1043	SUS	"13,48"	E
1044	SUS	"13,49"	E
1045	SUS	"13,50"	E
1046	SUS	"13,51"	E
1047	SUS	"13,52"	E
1048	SUS	"13,53"	E
1049	SUS	"13,54"	E
1050	SUS	"13,55"	E
1051	SUS	"13,56"	E
1052	SUS	"13,57"	E
1054	SUS	"14,1"	E
1055	SUS	"14,2"	E
1059	SUR	"1,1a"	E
1060	SUR	"1,1b"	E
1061	SUR	"1,1c"	E
1062	SUR	"1,1d"	E
1063	SUR	"1,1e"	E
1064	SUR	"1,1f"	E
1065	SUR	"1,1g"	E
1066	SUR	"1,2"	E
1067	SUR	"1,3"	E
1068	SUR	"1,4"	E
1069	SUR	"1,5"	E
1070	SUR	"1,6"	E
1071	SUR	"1,7"	E
1072	SUR	"1,8"	E
1073	SUR	"1,9"	E
1074	SUR	"1,10"	E
1075	SUR	"1,11"	E
1076	SUR	"1,12"	E
1077	SUR	"1,13"	E
1078	SUR	"1,14"	E
1079	SUR	"1,15"	E
1080	SUR	"1,16"	E
1082	SUR	"2,1"	E
1083	SUR	"2,2"	E
1084	SUR	"2,3"	E
1085	SUR	"2,4"	E
1086	SUR	"2,5"	E
1087	SUR	"2,6"	E
1089	SUR	"3,1"	E
1091	SUR	"4,1"	E
1092	SUR	"4,2"	E
1094	SUR	"5,1a"	E
1095	SUR	"5,1b"	E
1096	SUR	"5,1c"	E
1097	SUR	"5,1d"	E
1098	SUR	"5,1e"	E
1099	SUR	"5,1f"	E
1100	SUR	"5,1g"	E
1101	SUR	"5,1h"	E
1102	SUR	"5,2"	E
1103	SUR	"5,3"	E
1104	SUR	"5,4"	E
1105	SUR	"5,5"	E
1106	SUR	"5,6"	E
1107	SUR	"5,7"	E
1108	SUR	"5,8"	E
1109	SUR	"5,9"	E
1110	SUR	"5,10"	E
1111	SUR	"5,11"	E
1112	SUR	"5,12"	E
1113	SUR	"5,13"	E
1114	SUR	"5,14"	E
1115	SUR	"5,15"	E
1116	SUR	"5,16"	E
1117	SUR	"5,17"	E
1118	SUR	"5,18"	E
1119	SUR	"5,19"	E
1120	SUR	"5,20"	E
1121	SUR	"5,21"	E
1122	SUR	"5,22"	E
1123	SUR	"5,23"	E
1124	SUR	"5,24"	E
1125	SUR	"5,25"	E
1126	SUR	"5,26"	E
1127	SUR	"5,27"	E
1128	SUR	"5,28"	E
1129	SUR	"5,29"	E
1130	SUR	"5,30"	E
1132	SUR	"6,1"	E
1133	SUR	"6,2"	E
1134	SUR	"6,3"	E
1135	SUR	"6,4"	E
1136	SUR	"6,5"	E
1138	SUR	"7,1"	E
1140	SUR	"8,1"	E
1141	SUR	"8,2"	E
1142	SUR	"8,3"	E
1143	SUR	"8,4"	E
1144	SUR	"8,5"	E
1145	SUR	"8,6"	E
1146	SUR	"8,7"	E
1147	SUR	"8,8"	E
1148	SUR	"8,9"	E
1149	SUR	"8,10"	E
1150	SUR	"8,11"	E
1151	SUR	"8,12"	E
1152	SUR	"8,13"	E
1153	SUR	"8,14"	E
1154	SUR	"8,15"	E
1155	SUR	"8,16"	E
1156	SUR	"8,17"	E
1157	SUR	"8,18"	E
1158	SUR	"8,19"	E
1159	SUR	"8,20"	E
1160	SUR	"8,21"	E
1161	SUR	"8,22"	E
1162	SUR	"8,23"	E
1163	SUR	"8,24"	E
1164	SUR	"8,25"	E
1165	SUR	"8,26"	E
1166	SUR	"8,27"	E
1167	SUR	"8,28"	E
1168	SUR	"8,29"	E
1169	SUR	"8,30"	E
1171	SUR	"9,1"	E
1173	SUR	"10,1"	E
1175	SUR	"11,1"	E
1177	SUR	"12,1"	E
1178	SUR	"12,2"	E
1180	SUR	"13,1"	E
1182	SUR	"14,1"	E
1184	SUR	"15,1"	E
1185	SUR	"15,2"	E
1187	SUR	"16,1"	E
1189	SUR	"17,1"	E
1190	SUR	"17,2"	E
1191	SUR	"17,3"	E
1192	SUR	"17,4"	E
1194	SUR	"18,1"	E
1195	SUR	"18,2"	E
1196	SUR	"18,3"	E
1197	SUR	"18,4"	E
1199	SUR	"19,1"	E
1200	SUR	"19,2"	E
1201	SUR	"19,3"	E
1202	SUR	"19,4"	E
1203	SUR	"19,5"	E
1204	SUR	"19,6"	E
1205	SUR	"19,7"	E
1206	SUR	"19,8"	E
1207	SUR	"19,9"	E
1208	SUR	"19,10"	E
1209	SUR	"19,11"	E
1210	SUR	"19,12"	E
1211	SUR	"19,13"	E
1212	SUR	"19,14"	E
1213	SUR	"19,15"	E
1214	SUR	"19,16"	E
1215	SUR	"19,17"	E
1216	SUR	"19,18"	E
1217	SUR	"19,19"	E
1218	SUR	"19,20"	E
1219	SUR	"19,21"	E
1220	SUR	"19,22"	E
1221	SUR	"19,23"	E
1222	SUR	"19,24"	E
1223	SUR	"19,25"	E
1224	SUR	"19,26"	E
1225	SUR	"19,27"	E
1226	SUR	"19,28"	E
1227	SUR	"19,29"	E
1228	SUR	"19,30"	E
1229	SUR	"19,31"	E
1230	SUR	"19,32"	E
1231	SUR	"19,33"	E
1232	SUR	"19,34"	E
1233	SUR	"19,35"	E
1234	SUR	"19,36"	E
1235	SUR	"19,37"	E
1236	SUR	"19,38"	E
1237	SUR	"19,39"	E
1238	SUR	"19,40"	E
1239	SUR	"19,41"	E
1240	SUR	"19,42"	E
1241	SUR	"19,43"	E
1242	SUR	"19,44"	E
1243	SUR	"19,45"	E
1244	SUR	"19,46"	E
1245	SUR	"19,47"	E
1246	SUR	"19,48"	E
1248	SUR	"20,1"	E
1249	SUR	"20,2"	E
1251	SUR	"21,1"	E
1252	SUR	"21,2"	E
1253	SUR	"21,3"	E
1254	SUR	"21,4"	E
1255	SUR	"21,5"	E
1256	SUR	"21,6"	E
1257	SUR	"21,7"	E
1259	SUR	"22,1"	E
1260	SUR	"22,2"	E
1261	SUR	"22,3"	E
1262	SUR	"22,4"	E
1263	SUR	"22,5"	E
1265	SUR	"23,1"	E
1267	SUR	"24,1"	E
1269	SUR	"25,1"	E
1270	SUR	"25,2"	E
1271	SUR	"25,3"	E
1273	SUR	"26,1"	E
1275	SUR	"27,1"	E
1276	SUR	"27,2"	E
1277	SUR	"27,3"	E
1279	SUR	"28,1"	E
1281	SUR	"29,1"	E
1282	SUR	"29,2"	E
1284	SUR	"30,1"	E
1285	SUR	"30,2"	E
1287	SUR	"31,1"	E
1289	SUR	"32,1"	E
1290	SUR	"32,2"	E
1292	SUR	"33,1"	E
1294	SUR	"34,1"	E
1296	SUR	"35,1"	E
1297	SUR	"35,2"	E
1299	SUR	"36,1"	E
1300	SUR	"36,2"	E
1301	SUR	"36,3"	E
1302	SUR	"36,4"	E
1303	SUR	"36,5"	E
1304	SUR	"36,6"	E
1305	SUR	"36,7"	E
1306	SUR	"36,8"	E
1307	SUR	"36,9"	E
1308	SUR	"36,10"	E
1316	HAM	"1,1"	E
1317	HAM	"1,2"	E
1318	HAM	"1,3"	E
1319	HAM	"1,4"	E
1320	HAM	"1,5"	E
1321	HAM	"1,6"	E
1322	HAM	"1,7"	E
1323	HAM	"1,8"	E
1324	HAM	"1,9"	E
1325	HAM	"1,10"	E
1326	HAM	"1,11"	E
1327	HAM	"1,12"	E
1328	HAM	"1,13"	E
1329	HAM	"1,14"	E
1330	HAM	"1,15"	E
1331	HAM	"1,16"	E
1332	HAM	"1,17"	E
1333	HAM	"1,18"	E
1334	HAM	"1,19"	E
1335	HAM	"1,20"	E
1336	HAM	"1,21"	E
1337	HAM	"1,22"	E
1338	HAM	"1,23"	E
1339	HAM	"1,24"	E
1340	HAM	"1,25"	E
1341	HAM	"1,26"	E
1342	HAM	"1,27"	E
1343	HAM	"1,28"	E
1344	HAM	"1,29"	E
1345	HAM	"1,30"	E
1346	HAM	"1,31"	E
1347	HAM	"1,32"	E
1348	HAM	"1,33"	E
1349	HAM	"1,34"	E
1350	HAM	"1,35"	E
1351	HAM	"1,36"	E
1352	HAM	"1,37"	E
1353	HAM	"1,38"	E
1354	HAM	"1,39"	E
1355	HAM	"1,40"	E
1356	HAM	"1,41"	E
1357	HAM	"1,42"	E
1358	HAM	"1,43"	E
1359	HAM	"1,44"	E
1360	HAM	"1,45"	E
1361	HAM	"1,46"	E
1362	HAM	"1,47"	E
1364	HAM	"1,W1"	E
1365	HAM	"1,W2"	E
1366	HAM	"1,W3"	E
1367	HAM	"1,W4"	E
1368	HAM	"1,W5"	E
1369	HAM	"1,W6"	E
1370	HAM	"1,W7"	E
1371	HAM	"1,W8"	E
1372	HAM	"1,W9"	E
1373	HAM	"1,W10"	E
1374	HAM	"1,W11"	E
1375	HAM	"1,W12"	E
1376	HAM	"1,W13"	E
1377	HAM	"1,W14"	E
1378	HAM	"1,W15"	E
1379	HAM	"1,W16"	E
1380	HAM	"1,W17"	E
1381	HAM	"1,W18"	E
1382	HAM	"1,W19"	E
1383	HAM	"1,W20"	E
1384	HAM	"1,W21"	E
1385	HAM	"1,W22"	E
1387	HAM	"2,1"	E
1388	HAM	"2,2"	E
1389	HAM	"2,3"	E
1390	HAM	"2,4"	E
1391	HAM	"2,5"	E
1392	HAM	"2,6"	E
1393	HAM	"2,7"	E
1394	HAM	"2,8"	E
1395	HAM	"2,9"	E
1396	HAM	"2,10"	E
1397	HAM	"2,11"	E
1398	HAM	"2,12"	E
1399	HAM	"2,13"	E
1400	HAM	"2,14"	E
1401	HAM	"2,15"	E
1402	HAM	"2,16"	E
1403	HAM	"2,17"	E
1404	HAM	"2,18"	E
1405	HAM	"2,19"	E
1406	HAM	"2,20"	E
1407	HAM	"2,21"	E
1408	HAM	"2,22"	E
1409	HAM	"2,23"	E
1410	HAM	"2,24"	E
1411	HAM	"2,25"	E
1413	HAM	"3,1"	E
1414	HAM	"3,2"	E
1415	HAM	"3,3"	E
1416	HAM	"3,4"	E
1417	HAM	"3,5"	E
1418	HAM	"3,6"	E
1419	HAM	"3,7"	E
1420	HAM	"3,8"	E
1421	HAM	"3,9"	E
1422	HAM	"3,10"	E
1423	HAM	"3,11"	E
1424	HAM	"3,12"	E
1425	HAM	"3,13"	E
1426	HAM	"3,14"	E
1427	HAM	"3,15"	E
1428	HAM	"3,16"	E
1429	HAM	"3,17"	E
1430	HAM	"3,18"	E
1431	HAM	"3,19"	E
1432	HAM	"3,20"	E
1433	HAM	"3,21"	E
1434	HAM	"3,22"	E
1435	HAM	"3,23"	E
1436	HAM	"3,24"	E
1437	HAM	"3,25"	E
1438	HAM	"3,26"	E
1439	HAM	"3,27"	E
1441	HAM	"4,1"	E
1443	HAM	"5,1"	E
1445	HAM	"5a,1"	E
1447	HAM	"6,1"	E
1448	HAM	"6,2"	E
1449	HAM	"6,3"	E
1450	HAM	"6,4"	E
1451	HAM	"6,5"	E
1452	HAM	"6,6"	E
1453	HAM	"6,7"	E
1454	HAM	"6,8"	E
1455	HAM	"6,9"	E
1456	HAM	"6,10"	E
1457	HAM	"6,11"	E
1458	HAM	"6,12"	E
1460	HAM	"6,13"	E
1461	HAM	"6,14"	E
1462	HAM	"6,15"	E
1463	HAM	"6,16"	E
1464	HAM	"6,17"	E
1466	HAM	"7,1"	E
1468	HAM	"8,1"	E
1470	HAM	"9,1"	E
1471	HAM	"9,2"	E
1473	HAM	"10,1"	E
1475	HAM	"11,1"	E
1477	HAM	"12,1"	E
1479	HAM	"13,1"	E
1481	HAM	"14,1"	E
1482	HAM	"14,2"	E
1483	HAM	"14,3"	E
1484	HAM	"14,4"	E
1485	HAM	"14,5"	E
1486	HAM	"14,6"	E
1488	HAM	"15,1"	E
1489	HAM	"15,2"	E
1490	HAM	"15,3"	E
1491	HAM	"15,4"	E
1492	HAM	"15,5"	E
1494	HAM	"16,1"	E
1495	HAM	"16,2"	E
1496	HAM	"16,3"	E
1497	HAM	"16,4"	E
1498	HAM	"16,5"	E
1499	HAM	"16,6"	E
1500	HAM	"16,7"	E
1502	HAM	"17,1"	E
1503	HAM	"17,2"	E
1504	HAM	"17,3"	E
1505	HAM	"17,4"	E
1507	HAM	"18,1"	E
1508	HAM	"18,2"	E
1509	HAM	"18,3"	E
1511	HAM	"19,1"	E
1513	HAM	"20,1"	E
1514	HAM	"20,2"	E
1516	HAM	"21,1"	E
1517	HAM	"21,2"	E
1518	HAM	"21,3"	E
1519	HAM	"21,4"	E
1520	HAM	"21,5"	E
1521	HAM	"21,6"	E
1522	HAM	"21,7"	E
1523	HAM	"21,8"	E
1524	HAM	"21,9"	E
1525	HAM	"21,10"	E
1527	HAM	"22,1"	E
1529	HAM	"23,1"	E
1530	HAM	"23,2"	E
1531	HAM	"23,3"	E
1532	HAM	"23,4"	E
1533	HAM	"23,5"	E
1534	HAM	"23,6"	E
1535	HAM	"23,7"	E
1536	HAM	"23,8"	E
1537	HAM	"23,9"	E
1538	HAM	"23,10"	E
1539	HAM	"23,11"	E
1540	HAM	"23,12"	E
1541	HAM	"23,13"	E
1542	HAM	"23,14"	E
1543	HAM	"23,15"	E
1544	HAM	"23,16"	E
1545	HAM	"23,17"	E
1546	HAM	"23,18"	E
1547	HAM	"23,19"	E
1548	HAM	"23,20"	E
1549	HAM	"23,21"	E
1550	HAM	"23,22"	E
1551	HAM	"23,23"	E
1552	HAM	"23,24"	E
1553	HAM	"23,25"	E
1554	HAM	"23,26"	E
1555	HAM	"23,27"	E
1556	HAM	"23,28"	E
1557	HAM	"23,29"	E
1558	HAM	"23,30"	E
1559	HAM	"23,31"	E
1560	HAM	"23,32"	E
1561	HAM	"23,33"	E
1562	HAM	"23,34"	E
1563	HAM	"23,35"	E
1564	HAM	"23,36"	E
1565	HAM	"23,37"	E
1566	HAM	"23,38"	E
1567	HAM	"23,39"	E
1568	HAM	"23,40"	E
1569	HAM	"23,41"	E
1570	HAM	"23,42"	E
1571	HAM	"23,43"	E
1572	HAM	"23,44"	E
1573	HAM	"23,45"	E
1574	HAM	"23,46"	E
1575	HAM	"23,47"	E
1576	HAM	"23,48"	E
1577	HAM	"23,49"	E
1578	HAM	"23,50"	E
1579	HAM	"23,51"	E
1580	HAM	"23,52"	E
1581	HAM	"23,53"	E
1582	HAM	"23,54"	E
1583	HAM	"23,55"	E
1585	HAM	"23,56"	E
1586	HAM	"23,57"	E
1587	HAM	"23,58"	E
1588	HAM	"23,59"	E
1589	HAM	"23,60"	E
1590	HAM	"23,61"	E
1591	HAM	"23,62"	E
1592	HAM	"23,63"	E
1593	HAM	"23,64"	E
1594	HAM	"23,65"	E
1595	HAM	"23,66"	E
1596	HAM	"23,67"	E
1597	HAM	"23,68"	E
1599	HAM	"24,1"	E
1601	HAM	"25,1"	E
1603	HAM	"26,1"	E
1605	HAM	"27,1"	E
1606	HAM	"27,2"	E
1608	HAM	"28,1"	E
1609	HAM	"28,2"	E
1610	HAM	"28,3"	E
1611	HAM	"28,4"	E
1612	HAM	"28,5"	E
1613	HAM	"28,6"	E
1614	HAM	"28,7"	E
1615	HAM	"28,8"	E
1616	HAM	"28,9"	E
1618	HAM	"29,1"	E
1619	HAM	"29,2"	E
1620	HAM	"29,3"	E
1621	HAM	"29,4"	E
1622	HAM	"29,5"	E
1623	HAM	"29,6"	E
1624	HAM	"29,7"	E
1625	HAM	"29,8"	E
1626	HAM	"29,9"	E
1627	HAM	"29,10"	E
1628	HAM	"29,11"	E
1629	HAM	"29,12"	E
1630	HAM	"29,13"	E
1631	HAM	"29,14"	E
1632	HAM	"29,15"	E
1633	HAM	"29,16"	E
1635	HAM	"30,1"	E
1637	HAM	"31,1"	E
1639	HAM	"32,1"	E
1640	HAM	"32,2"	E
1641	HAM	"32,3"	E
1642	HAM	"32,4"	E
1644	HAM	"33,1"	E
1646	HAM	"34,1"	E
1648	HAM	"35,1"	E
1649	HAM	"35,2"	E
1650	HAM	"35,3"	E
1651	HAM	"35,4"	E
1652	HAM	"35,5"	E
1653	HAM	"35,6"	E
1654	HAM	"35,7"	E
1655	HAM	"35,8"	E
1656	HAM	"35,9"	E
1658	HAM	"36,1"	E
1659	HAM	"36,2"	E
1661	HAM	"37,1"	E
1662	HAM	"37,2"	E
1664	HAM	"38,1"	E
1666	HAM	"39,1"	E
1667	HAM	"39,2"	E
1668	HAM	"39,3"	E
1669	HAM	"39,4"	E
1670	HAM	"39,5"	E
1672	HAM	"40,1"	E
1674	HAM	"41,1"	E
1676	HAM	"42,1"	E
1678	HAM	"43,1"	E
1679	HAM	"43,2"	E
1680	HAM	"43,3"	E
1681	HAM	"43,4"	E
1682	HAM	"43,5"	E
1683	HAM	"43,6"	E
1685	HAM	"44,1"	E
1686	HAM	"44,2"	E
1687	HAM	"44,3"	E
1688	HAM	"44,4"	E
1690	HAM	"45,1"	E
1691	HAM	"45,2"	E
1692	HAM	"45,3"	E
1693	HAM	"45,4"	E
1694	HAM	"45,5"	E
1695	HAM	"45,6"	E
1696	HAM	"45,7"	E
1697	HAM	"45,8"	E
1698	HAM	"45,9"	E
1700	HAM	"46,1"	E
1701	HAM	"46,2"	E
1703	HAM	"47,1"	E
1704	HAM	"47,2"	E
1705	HAM	"47,3"	E
1707	HAM	"48,1"	E
1709	HAM	"49,1"	E
1711	HAM	"50,1"	E
1712	HAM	"50,2"	E
1714	HAM	"51,1"	E
1715	HAM	"51,2"	E
1717	HAM	"52,1"	E
1719	HAM	"53,1"	E
1720	HAM	"53,2"	E
1722	HAM	"54,1"	E
1723	HAM	"54,2"	E
1725	HAM	"55,1"	E
1726	HAM	"55,2"	E
1728	HAM	"56,1"	E
1729	HAM	"56,2"	E
1730	HAM	"56,3"	E
1731	HAM	"56,4"	E
1733	HAM	"57,1"	E
1734	HAM	"57,2"	E
1736	HAM	"58,1"	E
1738	HAM	"59,1"	E
1740	HAM	"60,1"	E
1741	HAM	"60,2"	E
1743	HAM	"61,1"	E
1745	HAM	"62,1"	E
1746	HAM	"62,2"	E
1748	HAM	"63,1"	E
1750	HAM	"64,1"	E
1751	HAM	"64,2"	E
1753	HAM	"65,1"	E
1755	HAM	"66,1"	E
1757	HAM	"67,1"	E
1759	HAM	"68,1"	E
1760	HAM	"68,2"	E
1761	HAM	"68,3"	E
1762	HAM	"68,4"	E
1763	HAM	"68,5"	E
1764	HAM	"68,6"	E
1765	HAM	"68,7"	E
1766	HAM	"68,8"	E
1767	HAM	"68,9"	E
1768	HAM	"68,10"	E
1769	HAM	"68,11"	E
1771	HAM	"69,1"	E
1772	HAM	"69,2"	E
1773	HAM	"69,3"	E
1774	HAM	"69,4"	E
1775	HAM	"69,5"	E
1776	HAM	"69,6"	E
1777	HAM	"69,7"	E
1778	HAM	"69,8"	E
1779	HAM	"69,9"	E
1780	HAM	"69,10"	E
1781	HAM	"69,11"	E
1782	HAM	"69,12"	E
1783	HAM	"69,13"	E
1784	HAM	"69,14"	E
1785	HAM	"69,15"	E
1786	HAM	"69,16"	E
1787	HAM	"69,17"	E
1788	HAM	"69,18"	E
1789	HAM	"69,19"	E
1790	HAM	"69,20"	E
1791	HAM	"69,21"	E
1792	HAM	"69,22"	E
1793	HAM	"69,23"	E
1794	HAM	"69,24"	E
1795	HAM	"69,25"	E
1796	HAM	"69,26"	E
1797	HAM	"69,27"	E
1798	HAM	"69,28"	E
1799	HAM	"69,29"	E
1800	HAM	"69,30"	E
1801	HAM	"69,31"	E
1802	HAM	"69,32"	E
1803	HAM	"69,33"	E
1804	HAM	"69,34"	E
1805	HAM	"69,35"	E
1806	HAM	"69,36"	E
1807	HAM	"69,37"	E
1808	HAM	"69,38"	E
1809	HAM	"69,39"	E
1810	HAM	"69,40"	E
1811	HAM	"69,41"	E
1812	HAM	"69,42"	E
1813	HAM	"69,43"	E
1814	HAM	"69,44"	E
1815	HAM	"69,45"	E
1816	HAM	"69,46"	E
1817	HAM	"69,47"	E
1818	HAM	"69,48"	E
1819	HAM	"69,49"	E
1820	HAM	"69,50"	E
1821	HAM	"69,51"	E
1822	HAM	"69,52"	E
1823	HAM	"69,53"	E
1824	HAM	"69,54"	E
1827	HAM	"NF1,1"	E
1829	HAM	"NF2,1"	E
1830	HAM	"NF2,2"	E
1831	HAM	"NF2,3"	E
1833	HAM	"NF3,1"	E
1834	HAM	"NF3,2"	E
1835	HAM	"NF3,3"	E
1836	HAM	"NF3,4"	E
1837	HAM	"NF3,5"	E
1838	HAM	"NF3,6"	E
1839	HAM	"NF3,7"	E
1840	HAM	"NF3,8"	E
1841	HAM	"NF3,9"	E
1842	HAM	"NF3,10"	E
1843	HAM	"NF3,11"	E
1844	HAM	"NF3,12"	E
1845	HAM	"NF3,13"	E
1846	HAM	"NF3,14"	E
1847	HAM	"NF3,15"	E
1848	HAM	"NF3,16"	E
1850	HAM	"NF4,1"	E
1852	HAM	"NF5,1"	E
1854	HAM	"NF6,1"	E
1855	HAM	"NF6,2"	E
1857	HAM	"NF7,1"	E
1859	HAM	"NF8,1"	E
1860	HAM	"NF8,2"	E
1862	HAM	"NF9,1"	E
1863	HAM	"NF9,2"	E
1864	HAM	"NF9,3"	E
1865	HAM	"NF9,4"	E
1866	HAM	"NF9,5"	E
1867	HAM	"NF9,6"	E
1868	HAM	"NF9,7"	E
1869	HAM	"NF9,8"	E
1870	HAM	"NF9,9"	E
1871	HAM	"NF9,10"	E
1872	HAM	"NF9,11"	E
1873	HAM	"NF9,12"	E
1874	HAM	"NF9,13"	E
1875	HAM	"NF9,14"	E
1876	HAM	"NF9,15"	E
1877	HAM	"NF9,16"	E
1878	HAM	"NF9,17"	E
1879	HAM	"NF9,18"	E
1880	HAM	"NF9,19"	E
1881	HAM	"NF9,20"	E
1882	HAM	"NF9,21"	E
1883	HAM	"NF9,22"	E
1884	HAM	"NF9,23"	E
1885	HAM	"NF9,24"	E
1886	HAM	"NF9,25"	E
1887	HAM	"NF9,26"	E
1888	HAM	"NF9,27"	E
1889	HAM	"NF9,28"	E
1890	HAM	"NF9,29"	E
1891	HAM	"NF9,30"	E
1892	HAM	"NF9,31"	E
1893	HAM	"NF9,32"	E
1894	HAM	"NF9,33"	E
1895	HAM	"NF9,34"	E
1896	HAM	"NF9,35"	E
1897	HAM	"NF9,36"	E
1898	HAM	"NF9,37"	E
1899	HAM	"NF9,38"	E
1900	HAM	"NF9,39"	E
1901	HAM	"NF9,40"	E
1902	HAM	"NF9,41"	E
1903	HAM	"NF9,42"	E
1904	HAM	"NF9,43"	E
1905	HAM	"NF9,44"	E
1906	HAM	"NF9,45"	E
1908	HAM	"NF10,1"	E
1909	HAM	"NF10,2"	E
1910	HAM	"NF10,3"	E
1911	HAM	"NF10,4"	E
1912	HAM	"NF10,5"	E
1913	HAM	S1	U
1914	HAM	S2	U
1915	HAM	S3	U
1917	HAM	"IoW1,1"	E
1918	HAM	"IoW1,2"	E
1919	HAM	"IoW1,3"	E
1920	HAM	"IoW1,4"	E
1921	HAM	"IoW1,5"	E
1922	HAM	"IoW1,6"	E
1923	HAM	"IoW1,7"	E
1924	HAM	"IoW1,8"	E
1925	HAM	"IoW1,9"	E
1926	HAM	"IoW1,10"	E
1927	HAM	"IoW1,11"	E
1928	HAM	"IoW1,12"	E
1929	HAM	"IoW1,13"	E
1930	HAM	"IoW1,14"	E
1931	HAM	"IoW1,15"	E
1933	HAM	"IoW2,1"	E
1935	HAM	"IoW3,1"	E
1937	HAM	"IoW4,1"	E
1939	HAM	"IoW5,1"	E
1941	HAM	"IoW6,1"	E
1942	HAM	"IoW6,2"	E
1943	HAM	"IoW6,3"	E
1944	HAM	"IoW6,4"	E
1945	HAM	"IoW6,5"	E
1946	HAM	"IoW6,6"	E
1947	HAM	"IoW6,7"	E
1948	HAM	"IoW6,8"	E
1949	HAM	"IoW6,9"	E
1950	HAM	"IoW6,10"	E
1951	HAM	"IoW6,11"	E
1952	HAM	"IoW6,12"	E
1953	HAM	"IoW6,13"	E
1954	HAM	"IoW6,14"	E
1955	HAM	"IoW6,15"	E
1956	HAM	"IoW6,16"	E
1957	HAM	"IoW6,17"	E
1958	HAM	"IoW6,18"	E
1959	HAM	"IoW6,19"	E
1960	HAM	"IoW6,20"	E
1961	HAM	"IoW6,21"	E
1962	HAM	"IoW6,22"	E
1964	HAM	"IoW7,1"	E
1965	HAM	"IoW7,2"	E
1966	HAM	"IoW7,3"	E
1967	HAM	"IoW7,4"	E
1968	HAM	"IoW7,5"	E
1969	HAM	"IoW7,6"	E
1970	HAM	"IoW7,7"	E
1971	HAM	"IoW7,8"	E
1972	HAM	"IoW7,9"	E
1973	HAM	"IoW7,10"	E
1974	HAM	"IoW7,11"	E
1975	HAM	"IoW7,12"	E
1976	HAM	"IoW7,13"	E
1977	HAM	"IoW7,14"	E
1978	HAM	"IoW7,15"	E
1979	HAM	"IoW7,16"	E
1980	HAM	"IoW7,17"	E
1981	HAM	"IoW7,18"	E
1982	HAM	"IoW7,19"	E
1983	HAM	"IoW7,20"	E
1984	HAM	"IoW7,21"	E
1985	HAM	"IoW7,22"	E
1986	HAM	"IoW7,23"	E
1988	HAM	"IoW8,1"	E
1989	HAM	"IoW8,2"	E
1990	HAM	"IoW8,3"	E
1991	HAM	"IoW8,4"	E
1992	HAM	"IoW8,5"	E
1993	HAM	"IoW8,6"	E
1994	HAM	"IoW8,7"	E
1995	HAM	"IoW8,8"	E
1996	HAM	"IoW8,9"	E
1997	HAM	"IoW8,10"	E
1998	HAM	"IoW8,11"	E
1999	HAM	"IoW8,12"	E
2001	HAM	"IoW9,1"	E
2002	HAM	"IoW9,2"	E
2003	HAM	"IoW9,3"	E
2004	HAM	"IoW9,4"	E
2005	HAM	"IoW9,5"	E
2006	HAM	"IoW9,6"	E
2007	HAM	"IoW9,7"	E
2008	HAM	"IoW9,8"	E
2009	HAM	"IoW9,9"	E
2010	HAM	"IoW9,10"	E
2011	HAM	"IoW9,11"	E
2012	HAM	"IoW9,12"	E
2013	HAM	"IoW9,13"	E
2014	HAM	"IoW9,14"	E
2015	HAM	"IoW9,15"	E
2016	HAM	"IoW9,16"	E
2017	HAM	"IoW9,17"	E
2018	HAM	"IoW9,18"	E
2019	HAM	"IoW9,19"	E
2020	HAM	"IoW9,20"	E
2021	HAM	"IoW9,21"	E
2022	HAM	"IoW9,22"	E
2023	HAM	"IoW9,23"	E
2024	HAM	"IoW9,24"	E
2027	BRK	B1	U
2028	BRK	B2	U
2029	BRK	B3	U
2030	BRK	B4	U
2031	BRK	B5	U
2032	BRK	B6	U
2033	BRK	B7	U
2034	BRK	B8	U
2035	BRK	B9	U
2036	BRK	B10	U
2037	BRK	B11	U
2039	BRK	"1,1"	E
2040	BRK	"1,2"	E
2041	BRK	"1,3"	E
2042	BRK	"1,4"	E
2043	BRK	"1,5"	E
2044	BRK	"1,6"	E
2045	BRK	"1,7"	E
2046	BRK	"1,8"	E
2047	BRK	"1,9"	E
2048	BRK	"1,10"	E
2049	BRK	"1,11"	E
2050	BRK	"1,12"	E
2051	BRK	"1,13"	E
2052	BRK	"1,14"	E
2053	BRK	"1,15"	E
2054	BRK	"1,16"	E
2055	BRK	"1,17"	E
2056	BRK	"1,18"	E
2057	BRK	"1,19"	E
2058	BRK	"1,20"	E
2059	BRK	"1,21"	E
2060	BRK	"1,22"	E
2061	BRK	"1,23"	E
2062	BRK	"1,24"	E
2063	BRK	"1,25"	E
2064	BRK	"1,26"	E
2065	BRK	"1,27"	E
2066	BRK	"1,28"	E
2067	BRK	"1,29"	E
2068	BRK	"1,30"	E
2069	BRK	"1,31"	E
2070	BRK	"1,32"	E
2071	BRK	"1,33"	E
2072	BRK	"1,34"	E
2073	BRK	"1,35"	E
2074	BRK	"1,36"	E
2075	BRK	"1,37"	E
2076	BRK	"1,38"	E
2077	BRK	"1,39"	E
2078	BRK	"1,40"	E
2079	BRK	"1,41"	E
2080	BRK	"1,42"	E
2081	BRK	"1,43"	E
