statistics_id	struct_idx	county	phillimore	tenant_in_chief	riding	wapentake	vill	carucates	g_code	notes	phillimore_ref
40600	18130	YS	"SE,Th2"	King William	East Riding	{Toreshou}	[East] Heslerton	3.5	geld		2.90E+23
40620	18130	YS	"SE,Th2"	Count of Mortain	East Riding	{Toreshou}	[East] Heslerton	2	geld	Neither of the holdings of the Count of Mortain in Heslerton are recorded in the main text.	-
40640	18130	YS	"SE,Th2"	Hugh son of Baldric	East Riding	{Toreshou}	[East] Heslerton	3	geld		2.30E+15
40660	18130	YS	"SE,Th2"	Berengar of Tosny	East Riding	{Toreshou}	[East] Heslerton	1.5	geld		8.00E+01
40680	18131	YS	"SE,Th3"	King William	East Riding	{Toreshou}	[West] Heslerton	5	geld		2.90E+24
40700	18131	YS	"SE,Th3"	Count of Mortain	East Riding	{Toreshou}	[West] Heslerton	5	geld	Neither of the holdings of the Count of Mortain in Heslerton are recorded in the main text.	-
40720	18131	YS	"SE,Th3"	Ralph of Mortimer	East Riding	{Toreshou}	Knapton	6	geld		1.50E+15
40740	18132	YS	"SE,Th4"	Archbishop of York	East Riding	{Toreshou}	Weaverthorpe	18	geld		2B18
40760	18132	YS	"SE,Th4"	Archbishop of York	East Riding	{Toreshou}	[East and West] Lutton	8	geld		2B18
40780	18132	YS	"SE,Th4"	Archbishop of York	East Riding	{Toreshou}	Helperthorpe	12	geld		2B18
40800	18133	YS	"SE,Th5"	Ralph of Mortimer	East Riding	{Toreshou}	Thirkleby [Manor]	8	geld		1.50E+16
40820	18133	YS	"SE,Th5"	Count of Mortain	East Riding	{Toreshou}	Another Thirkleby [Manor]	4	geld		5.00E+68
40840	18133	YS	"SE,Th5"	King William	East Riding	{Toreshou}	{Turodebi}	6	geld		1Y7
40860	18134	YS	"SE,Th6"	Count of Mortain	East Riding	{Toreshou}	Kirby [Grindalythe]	16.5	geld		5E69-70
40880	18134	YS	"SE,Th6"	King William	East Riding	{Toreshou}	Kirby [Grindalythe]	1.5	geld		1.00E+57
40900	18134	YS	"SE,Th6"	Archbishop of York	East Riding	{Toreshou}	[Low] Mowthorpe	6	geld		2B18
40920	18135	YS	"SE,Th7"	Count of Mortain	East Riding	{Toreshou}	[Low] Mowthorpe	1	geld		5.00E+71
40960	18135	YS	"SE,Th7"	King William	East Riding	{Toreshou}	Sledmere	9	geld	attributed to Gospatric in the main text.	28W40
40970	18135	YS	"SE,Th7"	Count of Mortain	East Riding	{Toreshou}	Sledmere	9	geld		5.00E+72
40980	18135	YS	"SE,Th7"	Archbishop of York	East Riding	{Toreshou}	Cowlam	0.5	geld		2B18
41000	18136	YS	"SE,Th8"	King William	East Riding	{Toreshou}	Croom [House]	4	geld	2 carucates are attributed to the king in the main text and 2 more were surrendered by Nigel Fossard (5E73); 4 carucates held by the archbishop (2B18) - not recorded here - perhaps a duplicate.	1.00E+58
41020	18136	YS	"SE,Th8"	Berengar of Tosny	East Riding	{Toreshou}	Croom [House]	1	geld		8.00E+01
41030	18136	YS	"SE,Th8"	Hugh son of Baldric	East Riding	{Toreshou}	Croom [House]	3	geld	This holding is not recorded in the main text.	-
41040	18136	YS	"SE,Th8"	Archbishop of York	East Riding	{Toreshou}	Cottam	9	geld		2B17
41060	18137	YS	"SE,Th9"	King William	East Riding	{Toreshou}	Cowlam	6	geld		1.00E+60
41080	18137	YS	"SE,Th9"	Berengar of Tosny	East Riding	{Toreshou}	Cowlam	6	geld		8.00E+01
41100	18138	YS	"SE,Th10"	Archbishop of York	East Riding	Holderness [South Hundred]	Patrington	15.25	geld		2A1
41120	18138	YS	"SE,Th10"	Archbishop of York	East Riding	Holderness [South Hundred]	Winestead	7.5	geld		2A1
41140	18139	YS	"SE,Th11"	Archbishop of York	East Riding	Holderness [South Hundred]	Halsham	7.33	geld	"'7 carucates, 2 bovates and 2 parts of 1 bovate."	2A1
41160	18139	YS	"SE,Th11"	Archbishop of York	East Riding	Holderness [South Hundred]	Thorpe [Hill]	3	geld		2A1
41180	18140	YS	"SE,Th12"	Archbishop of York	East Riding	Holderness [South Hundred]	`Tharlesthorpe'	2.75	geld		2A1
41200	18140	YS	"SE,Th12"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Swine	7.87	geld		2A2
41220	18141	YS	"SE,Th13"	Archbishop of York	East Riding	Holderness [Middle Hundred]	[North] Skirlaugh	1.12	geld	This holding is not apparently recorded in the main text.	-
41240	18141	YS	"SE,Th13"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Marfleet	0.12	geld	This holding is not apparently recorded in the main text.	-
41260	18141	YS	"SE,Th13"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Sproatley	0.12	geld	This holding is not apparently recorded in the main text.	-
41280	18141	YS	"SE,Th13"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Danthorpe	1	geld		2.00E+31
41300	18142	YS	"SE,Th14"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Wawne	2.75	geld		2.00E+18
41320	18142	YS	"SE,Th14"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Weel	2	geld		2.00E+19
41340	18142	YS	"SE,Th14"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Tickton	1.5	geld		2.00E+20
41360	18142	YS	"SE,Th14"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Eske	2	geld		2.00E+21
41380	18142	YS	"SE,Th14"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Stork[Hill]	1	geld		2.00E+22
41400	18143	YS	"SE,So1"	Archbishop of York	East Riding	Holderness [South Hundred]	Welwick	4	geld		2.00E+23
41420	18143	YS	"SE,So1"	Archbishop of York	East Riding	Holderness [South Hundred]	Weeton	2.62	geld		2.00E+23
41440	18144	YS	"SE,So2"	Archbishop of York	East Riding	Holderness [South Hundred]	Grimston	2	geld		2.00E+24
41460	18144	YS	"SE,So2"	Archbishop of York	East Riding	Holderness [South Hundred]	Monkwith	2	geld		2.00E+25
41480	18144	YS	"SE,So2"	Archbishop of York	East Riding	Holderness [South Hundred]	Ottringham	6.5	geld		2.00E+26
41500	18145	YS	"SE,Mid1"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Bilton	3	geld		2.00E+27
41520	18145	YS	"SE,Mid1"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Burton [Constable]	5	geld		2.00E+28
41540	18145	YS	"SE,Mid1"	Archbishop of York	East Riding	Holderness [Middle Hundred]	[West] Newton	3	geld		2.00E+29
41560	18145	YS	"SE,Mid1"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Flinton	0.75	geld		2.00E+30
41580	18146	YS	"SE,Mid2"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Danthorpe	1	geld		2.00E+31
41600	18146	YS	"SE,Mid2"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Withernwick	1	geld		2.00E+32
41620	18146	YS	"SE,Mid2"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Routh	1.87	geld		2.00E+33
41640	18146	YS	"SE,Mid2"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Sutton [on Hull]	1.12	geld		2.00E+34
41660	18147	YS	"SE,Mid3"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Southcoates	1	geld		2.00E+35
41680	18147	YS	"SE,Mid3"	Archbishop of York	East Riding	Holderness [Middle Hundred]	Drypool	1	geld		2.00E+35
41700	18148	YS	"SE,No1"	Archbishop of York	East Riding	Holderness [North Hundred]	[Great] Cowden	9	geld		2.00E+36
41720	18148	YS	"SE,No1"	Archbishop of York	East Riding	Holderness [North Hundred]	Rise	0.5	geld		2.00E+37
41740	18148	YS	"SE,No1"	Archbishop of York	East Riding	Holderness [North Hundred]	Sigglesthorne	8	geld		2.00E+38
41760	18148	YS	"SE,No1"	Archbishop of York	East Riding	Holderness [North Hundred]	Catwick	1	geld		2.00E+39
41780	18149	YS	"SE,No2"	Archbishop of York	East Riding	Holderness [North Hundred]	Brandesburton	1	geld		2.00E+40
41800	18149	YS	"SE,No2"	Archbishop of York	East Riding	Holderness [North Hundred]	Leven	6	geld		2.00E+41
41820	18150	YS	"SE,Hol1"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Burstwick	4	geld		1.40E+02
41840	18150	YS	"SE,Hol1"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Paull	1	geld		1.40E+02
41860	18150	YS	"SE,Hol1"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Sutton [on Hull]	2	geld		1.40E+02
41880	18150	YS	"SE,Hol1"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	[Paull] Holme	1	geld		1.40E+02
41900	18151	YS	"SE,Hol2"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Newton [Garth]	1	geld		1.40E+02
41920	18151	YS	"SE,Hol2"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Nuthill	2	geld		1.40E+02
41940	18151	YS	"SE,Hol2"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Skeckling	2.25	geld		1.40E+02
41960	18151	YS	"SE,Hol2"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Camerton [Hall]	6	geld		1.40E+02
41980	18152	YS	"SE,Hol3"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Thorn[Gumbald]	2	geld		1.40E+02
42000	18152	YS	"SE,Hol3"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	[Paull] Holme	1	geld		1.40E+02
42020	18152	YS	"SE,Hol3"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	[Lelley] Dyke	4	geld		1.40E+02
42040	18152	YS	"SE,Hol3"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Sproatley	1	geld		1.40E+02
42060	18152	YS	"SE,Hol3"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Preston	1.37	geld		1.40E+02
42080	18153	YS	"SE,Hol4"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Kilnsea	13.5	geld		1.40E+03
42100	18153	YS	"SE,Hol4"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Tunstall	7	geld		1.40E+03
42120	18153	YS	"SE,Hol4"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Roos	3.3	geld	3 carucates and the third part of 1 carucate.	1.40E+03
42140	18154	YS	"SE,Hol5"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Hilston	2	geld		1.40E+04
42160	18154	YS	"SE,Hol5"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Owstwick	5.3	geld	part aggregated with Hilston in the main text.	14E2-3
42180	18154	YS	"SE,Hol5"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Elstronwick	4	geld		1.40E+03
42200	18154	YS	"SE,Hol5"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Tansterne	1	geld		1.40E+03
42220	18155	YS	"SE,Hol6"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Etherdwick	2	geld		1.40E+03
42240	18155	YS	"SE,Hol6"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Ringbrough	1	geld		1.40E+03
42260	18155	YS	"SE,Hol6"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Humbleton	1	geld		1.40E+03
42280	18155	YS	"SE,Hol6"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	{Fostun}	3	geld		1.40E+03
42300	18155	YS	"SE,Hol6"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Flinton	4.5	geld		1.40E+03
42320	18156	YS	"SE,Hol7"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Winestead	0.5	geld		1.40E+03
42340	18156	YS	"SE,Hol7"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Withernsea	18.75	geld		1.40E+05
42360	18156	YS	"SE,Hol7"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	{Andrebi}	2	geld		1.40E+05
42380	18156	YS	"SE,Hol7"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Burton [Pidsea]	7	geld		1.40E+05
42400	18157	YS	"SE,Hol8"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Danthorpe	2.75	geld		1.40E+05
42420	18157	YS	"SE,Hol8"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Fitling	6	geld		1.40E+05
42440	18157	YS	"SE,Hol8"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Sproatley	0.62	geld		1.40E+05
42460	18157	YS	"SE,Hol8"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Grimston	4	geld		1.40E+05
42480	18157	YS	"SE,Hol8"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Waxholme	0.75	geld		1.40E+05
42500	18158	YS	"SE,Hol9"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Tunstall	1	geld		1.40E+05
42520	18158	YS	"SE,Hol9"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	[Ow]thorne	0.62	geld		1.40E+05
42540	18158	YS	"SE,Hol9"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Hollym	1	geld		1.40E+05
42560	18158	YS	"SE,Hol9"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	{Redmere}	0.37	geld		1.40E+05
42580	18158	YS	"SE,Hol9"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Mappleton	13	geld		1.40E+06
42600	18159	YS	"SE,Hol10"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Rolston	5.43	geld	"5 carucates, 2 bovates and two parts of 1 bovate."	1.40E+06
42620	18159	YS	"SE,Hol10"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	{Arnestorp}	1.5	geld		1.40E+06
42640	18159	YS	"SE,Hol10"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	[Little] Cowden	3	geld		1.40E+06
42660	18160	YS	"SE,Hol11"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Withernwick	6	geld		1.40E+06
42680	18160	YS	"SE,Hol11"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Thirtleby	4	geld		1.40E+07
42700	18160	YS	"SE,Hol11"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Wyton	4	geld		1.40E+07
42720	18160	YS	"SE,Hol11"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Marfleet	2	geld		1.40E+07
42740	18160	YS	"SE,Hol11"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Conis[ton]	4	geld		1.40E+07
42760	18161	YS	"SE,Hol12"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Routh	3	geld		1.40E+07
42780	18161	YS	"SE,Hol12"	St. John's of Beverley	East Riding	Holderness [Middle Hundred]	Routh	1	geld	Possibly included in Drogo's 4 carucates.	1.40E+07
42800	18161	YS	"SE,Hol12"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Hornsea	27	geld		1.40E+08
42820	18161	YS	"SE,Hol12"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	[Hornsea] Burton	2	geld		1.40E+08
42840	18161	YS	"SE,Hol12"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	[Sou]thorpe	1.5	geld		1.40E+08
42860	18162	YS	"SE,Hol13"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	[Long] Riston	2.75	geld		1.40E+08
42880	18162	YS	"SE,Hol13"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	[North] Skirlaugh	0.75	geld		1.40E+08
42900	18162	YS	"SE,Hol13"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	[High] Skirlington	5	geld		1.40E+08
42920	18162	YS	"SE,Hol13"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Cleeton	28.18	geld		1.40E+09
42940	18163	YS	"SE,Hol14"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Easington	15	geld		1.40E+10
42960	18163	YS	"SE,Hol14"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Garton	6	geld		1.40E+10
42980	18163	YS	"SE,Hol14"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Ringbrough	2	geld		1.40E+03
43000	18163	YS	"SE,Hol14"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Aldbrough	9	geld		1.40E+12
43020	18164	YS	"SE,Hol15"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	[East] Newton	1.5	geld		1.40E+12
43040	18164	YS	"SE,Hol15"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	[South] Skirlaugh	1	geld		1.40E+12
43060	18164	YS	"SE,Hol15"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Totleys [Farm]	0.25	geld		1.40E+12
43080	18164	YS	"SE,Hol15"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Wawne	7	geld		1.40E+12
43100	18164	YS	"SE,Hol15"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Meaux	2	geld		1.40E+12
43120	18165	YS	"SE,Hol16"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Benningholme [Hall]	2.62	geld		1.40E+12
43140	18165	YS	"SE,Hol16"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Rowton [Farm]	2	geld		1.40E+12
43160	18165	YS	"SE,Hol16"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	[South] Skirlaugh	4	geld		1.40E+12
43180	18165	YS	"SE,Hol16"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Dowthorpe [Hall]	3	geld		1.40E+12
43200	18165	YS	"SE,Hol16"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Marton	2	geld		1.40E+12
43220	18166	YS	"SE,Hol17"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Fosham	3	geld		1.40E+12
43240	18166	YS	"SE,Hol17"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Bewick [Hall]	6	geld		1.40E+12
43260	18166	YS	"SE,Hol17"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	[East] Newton	1.5	geld		1.40E+12
43280	18166	YS	"SE,Hol17"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Ringbrough	1	geld		1.40E+03
43300	18166	YS	"SE,Hol17"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Waxholme	2.25	geld		1.40E+12
43320	18167	YS	"SE,Hol18"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Ottringham	0.5	geld		1.40E+12
43340	18167	YS	"SE,Hol18"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Totleys [Farm]	5.75	geld		1.40E+12
43360	18167	YS	"SE,Hol18"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Keyingham	8	geld		1.40E+13
43380	18167	YS	"SE,Hol18"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Ottringham	4	geld		1.40E+14
43400	18167	YS	"SE,Hol18"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Halsham	0.75	geld		1.40E+15
43420	18168	YS	"SE,Hol19"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	[Great and Little] Newsome	5.25	geld		1.40E+16
43440	18168	YS	"SE,Hol19"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Rimswell	5.25	geld		1.40E+17
43460	18168	YS	"SE,Hol19"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Waxholme	2	geld		1.40E+18
43480	18168	YS	"SE,Hol19"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	{Redmere}	1.5	geld		1.40E+05
43500	18168	YS	"SE,Hol19"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Holmpton	8	geld		1.40E+20
43520	18169	YS	"SE,Hol20"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	[Out] Newton	5	geld		1.40E+21
43540	18169	YS	"SE,Hol20"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	Rysome [Garth]	2	geld		1.40E+22
43560	18169	YS	"SE,Hol20"	Drogo of la Beuvriﬁre	East Riding	Holderness [South Hundred]	`[Nor]thorpe'	3	geld		1.40E+23
43580	18169	YS	"SE,Hol20"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Lissett	3	geld		1.40E+24
43600	18169	YS	"SE,Hol20"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Beeford	12.5	geld		1.40E+25
43620	18169	YS	"SE,Hol20"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Dunnington	6	geld		1.40E+25
43640	18170	YS	"SE,Hol21"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	`Winkton'	5.25	geld		1.40E+25
43660	18170	YS	"SE,Hol21"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	[Nun]keeling	2	geld		1.40E+25
43680	18170	YS	"SE,Hol21"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	[North] Frodingham	12	geld		1.40E+26
43700	18170	YS	"SE,Hol21"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Barmston	8	geld		1.40E+27
43720	18170	YS	"SE,Hol21"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Ulrome	2.5	geld		1.40E+28
43740	18171	YS	"SE,Hol22"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	[Nun]keeling	4	geld		1.40E+25
43760	18171	YS	"SE,Hol22"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Bewholme	5.75	geld		1.40E+30
43780	18171	YS	"SE,Hol22"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Arram	1	geld		1.40E+31
43800	18171	YS	"SE,Hol22"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Brandesburton	12.5	geld		1.40E+32
43820	18171	YS	"SE,Hol22"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Seaton	6	geld		1.40E+33
43840	18171	YS	"SE,Hol22"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Catfoss [Hall]	6	geld		1.40E+34
43860	18172	YS	"SE,Hol23"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Catwick	5	geld		1.40E+35
43880	18172	YS	"SE,Hol23"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	{Chenucol}	1	geld		1.40E+36
43900	18172	YS	"SE,Hol23"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	[Long] Riston	3	geld		1.40E+08
43920	18172	YS	"SE,Hol23"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Rise	5.5	geld		1.40E+38
43940	18172	YS	"SE,Hol23"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Wassand [Hall]	2	geld		1.40E+39
43960	18172	YS	"SE,Hol23"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	[Great] Hatfield	3	geld		1.40E+40
43980	18173	YS	"SE,Hol24"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Withernwick	1	geld		1.40E+41
44000	18173	YS	"SE,Hol24"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	Langthorpe [Hall]	1	geld		1.40E+42
44020	18173	YS	"SE,Hol24"	Drogo of la Beuvriﬁre	East Riding	Holderness [North Hundred]	[Little] Hatfield	3.3	geld	3 carucates and two parts of 1 carucate.	1.40E+43
44040	18173	YS	"SE,Hol24"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Ellerby	4	geld		1.40E+44
44060	18173	YS	"SE,Hol24"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Oubrough	2	geld		1.40E+45
44080	18174	YS	"SE,Hol25"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Ganstead	4	geld		1.40E+46
44100	18174	YS	"SE,Hol25"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Sutton [on Hull]	3.25	geld		1.40E+47
44120	18174	YS	"SE,Hol25"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Bilton	1	geld		1.40E+48
44140	18174	YS	"SE,Hol25"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Preston	12.12	geld	10.25 carucates in the main text and 16 carucates in the Claims (CE45)	1.40E+49
44160	18174	YS	"SE,Hol25"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Southcoates	1	geld		1.40E+50
44180	18174	YS	"SE,Hol25"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Drypool	0.62	geld		1.40E+50
44200	18175	YS	"SE,Hol26"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	[West] Carlton	2	geld		1.40E+51
44220	18175	YS	"SE,Hol26"	Drogo of la Beuvriﬁre	East Riding	Holderness [Middle Hundred]	Marton	1	geld		1.40E+52
