struct_idx	county	phillimore	hundred	vill	m_type	holding	units	waste_86
20460	NFK	"22,10"	Wayland	Carbrooke	B	3	geld	N
20461	NFK	"22,11"	`Laundich'	[Great and Little] Fransham	[D]	3	geld	N
20462	NFK	"22,12"	`Laundich'	[Great and Little] Dunham	[D]	0.25	geld	N
20463	NFK	"22,13"	`Laundich'	Godwick	[D]	1.03	geld	N
20464	NFK	"22,14"	`Clackclose'	Shingham	[D]	0.66	geld	N
20465	NFK	"22,15"	`Freebridge'	[East] Walton	[D]	0.25	geld	N
20466	NFK	"22,16"	`Freebridge'	[Castle and West] Acre	B	8.62	geld	N
20467	NFK	"22,17"	`Freebridge'	[Gayton] Thorpe	[D]	0.5	geld	N
20468	NFK	"22,18"	`[South] Greenhoe'	Necton	[D]	0.5	geld	N
20469	NFK	"22,19"	`Freebridge'	"[King's, North, South and West] Lynn"	[D]	0.66	geld	N
20470	NFK	"22,20"	`Freebridge'	East Winch	[D]	0.06	geld	N
20471	NFK	"22,21"	`Grimshoe'	Ickburgh	[D]	0.25	geld	N
20472	NFK	"22,22"	Wayland	Breckles	[D]	0.33	geld	N
20473	NFK	"22,23"	Shropham	Wretham	B	2	geld	N
20473	NFK	"22,23"	Shropham	other Wretham	B	8.56	geld	N
20475	NFK	"23,1"	`[South] Greenhoe'	Bodney	[M]		no units	N
20476	NFK	"23,2"	`[South] Greenhoe'	Langford	[M]		no units	N
20477	NFK	"23,3"	`Gallow'	South Creake	[M]	2	geld	N
20478	NFK	"23,4"	`Brothercross'	"Burnham [Norton, Sutton, Ulph and Westgate]"	X	2.5	geld	N
20479	NFK	"23,5"	`Brothercross'	South Raynham	[M]	2.5	geld	N
20479	NFK	"23,5"	`Brothercross'	South Raynham	B	1	geld	N
20480	NFK	"23,6"	`Brothercross'	Helhoughton	[D]	0.5	geld	N
20481	NFK	"23,7"	North Erpingham	Roughton	X	1.2	geld	N
20482	NFK	"23,8"	North Erpingham	Beeston [Regis]	X	1.1	geld	N
20483	NFK	"23,9"	`Clackclose'	Marham	X		no units	N
20484	NFK	"23,10"	`Freebridge'	Islington	[M]	3.75	geld	N
20485	NFK	"23,11"	`Freebridge'	Middleton	[M]	2.7	geld	N
20486	NFK	"23,12"	`Freebridge'	[West] Bilney	[M]	5	geld	N
20487	NFK	"23,13"	`Freebridge'	Gayton	B	1	geld	N
20488	NFK	"23,14"	`Grimshoe'	Stanford	X	1	geld	N
20489	NFK	"23,15"	`Grimshoe'	Buckenham [Tofts]	X	1	geld	N
20490	NFK	"23,16"	`Guiltcross'	{Wick}	[M]	2.75	geld	N
20491	NFK	"23,17"	`Laundich'	Gateley	[M]	4.25	geld	N
20492	NFK	"23,18"	Holt	Bodham	[M]	2.25	geld	N
20494	NFK	"24,1"	Shropham	Rockland [All Saints and St Andrew]	X	1	geld	N
20495	NFK	"24,2"	Shropham	Shropham	X	1.5	geld	N
20496	NFK	"24,3"	Shropham	Roudham	X	1.08	geld	N
20497	NFK	"24,4"	Shropham	Brettenham	X	1.5	geld	N
20498	NFK	"24,5"	Walsham	Tunstall	X	1.06	geld	N
20499	NFK	"24,6"	Blofield	Postwick	[M]	4.2	geld	N
20499	NFK	"24,6"	Taverham	Catton	B	0.25	geld	N
20500	NFK	"24,7"	Humbleyard	Intwood	[M]	1.61	geld	N
20500	NFK	"24,7"	Humbleyard	Swainsthorpe	B	1.62	geld	N
20502	NFK	"25,1"	`Eynesford'	Bintree	[M]	2	geld	N
20503	NFK	"25,2"	`Eynesford'	Guist	X	1.5	geld	N
20504	NFK	"25,3"	`Eynesford'	[Wood] Norton	X	0.6	geld	N
20505	NFK	"25,4"	`Eynesford'	[Wood] Dalling	X	0.58	geld	N
20506	NFK	"25,5"	`Eynesford'	[Great and Little] Witchingham	X	0.52	geld	N
20507	NFK	"25,6"	`Eynesford'	Swannington	X	1.96	geld	N
20508	NFK	"25,7"	`Eynesford'	Helmingham	X	2.25	geld	N
20509	NFK	"25,8"	`Eynesford'	Ringland	X	0.5	geld	N
20510	NFK	"25,9"	Taverham	Attlebridge	X	0.04	geld	N
20510	NFK	"25,9"	Taverham	Felthorpe	[D]	0.25	geld	N
20511	NFK	"25,10"	South Erpingham	Stratton [Strawless]	[D]		no units	N
20512	NFK	"25,11"	South Erpingham	Hevingham	X	2	geld	N
20513	NFK	"25,12"	South Erpingham	Irmingland	X	1.06	geld	N
20514	NFK	"25,13"	South Erpingham	[West] Beckham	X	0.25	geld	N
20515	NFK	"25,14"	`[South] Greenhoe'	Foulden	X	1	geld	N
20516	NFK	"25,15"	`Grimshoe'	Lynford	X	2.14	equal	N
20516	NFK	"25,15"	`Grimshoe'	Ickburgh	X	2.14	equal	N
20517	NFK	"25,16"	`Grimshoe'	Ickburgh	X	1.56	geld	N
20518	NFK	"25,17"	Holt	Letheringsett	X	1	geld	N
20519	NFK	"25,18"	Holt	Bayfield	X	0.41	geld	N
20520	NFK	"25,19"	Holt	Glandford	X	0.25	geld	N
20521	NFK	"25,20"	Holt	Blakeney	X	0.25	geld	N
20522	NFK	"25,21"	Holt	Bodham	[D]	1	geld	N
20523	NFK	"25,22"	Holt	Hunworth	[D]	0.5	geld	N
20524	NFK	"25,23"	`[North] Greenhoe'	Warham [All Saints and St Mary]	X	0.5	geld	N
20525	NFK	"25,24"	North Erpingham	[North] Barningham	[D]	0.16	geld	N
20526	NFK	"25,25"	`Henstead'	Shotesham [All Saints and St Mary]	X	0.75	geld	N
20527	NFK	"25,26"	`Gallow'	Saxlingham	X	0.41	geld	N
20528	NFK	"25,27"	Humbleyard	Stoke [Holy Cross]	X	0.41	geld	N
20529	NFK	"25,28"	`Henstead'	Shotesham [All Saints and St Mary]	X	0.1	geld	N
20531	NFK	"26,1"	Taverham	Frettenham	[M]	4.5	geld	N
20532	NFK	"26,2"	South Erpingham	Stratton [Strawless]	[D]	0.25	geld	N
20532	NFK	"26,2"	Taverham	Mayton	B	1	geld	N
20532	NFK	"26,2"	Taverham	Hainford	[M]	2	geld	N
20532	NFK	"26,2"	Taverham	Crostwick	[D]	1	geld	N
20533	NFK	"26,3"	Taverham	Spixworth	[M]	3	geld	N
20534	NFK	"26,4"	South Erpingham	Coltishall	[D]	1.75	geld	N
20535	NFK	"26,5"	Tunstead	Tunstead	[M]	8	geld	N
20535	NFK	"26,5"	Tunstead	Hoveton [St John and St Peter]	[D]	1	geld	N
20535	NFK	"26,5"	Tunstead	[Sco] Ruston	[D]	0.05	geld	N
20535	NFK	"26,5"	Tunstead	Westwick	[D]	0.1	geld	N
20536	NFK	"26,6"	Earsham	Shotford	X	1.12	geld	N
20538	NFK	"27,1"	`[South] Greenhoe'	Newton	[M]	1	geld	N
20539	NFK	"27,2"	Docking	Shernborne	X	5	geld	N
20541	NFK	"28,1"	`[South] Greenhoe'	Oxborough	[M]	0.83	geld	N
20542	NFK	"28,2"	`[South] Greenhoe'	Didlington	[M]		no units	N
20544	NFK	"29,1"	`Freebridge'	Hillington	X	2.06	geld	N
20545	NFK	"29,2"	`Freebridge'	[Great and Little] Massingham	[M]	3	geld	N
20546	NFK	"29,3"	`Freebridge'	Babingley	[M]	2.51	geld	N
20547	NFK	"29,4"	`Freebridge'	Dersingham	[M]	0.53	geld	N
20548	NFK	"29,5"	Docking	Docking	[M]		no units	N
20549	NFK	"29,6"	Earsham	Denton	S	4.33	geld	N
20550	NFK	"29,7"	Earsham	Alburgh	B	1.5	geld	N
20551	NFK	"29,8"	`Lodding'	Topcroft	[M]	5.5	geld	N
20552	NFK	"29,9"	`Lodding'	Woodton	X	0.5	geld	N
20553	NFK	"29,10"	`Depwade'	Tibenham	[M]	3.41	geld	N
20554	NFK	"29,11"	`Depwade'	Carleton [Rode]	[D]	0.06	geld	N
20556	NFK	"30,1"	`[North] Greenhoe'	Hindringham	[M]	2	geld	N
20557	NFK	"30,2"	North Erpingham	Bessingham	[M]	1	geld	N
20558	NFK	"30,3"	North Erpingham	[North] Barningham	X	1	geld	N
20559	NFK	"30,4"	`Gallow'	Saxlingham	X	2.58	geld	N
20560	NFK	"30,5"	South Erpingham	Burgh [-next-Aylsham]	[M]	3	geld	N
20561	NFK	"30,6"	South Erpingham	Erpingham	X	1.08	geld	N
20563	NFK	"31,1"	`Eynesford'	Reepham	[D]		no units	N
20563	NFK	"31,1"	`Eynesford'	Kerdiston	[M]	2.2	geld	N
20564	NFK	"31,2"	South Erpingham	Skeyton	[M]	2.87	geld	N
20565	NFK	"31,3"	Tunstead	Crostwight	X	1.25	geld	N
20566	NFK	"31,4"	Tunstead	Barton [Turf]	X	0.75	geld	N
20567	NFK	"31,5"	`Happing'	[East] Ruston	X	7.39	geld	N
20568	NFK	"31,6"	`Depwade'	Hempnall	[M]	9.57	geld	N
20568	NFK	"31,6"	`Depwade'	{Schieteshaga}	[D]		no units	N
20569	NFK	"31,7"	`Depwade'	Boyland	[M]	1.01	geld	N
20570	NFK	"31,8"	`Depwade'	Hudeston	[M]	5.17	geld	N
20571	NFK	"31,9"	`Depwade'	Hardwick	[D]	0.04	geld	N
20571	NFK	"31,9"	`Depwade'	Fritton	[D]	0.04	equal	N
20572	NFK	"31,10"	`Clavering'	Raveningham	[M]	2.46	geld	N
20573	NFK	"31,11"	Blofield	Southwood	X	1.19	geld	N
20574	NFK	"31,12"	`Clavering'	Kirby [Cane]	X	0.41	geld	N
20575	NFK	"31,13"	`Clavering'	Norton [Subcourse]	X	0.27	geld	N
20576	NFK	"31,14"	`Clavering'	{Ierpestuna}	X	0.25	geld	N
20577	NFK	"31,15"	`Clavering'	Raveningham	X	0.5	geld	N
20578	NFK	"31,16"	`Clavering'	Hales	X	0.99	geld	N
20579	NFK	"31,17"	`Clavering'	Wheatacre	[M]	4.8	geld	N
20580	NFK	"31,18"	`Clavering'	Haddiscoe	X	0.12	geld	N
20581	NFK	"31,19"	`Clavering'	Thurlton	X	0.1	geld	N
20582	NFK	"31,20"	`Clackclose'	Fincham	X	2	geld	N
20583	NFK	"31,21"	`Clackclose'	Barton [Bendish]	[M]	2.2	geld	N
20584	NFK	"31,22"	`Clackclose'	Shouldham [All Saints and St Margaret]	[M]	0.6	geld	N
20584	NFK	"31,22"	`Clackclose'	other Shouldham	[D]	0.19	geld	N
20585	NFK	"31,23"	`Clackclose'	[Shouldham] Thorpe	X	0.45	equal	N
20585	NFK	"31,23"	`Clackclose'	Tottenhill	X	0.45	equal	N
20586	NFK	"31,24"	`Freebridge'	"Wiggenhall [St Germans, St Mary Magdalen, St Mary the Virgin and St Peter]"	[M]	2	geld	N
20587	NFK	"31,25"	`Clackclose'	Boughton	[M]	1.41	geld	N
20588	NFK	"31,26"	`Clackclose'	Stoke [Ferry]	X	0.26	geld	N
20589	NFK	"31,27"	`Clackclose'	Fordham	X	0.25	geld	N
20590	NFK	"31,28"	`Clackclose'	[West] Dereham	[M]	1.41	geld	N
20591	NFK	"31,29"	`Clackclose'	Beechamwell	X	1	geld	N
20592	NFK	"31,30"	`Clackclose'	[West] Dereham	X	0.05	geld	N
20593	NFK	"31,31"	`Freebridge'	Terrington [St Clement and St John]	[M]	1	geld	N
20594	NFK	"31,32"	`Freebridge'	"[King's, North, South and West] Lynn"	X	0.02	geld	N
20595	NFK	"31,33"	`Grimshoe'	Sturston	X	8	geld	N
20596	NFK	"31,34"	`[South] Greenhoe'	[East and West] Bradenham	[M]	0.12	geld	N
20597	NFK	"31,35"	Wayland	Merton	[M]	5.25	geld	N
20598	NFK	"31,36"	Wayland	Griston	[D]	0.16	geld	N
20599	NFK	"31,37"	Shropham	Wilby	[M]	1	geld	N
20600	NFK	"31,38"	`Laundich'	Tittleshall	[M]	4.1	geld	N
20601	NFK	"31,39"	`Laundich'	Wellingham	[M]	2.5	geld	N
20602	NFK	"31,40"	`Laundich'	Scarning	[D]	0.76	geld	N
20603	NFK	"31,41"	Forehoe	Wicklewood	[M]	1.2	geld	N
20604	NFK	"31,42"	Forehoe	Dykebeck	[M]	1.04	geld	N
20605	NFK	"31,43"	`Lodding'	Chedgrave	[M]	2.82	geld	N
20606	NFK	"31,44"	`Lodding'	Chedgrave	[M]	3.1	geld	N
20607	NFK	"31,45"	`Lodding'	Carleton [St Peter]	X	0.45	geld	N
20609	NFK	"32,1"	`Eynesford'	Billingford	S	3.4	geld	N
20610	NFK	"32,2"	Humbleyard	Walsingham	[M]	2.25	geld	N
20611	NFK	"32,3"	Humbleyard	[East] Carleton	[D]	1.1	geld	N
20612	NFK	"32,4"	Humbleyard	[Great] Melton	[M]	2.8	geld	N
20613	NFK	"32,5"	Humbleyard	Ketteringham	[M]	1.62	geld	N
20614	NFK	"32,6"	Humbleyard	[Great] Melton	X		no units	N
20615	NFK	"32,7"	Earsham	Rushall	[M]	1.5	geld	N
20617	NFK	"33,1"	`Eynesford'	Sparham	[M]	3.16	geld	N
20618	NFK	"33,2"	South Erpingham	[Bacons]thorpe	[M]	2.31	geld	N
20619	NFK	"33,3"	`Clavering'	Norton [Subcourse]	[D]	0.1	geld	N
20620	NFK	"33,4"	`Clavering'	{Naruestuna}	X	0.03	geld	N
20621	NFK	"33,5"	North Erpingham	Thorpe [Market]	X	0.33	geld	N
20622	NFK	"33,6"	`Lodding'	Loddon	X	1.61	geld	N
20624	NFK	"34,1"	`Freebridge'	Babingley	[M]	1.05	geld	N
20625	NFK	"34,2"	`Freebridge'	Dersingham	[M]	2	geld	N
20626	NFK	"34,3"	`Freebridge'	Appleton	B	1	geld	N
20627	NFK	"34,4"	`Smethdon'	Ingoldisthorpe	X	0.31	geld	N
20628	NFK	"34,5"	`Laundich'	Pattesley	S	2	geld	N
20629	NFK	"34,6"	`Laundich'	Gateley	S	0.28	geld	N
20630	NFK	"34,7"	`Gallow'	[Little] Snoring	[M]	1.33	geld	N
20630	NFK	"34,7"	`Brothercross'	Helhoughton	[D]	0.02	geld	N
20631	NFK	"34,8"	`Gallow'	[Little] Ryburgh	X	1	geld	N
20632	NFK	"34,9"	`Brothercross'	Toftrees	B	0.25	geld	N
20632	NFK	"34,9"	`Brothercross'	[Great] Ryburgh	[M]	2	geld	N
20633	NFK	"34,10"	`Brothercross'	Testerton	X	0.5	geld	N
20634	NFK	"34,11"	`Brothercross'	[East and West] Rudham	X	0.55	geld	N
20635	NFK	"34,12"	`Gallow'	Saxlingham	X	0.5	geld	N
20636	NFK	"34,13"	Holt	Gunthorpe	[D]	0.5	geld	N
20637	NFK	"34,14"	Holt	Edgefield	[D]	0.76	geld	N
20638	NFK	"34,15"	`[North] Greenhoe'	Binham	[M]	3.25	geld	N
20639	NFK	"34,16"	`[North] Greenhoe'	Wells [next the Sea]	[D]	0.5	geld	N
20640	NFK	"34,17"	`[North] Greenhoe'	Barney	[M]	2.66	geld	N
20641	NFK	"34,18"	`[North] Greenhoe'	Great Walsingham	X	1.53	geld	N
20642	NFK	"34,19"	`[North] Greenhoe'	Holkham	X	0.27	geld	N
20643	NFK	"34,20"	`Eynesford'	[Wood] Dalling	S	1.16	geld	N
20645	NFK	"35,1"	`Freebridge'	Sandringham	[M]		no units	N
20646	NFK	"35,2"	`Gallow'	Saxlingham	X	0.27	geld	N
20647	NFK	"35,3"	Humbleyard	Stoke [Holy Cross]	X	1	geld	N
20648	NFK	"35,4"	Earsham	Rushall	X	1.5	geld	N
20649	NFK	"35,5"	Earsham	Starston	X	1	geld	N
20650	NFK	"35,6"	`Lodding'	Loddon	X	1.6	geld	N
20651	NFK	"35,7"	`Lodding'	Ingloss	X	1.16	geld	N
20652	NFK	"35,8"	`Lodding'	Mundham	X	0.5	geld	N
20653	NFK	"35,9"	`Lodding'	Mundham	[M]	1.08	geld	N
20654	NFK	"35,10"	`Lodding'	Broome	X	2.08	geld	N
20655	NFK	"35,11"	`Lodding'	Loddon	X	4.17E-03	geld	N
20656	NFK	"35,12"	South Erpingham	[Little] Barningham	X	0.68	geld	N
20657	NFK	"35,13"	`Depwade'	Shelton	[M]	0.25	geld	N
20658	NFK	"35,14"	`Depwade'	Tharston	X	1.01	geld	N
20659	NFK	"35,15"	`Depwade'	Stratton [St Mary and St Michael]	[M]	2.14	geld	N
20660	NFK	"35,16"	`Depwade'	Fritton	[M]	0.4	geld	N
20661	NFK	"35,17"	`Clavering'	Haddiscoe	X	0.28	geld	N
20662	NFK	"35,18"	`Clavering'	{Ierpestuna}	X	0.38	geld	N
20664	NFK	"36,1"	South Erpingham	Erpingham	X	1	geld	N
20665	NFK	"36,2"	Tunstead	Honing	X	1.12	geld	N
20666	NFK	"36,3"	Tunstead	Swafield	X	0.15	geld	N
20667	NFK	"36,4"	Tunstead	Ridlington	X	1	geld	N
20668	NFK	"36,5"	`Happing'	Walcott	[M]	5.55	geld	N
20669	NFK	"36,6"	Holt	Edgefield	X	2.2	geld	N
20670	NFK	"36,7"	Holt	Stody	[M]	2.13	geld	N
20670	NFK	"36,7"	Holt	Letheringsett	[D]	0.2	geld	N
20672	NFK	"37,1"	`Eynesford'	Guton	[M]	4.94	geld	N
20673	NFK	"37,2"	South Erpingham	Calthorpe	X	1	geld	N
20674	NFK	"37,3"	South Erpingham	Booton	S	1	geld	N
20676	NFK	"38,1"	`Guiltcross'	[East and West] Harling	[M]	1.31	geld	N
20677	NFK	"38,2"	`Gallow'	Burnham Thorpe	X	2	geld	N
20678	NFK	"38,3"	`[North] Greenhoe'	[Field] Dalling	X	1	geld	N
20679	NFK	"38,4"	Walsham	Tunstall	X	0.66	geld	N
20681	NFK	"39,1"	`Guiltcross'	Riddlesworth	[M]	1.22	geld	N
20682	NFK	"39,2"	`Eynesford'	Billingford	[M]	1	geld	N
20684	NFK	"40,1"	`Brothercross'	Tatterford	[M]	1.83	geld	N
20686	NFK	"41,1"	Diss	Osmondiston	[M]	0.83	geld	N
20688	NFK	"42,1"	Lackford	Mildenhall	[M]		no units	N
20690	NFK	"43,1"	Wayland	Tottington	[M]	3	geld	N
20691	NFK	"43,2"	Earsham	Billingford	X	1.03	geld	N
20692	NFK	"43,3"	Earsham	Starston	X	0.13	geld	N
20693	NFK	"43,4"	Humbleyard	Rainthorpe	[M]	0.8	geld	N
20695	NFK	"44,1"	Humbleyard	Hethel	X	0.5	geld	N
20697	NFK	"45,1"	-	-	-	0.16	geld	N
20699	NFK	"46,1"	`Laundich'	[Great and Little] Dunham	X	4.35	geld	N
20701	NFK	"47,1"	Wayland	Thompson	X	1	geld	N
20702	NFK	"47,2"	Walsham	Beighton	[M]	1	geld	N
20703	NFK	"47,3"	`Lodding'	Woodton	X	0.5	geld	N
20704	NFK	"47,4"	`Lodding'	Langhale	X	1.06	geld	N
20705	NFK	"47,5"	`Lodding'	Seething	X	0.66	geld	N
20706	NFK	"47,6"	`Lodding'	Mundham	X	0.08	geld	N
20707	NFK	"47,7"	`Lodding'	Seething	X	0.03	geld	N
20709	NFK	"48,1"	Forehoe	Hackford	[M]	0.5	geld	N
20710	NFK	"48,2"	`[North] Greenhoe'	Holkham	[M]	5.1	geld	N
20711	NFK	"48,3"	Humbleyard	Stoke [Holy Cross]	[M]	1.4	geld	N
20712	NFK	"48,4"	Humbleyard	Swainsthorpe	X	1.48	geld	N
20713	NFK	"48,5"	Humbleyard	Newton [Flotman]	X	0.35	geld	N
20714	NFK	"48,6"	Humbleyard	Kenningham	X	0.84	geld	N
20715	NFK	"48,7"	Humbleyard	Kenningham	X	0.01	geld	N
20716	NFK	"48,8"	-	-	-	0.04	geld	N
20718	NFK	"49,1"	`Smethdon'	Ringstead	[M]		no units	N
20719	NFK	"49,2"	`Smethdon'	Hunstanton	[M]	0.04	geld	N
20720	NFK	"49,3"	Wayland	Carbrooke	[M]	5.5	geld	N
20721	NFK	"49,4"	Wayland	Griston	B	1.2	geld	N
20722	NFK	"49,5"	Wayland	West Carbrooke	S	0.5	geld	N
20723	NFK	"49,6"	Shropham	Brettenham	S	4.4	geld	N
20724	NFK	"49,7"	`Gallow'	Saxlingham	X	0.33	geld	N
20725	NFK	"49,8"	`Lodding'	Thurton	X	0.06	geld	N
20726	NFK	"49,9"	`Freebridge'	Walpole [St Andrew and St Peter]	X	0.5	geld	N
20728	NFK	"50,1"	`Grimshoe'	Stanford	[M]	4.3	geld	N
20729	NFK	"50,2"	`Grimshoe'	Buckenham [Tofts]	X	1.16	geld	N
20730	NFK	"50,3"	`Grimshoe'	Ickburgh	X	0.33	geld	N
20731	NFK	"50,4"	`Smethdon'	Ingoldisthorpe	[M]	1.5	geld	N
20732	NFK	"50,5"	Wayland	Scoulton	[M]	2.1	geld	N
20733	NFK	"50,6"	Shropham	Attleborough and Attleborough [Minor]	[M]	2.66	geld	N
20734	NFK	"50,7"	Shropham	other Attleborough	X	2.39	geld	N
20735	NFK	"50,8"	Shropham	Rockland [All Saints and St Andrew]	X	1	geld	N
20736	NFK	"50,9"	Holt	Kelling	X	2	geld	N
20737	NFK	"50,10"	`Lodding'	Mundham	X	0.16	geld	N
20738	NFK	"50,11"	`Depwade'	Hudeston	[M]	1	geld	N
20739	NFK	"50,12"	`Clavering'	Raveningham	[M]	2.6	geld	N
20740	NFK	"50,13"	`Clavering'	Thurlton	X	0.16	geld	N
20742	NFK	"51,1"	`Freebridge'	Grimston	X	1.05	geld	N
20743	NFK	"51,2"	`Freebridge'	Congham	X	0.52	geld	N
20744	NFK	"51,3"	`Freebridge'	Hillington	X	2.12	geld	N
20745	NFK	"51,4"	Docking	Shernborne	[M]	1	geld	N
20746	NFK	"51,5"	Wayland	Ashill	[M]	2.55	geld	N
20747	NFK	"51,6"	Wayland	Scoulton	[M]	3	geld	N
20748	NFK	"51,7"	Wayland	Thompson	X	1	geld	N
20749	NFK	"51,8"	North Erpingham	Overstrand	X	2.22	geld	N
20750	NFK	"51,9"	`[South] Greenhoe'	[North and South] Pickenham	X	0.1	geld	N
20751	NFK	"51,10"	`Eynesford'	Hackford	X	1	geld	N
20753	NFK	"52,1"	Shropham	Shropham	[M]	1.25	geld	N
20754	NFK	"52,2"	Walsham	Tunstall	X	0.5	geld	N
20755	NFK	"52,3"	Blofield	Brundall	X	1.75	geld	N
20756	NFK	"52,4"	Diss	Thelveton	X	2.5	geld	N
20758	NFK	"53,1"	North Erpingham	Plumstead	[M]	1.16	geld	N
20760	NFK	"54,1"	Forehoe	{Appethorp}	[M]	1.25	geld	N
20762	NFK	"55,1"	Blofield	Moor	X	2	geld	N
20763	NFK	"55,2"	`East Flegg'	Filby	[M]	3.06	geld	N
20765	NFK	"56,1"	`Eynesford'	Bintree	X	0.83	geld	N
20766	NFK	"56,2"	`Eynesford'	Guist	X	0.83	geld	N
20767	NFK	"56,3"	`Eynesford'	[Wood] Norton	X	0.41	geld	N
20768	NFK	"56,4"	`Eynesford'	Guestwick	X	0.41	geld	N
20769	NFK	"56,5"	`Eynesford'	Weston [Longville]	X	0.13	geld	N
20770	NFK	"56,6"	`Eynesford'	Sparham	X	0.25	geld	N
20771	NFK	"56,7"	`Eynesford'	Tyby	X	0.12	geld	N
20772	NFK	"56,8"	`Eynesford'	Sall	X		no units	N
20773	NFK	"56,9"	`Eynesford'	Thurning	X	0.16	geld	N
20775	NFK	"57,1"	Holt	Kelling	X	2	geld	N
20776	NFK	"57,2"	`Lodding'	Mundham	X	0.16	geld	N
20777	NFK	"57,3"	`Eynesford'	Sall	X	1	geld	N
20779	NFK	"58,1"	Shropham	Larling	S	2.21	geld	N
20780	NFK	"58,2"	`Guiltcross'	Rushford	X	2.11	geld	N
20781	NFK	"58,3"	Blofield	Witton	X	1.16	geld	N
20783	NFK	"59,1"	Shropham	Attleborough and Attleborough [Minor]	[M]	4	geld	N
20785	NFK	"60,1"	`[North] Greenhoe'	Wells [next the Sea]	[M]	2	geld	N
20785	NFK	"60,1"	`[North] Greenhoe'	Warham [All Saints and St Mary]	[D]	2	geld	N
20787	NFK	"61,1"	Taverham	Hellesdon	X	2	geld	N
20788	NFK	"61,2"	South Erpingham	Oxnead	[M]	1.7	geld	N
20789	NFK	"61,3"	`Smethdon'	Gnatingdon	[M]	1	geld	N
20790	NFK	"61,4"	Forehoe	Barnham [Broom]	[M]	1	geld	N
20792	NFK	"62,1"	Forehoe	Barnham [Broom]	[M]	0.5	geld	N
20793	NFK	"62,2"	`Mitford'	[North] Tuddenham	X	0.33	geld	N
20795	NFK	"63,1"	Diss	Shelfanger	X	0.12	geld	N
20797	NFK	"64,1"	`West Flegg'	Burgh [St Margaret]	[D]	0.72	geld	N
20798	NFK	"64,2"	`West Flegg'	Rollesby	[D]	0.45	geld	N
20799	NFK	"64,3"	`West Flegg'	Repps	[D]	0.41	geld	N
20800	NFK	"64,4"	`West Flegg'	Clippesby	[D]	0.38	geld	N
20801	NFK	"64,5"	`West Flegg'	Bastwick	[D]	0.2	geld	N
20802	NFK	"64,6"	`West Flegg'	Billockby	[D]	0.25	geld	N
20803	NFK	"64,7"	`West Flegg'	[East and West] Somerton	[D]	0.29	geld	N
20804	NFK	"64,8"	`West Flegg'	Winterton	[D]	0.45	geld	N
20805	NFK	"64,9"	`West Flegg'	Martham	[D]	0.08	geld	N
20807	NFK	"65,1"	`Happing'	Horsey	X	0.26	geld	N
20808	NFK	"65,2"	`Happing'	Stalham	X	0.41	geld	N
20809	NFK	"65,3"	`Happing'	Ludham	X	0.1	geld	N
20810	NFK	"65,4"	Shropham	Eccles	X	0.16	geld	N
20811	NFK	"65,5"	`Happing'	Waxham	X	0.08	geld	N
20812	NFK	"65,6"	`Happing'	Horsey	X	0.66	geld	N
20813	NFK	"65,7"	`Happing'	[Potter] Heigham	X	0.01	geld	N
20814	NFK	"65,8"	`East Flegg'	Herringby	X	1.19	geld	N
20815	NFK	"65,9"	`East Flegg'	Runham	X	0.39	geld	N
20816	NFK	"65,10"	`East Flegg'	Scratby	[D]	0.08	geld	N
20817	NFK	"65,11"	Humbleyard	[East] Carleton	X	0.26	geld	N
20818	NFK	"65,12"	Humbleyard	Dunston	X	0.1	geld	N
20819	NFK	"65,13"	`Depwade'	Moulton [St Michael]	X	0.02	geld	N
20820	NFK	"65,14"	`Depwade'	Hardwick	X	0.25	geld	N
20821	NFK	"65,15"	`Clavering'	Norton [Subcourse]	X	0.25	geld	N
20822	NFK	"65,16"	`Clavering'	Thurlton	X	0.06	geld	N
20823	NFK	"65,17"	`Clavering'	Raveningham	X	0.05	geld	N
20826	NFK	"66,1"	`Clackclose'	Fincham	X	2.13	geld	N
20827	NFK	"66,2"	`Clackclose'	Barton [Bendish]	X	0.6	geld	N
20828	NFK	"66,3"	`Clackclose'	Wormegay	X	0.03	geld	N
20829	NFK	"66,4"	`Clackclose'	West Briggs	X	0.08	geld	N
20830	NFK	"66,5"	`Clackclose'	Thorpland	X	0.65	geld	N
20831	NFK	"66,6"	`Clackclose'	Stow [Bardolph]	X	0.28	geld	N
20832	NFK	"66,7"	`Clackclose'	Hilgay	X	0.06	geld	N
20833	NFK	"66,8"	`Clackclose'	Wimbotsham	X	0.33	geld	N
20833	NFK	"66,8"	`Clackclose'	Stow [Bardolph]	X	0.33	geld	N
20834	NFK	"66,9"	`Clackclose'	Bexwell	X	1.2	geld	N
