hundred,group_id,tot_val_1524,tot_val_1543,tot_val_1581,tot_val_1674,count_1524,count_1543,count_1581,count_1674,max_val_1524,max_val_1543,max_val_1581,max_val_1674,surname_1524,surname_1543,surname_1581,surname_1674,group_treatment_1524,group_treatment_1543,group_treatment_1581,group_treatment_1674,group_control_1524,group_control_1543,group_control_1581,group_control_1674,avg_val_1524,avg_val_1543,avg_val_1581,avg_val_1674,tot_val_1840,count_1840,max_val_1840,surname_1840,group_treatment_1840,group_control_1840,avg_val_1840
Braunton,12108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,6.0,103.0,Ridge,0.0,0.0,26.666666666666668
Braunton,12130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4313.0,10.0,1548.0,Riley,0.0,0.0,431.3
Braunton,12169,,4.0,,2.0,,2.0,,1.0,,3.0,,2.0,,Rode,,Road,,0.0,,0.0,,0.0,,0.0,,2.0,,2.0,,,,,,,
Braunton,12174,9.0,37.0,,10.0,3.0,4.0,,5.0,7.0,19.0,,6.0,Robert,Robart,,Robert,0.0,0.0,,0.0,0.0,0.0,,0.0,3.0,9.25,,2.0,,,,,,,
Braunton,12175,,,6.0,3.0,,,1.0,3.0,,,6.0,1.0,,,Roberts,Roberts,,,0.0,0.0,,,0.0,0.0,,,6.0,1.0,6805.0,32.0,834.0,Roberts,0.0,0.0,212.65625
Braunton,12180,,3.0,6.0,,,1.0,1.0,,,3.0,6.0,,,Robyns,Robins,,,0.0,0.0,,,0.0,0.0,,,3.0,6.0,,652.0,4.0,565.0,Robbins,0.0,0.0,163.0
Braunton,12190,2.0,,,,2.0,,,,1.0,,,,Roche,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,12195,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,Rocke,,Rocke,,0.0,,0.0,,0.0,,0.0,,1.0,,1.0,,,,,,,
Braunton,12219,,15.0,,13.0,,2.0,,4.0,,14.0,,6.0,,Rowe,,Roe,,0.0,,0.0,,0.0,,0.0,,7.5,,3.25,12873.0,20.0,1575.0,Rowe,0.0,0.0,643.65
Braunton,12223,38.16666666666667,28.0,7.0,14.0,6.0,3.0,2.0,8.0,12.0,15.0,4.0,3.0,Roger,Rogers,Roger,Rogers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.361111111111112,9.333333333333334,3.5,1.75,,,,,,,
Braunton,12246,,,11.0,4.0,,,2.0,3.0,,,8.0,2.0,,,Rooke,Rooke,,,0.0,0.0,,,0.0,0.0,,,5.5,1.3333333333333333,39243.0,91.0,2922.0,Rook,0.0,0.0,431.24175824175825
Braunton,12256,1.0,,,,1.0,,,,1.0,,,,Roper,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,12332,,,,4.0,,,,1.0,,,,4.0,,,,Rugg,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Braunton,12376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11212.0,30.0,1217.0,Russell,0.0,0.0,373.73333333333335
Braunton,12390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17688.0,43.0,1174.0,Ridd,0.0,0.0,411.3488372093023
Braunton,12421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,8.0,Sage,0.0,0.0,8.0
Braunton,12441,34.0,20.0,,2.0,1.0,1.0,,2.0,34.0,20.0,,1.0,Salsbury,Salisbury,,Salisbury,0.0,0.0,,0.0,0.0,0.0,,0.0,34.0,20.0,,1.0,,,,,,,
Braunton,12450,,,,1.0,,,,1.0,,,,1.0,,,,Sammon,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,12454,2.0,,,,1.0,,,,2.0,,,,Salter,,,,0.0,,,,1.0,,,,2.0,,,,,,,,,,
Braunton,12455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15117.0,34.0,1454.0,Saltern,0.0,0.0,444.61764705882354
Braunton,12471,1.0,,,,1.0,,,,1.0,,,,Sampe,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,12475,1.0,2.0,,,1.0,1.0,,,1.0,2.0,,,Sampson,Sampson,,,0.0,0.0,,,0.0,0.0,,,1.0,2.0,,,,,,,,,
Braunton,12488,1.5,6.0,,,1.0,2.0,,,1.5,4.0,,,Sander,Saunder,,,0.0,0.0,,,0.0,0.0,,,1.5,3.0,,,,,,,,,
Braunton,12523,,,,1.0,,,,1.0,,,,1.0,,,,Sarel,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,12536,,,5.0,5.0,,,1.0,4.0,,,5.0,2.0,,,Saunders,Saunders,,,0.0,0.0,,,1.0,1.0,,,5.0,1.25,27661.0,42.0,5123.0,Sanders,0.0,1.0,658.5952380952381
Braunton,12662,,,,3.0,,,,2.0,,,,2.0,,,,Scott,,,,0.0,,,,0.0,,,,1.5,7488.0,26.0,1688.0,Scott,0.0,0.0,288.0
Braunton,12683,,18.0,,,,1.0,,,,18.0,,,,Zelley,,,,0.0,,,,0.0,,,,18.0,,,,,,,,,
Braunton,12692,,,,2.0,,,,1.0,,,,2.0,,,,Searle,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,12719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.0,2.0,913.0,Seldon,0.0,0.0,472.0
Braunton,12757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,3.0,34.0,Setters,0.0,0.0,15.333333333333334
Braunton,12764,2.0,,,,1.0,,,,2.0,,,,Sever,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Braunton,12804,,4.0,7.0,2.0,,1.0,2.0,1.0,,4.0,4.0,2.0,,Shopland,Shopland,Shapland,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,3.5,2.0,9575.0,29.0,1551.0,Shopland,0.0,0.0,330.17241379310343
Braunton,12808,,,,9.0,,,,4.0,,,,3.0,,,,Sharland,,,,0.0,,,,0.0,,,,2.25,,,,,,,
Braunton,12809,,,8.0,,,,1.0,,,,8.0,,,,Sherman,,,,0.0,,,,0.0,,,,8.0,,,,,,,,
Braunton,12857,,,16.0,11.0,,,2.0,7.0,,,8.0,2.0,,,Shepherd,Shepherd,,,0.0,0.0,,,0.0,0.0,,,8.0,1.5714285714285714,11891.0,30.0,1460.0,Shepperd,0.0,0.0,396.3666666666667
Braunton,12983,,,,3.0,,,,1.0,,,,3.0,,,,Sibly,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Braunton,13052,6.0,4.0,14.0,11.0,1.0,2.0,3.0,7.0,6.0,2.0,8.0,3.0,Symons,Symons,Symons,Simons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.666666666666667,1.5714285714285714,39745.0,117.0,2660.0,Symons,0.0,0.0,339.7008547008547
Braunton,13053,83.0,37.0,15.0,,9.0,5.0,2.0,,53.0,12.0,10.0,,Symon,Symon,Symon,,0.0,0.0,0.0,,0.0,0.0,0.0,,9.222222222222221,7.4,7.5,,,,,,,,
Braunton,13132,35.0,36.0,20.0,7.0,10.0,12.0,4.0,3.0,20.0,12.0,10.0,5.0,Skynner,Skynner,Skynner,Skinner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,5.0,2.3333333333333335,22674.0,62.0,1221.0,Skinner,0.0,0.0,365.7096774193548
Braunton,13149,1.0,,,,1.0,,,,1.0,,,,Slader,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,13157,,1.0,,,,1.0,,,,1.0,,,,Slatter,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Braunton,13184,,5.0,4.0,3.0,,1.0,1.0,3.0,,5.0,4.0,1.0,,Slocombe,Slocombe,Slocombe,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,4.0,1.0,,,,,,,
Braunton,13186,,,,2.0,,,,1.0,,,,2.0,,,,Slowman,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,13190,,,7.0,4.0,,,1.0,2.0,,,7.0,2.0,,,Sloley,Slowly,,,0.0,0.0,,,0.0,0.0,,,7.0,2.0,14398.0,25.0,1720.0,Sloley,0.0,0.0,575.92
Braunton,13192,5.0,21.0,11.0,26.0,2.0,2.0,2.0,12.0,4.0,18.0,7.0,5.0,Slee,Slee,Slee,Slee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,10.5,5.5,2.1666666666666665,2141.0,12.0,461.0,Slee,0.0,0.0,178.41666666666666
Braunton,13221,71.0,71.0,5.0,11.0,6.0,10.0,1.0,9.0,60.0,40.0,5.0,3.0,Smyth,Smyth,Smythe,Smith,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.833333333333334,7.1,5.0,1.2222222222222223,112266.0,286.0,5362.0,Smith,1.0,0.0,392.53846153846155
Braunton,13264,6.0,,2.0,9.0,2.0,,1.0,4.0,4.0,,2.0,3.0,Snowe,,Snowe,Snow,0.0,,0.0,0.0,0.0,,0.0,0.0,3.0,,2.0,2.25,40737.0,99.0,1429.0,Snow,0.0,0.0,411.4848484848485
Braunton,13292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,1.0,45.0,Somerville,0.0,0.0,45.0
Braunton,13299,1.0,,,,1.0,,,,1.0,,,,Soper,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,13312,17.0,5.0,,,3.0,2.0,,,8.0,4.0,,,Sutter,Sutter,,,0.0,0.0,,,0.0,0.0,,,5.666666666666667,2.5,,,,,,,,,
Braunton,13317,,,,5.0,,,,1.0,,,,5.0,,,,Southcombe,,,,0.0,,,,0.0,,,,5.0,,,,,,,
Braunton,13389,,,,3.0,,,,3.0,,,,1.0,,,,Spicer,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,13474,,,,3.0,,,,3.0,,,,1.0,,,,Squire,,,,0.0,,,,0.0,,,,1.0,26.0,1.0,26.0,Squire,0.0,0.0,26.0
Braunton,13476,,,,2.0,,,,1.0,,,,2.0,,,,Squirrel,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,13498,2.6666666666666665,,,,2.0,,,,1.3333333333333333,,,,Stanton,,,,0.0,,,,0.0,,,,1.3333333333333333,,,,,,,,,,
Braunton,13572,,,,2.0,,,,1.0,,,,2.0,,,,Start,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,13581,5.0,,,,1.0,,,,5.0,,,,Stavely,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,,
Braunton,13602,,3.0,,,,1.0,,,,3.0,,,,Stere,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Braunton,13619,,33.0,13.0,1.0,,5.0,3.0,1.0,,14.0,7.0,1.0,,Steven,Stephen,Stephen,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.6,4.333333333333333,1.0,,,,,,,
Braunton,13623,13.333333333333334,3.0,,,1.0,1.0,,,13.333333333333334,3.0,,,Sterry,Sterry,,,0.0,0.0,,,0.0,0.0,,,13.333333333333334,3.0,,,,,,,,,
Braunton,13624,,3.0,,11.0,,1.0,,4.0,,3.0,,7.0,,Stevens,,Stephens,,0.0,,0.0,,0.0,,0.0,,3.0,,2.75,28156.0,55.0,1852.0,Stevens,0.0,0.0,511.92727272727274
Braunton,13644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17251.0,8.0,6550.0,Stiff,0.0,0.0,2156.375
Braunton,13689,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,Stone,,,Stone,0.0,,,0.0,0.0,,,0.0,1.0,,,1.0,,,,,,,
Braunton,13693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.0,4.0,538.0,Stoneham,0.0,0.0,311.25
Braunton,13716,,,,4.0,,,,1.0,,,,4.0,,,,Store,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Braunton,13717,12.333333333333334,18.0,7.0,4.0,5.0,2.0,1.0,3.0,5.0,16.0,7.0,2.0,Stote,Stote,Stote,Stoate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.466666666666667,9.0,7.0,1.3333333333333333,,,,,,,
Braunton,13719,,2.0,,,,1.0,,,,2.0,,,,Stott,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Braunton,13720,,,,1.0,,,,1.0,,,,1.0,,,,Stoute,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,13755,,,,10.0,,,,3.0,,,,5.0,,,,Street,,,,0.0,,,,0.0,,,,3.3333333333333335,,,,,,,
Braunton,13763,,,,5.0,,,,5.0,,,,1.0,,,,Stribling,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,13864,,14.0,,,,2.0,,,,10.0,,,,Soley,,,,0.0,,,,0.0,,,,7.0,,,,,,,,,
Braunton,13869,17.333333333333332,25.0,,2.0,6.0,11.0,,1.0,10.0,5.0,,2.0,Somer,Somer,,Summer,0.0,0.0,,0.0,0.0,0.0,,0.0,2.888888888888889,2.272727272727273,,2.0,,,,,,,
Braunton,13874,,,,6.0,,,,4.0,,,,2.0,,,,Summers,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Braunton,13883,,,,1.0,,,,1.0,,,,1.0,,,,Summerwell,,,,0.0,,,,0.0,,,,1.0,3547.0,15.0,763.0,Summerwill,0.0,0.0,236.46666666666667
Braunton,13946,,,,3.0,,,,2.0,,,,2.0,,,,Sweet,,,,0.0,,,,0.0,,,,1.5,16193.0,46.0,1812.0,Sweet,0.0,0.0,352.0217391304348
Braunton,14013,10.0,9.0,,,1.0,1.0,,,10.0,9.0,,,Talbot,Talbot,,,0.0,0.0,,,0.0,0.0,,,10.0,9.0,,,,,,,,,
Braunton,14031,,,,2.0,,,,1.0,,,,2.0,,,,Tamlin,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,14057,,,,2.0,,,,2.0,,,,1.0,,,,Tapper,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,14095,57.33333333333333,3.0,3.0,12.0,10.0,2.0,1.0,9.0,20.0,2.0,3.0,3.0,Taylor,Taylor,Tayler,Tayler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7333333333333325,1.5,3.0,1.3333333333333333,,,,,,,
Braunton,14099,1.0,,,,1.0,,,,1.0,,,,Tegg,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,14107,2.0,,,,1.0,,,,2.0,,,,Tebb,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Braunton,14118,1.0,,,,1.0,,,,1.0,,,,Tees,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,14130,,,,5.0,,,,1.0,,,,5.0,,,,Temple,,,,0.0,,,,0.0,,,,5.0,,,,,,,
Braunton,14192,,4.0,4.0,,,2.0,1.0,,,2.0,4.0,,,Tom,Tom,,,0.0,0.0,,,0.0,0.0,,,2.0,4.0,,,,,,,,
Braunton,14194,40.0,61.0,,58.333333333333336,1.0,8.0,,13.0,40.0,30.0,,13.0,Thomas,Thomas,,Thomas,0.0,0.0,,0.0,0.0,0.0,,0.0,40.0,7.625,,4.487179487179487,783.0,7.0,382.0,Thomas,0.0,0.0,111.85714285714286
Braunton,14207,7.0,22.0,1.0,13.0,2.0,7.0,1.0,6.0,6.0,8.0,1.0,5.0,Thorne,Thorne,Thorne,Thorne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.142857142857143,1.0,2.1666666666666665,46621.0,141.0,1358.0,Thorne,0.0,0.0,330.64539007092196
Braunton,14290,,,,1.0,,,,1.0,,,,1.0,,,,Tillet,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,14361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.0,1.0,448.0,Tyte,0.0,0.0,448.0
Braunton,14415,,,3.0,,,,1.0,,,,3.0,,,,Tomlin,,,,0.0,,,,0.0,,,,3.0,,83805.0,161.0,4254.0,Tamlyn,0.0,0.0,520.527950310559
Braunton,14422,7.0,,,,1.0,,,,7.0,,,,Thoms,,,,0.0,,,,0.0,,,,7.0,,,,258802.0,65.0,197490.0,Toms,0.0,0.0,3981.5692307692307
Braunton,14435,,,,2.0,,,,1.0,,,,2.0,,,,Toogood,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,14438,1.0,3.0,,,1.0,1.0,,,1.0,3.0,,,Topp,Topp,,,0.0,0.0,,,0.0,0.0,,,1.0,3.0,,,,,,,,,
Braunton,14447,1.0,,,,1.0,,,,1.0,,,,Toper,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,14462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,1.0,43.0,Tossell,0.0,0.0,43.0
Braunton,14499,,,,1.0,,,,1.0,,,,1.0,,,,Toser,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,14500,1.3333333333333333,,,,1.0,,,,1.3333333333333333,,,,Trace,,,,0.0,,,,0.0,,,,1.3333333333333333,,,,,,,,,,
Braunton,14517,14.0,20.0,,3.0,1.0,1.0,,1.0,14.0,20.0,,3.0,Traves,Traves,,Travers,0.0,0.0,,0.0,0.0,0.0,,0.0,14.0,20.0,,3.0,,,,,,,
Braunton,14532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2946.0,13.0,676.0,Tree,0.0,0.0,226.6153846153846
Braunton,14553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53767.0,303.0,1683.0,Trelawney,0.0,0.0,177.44884488448844
Braunton,14674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,3.0,82.0,Trump,0.0,0.0,31.666666666666668
Braunton,14696,58.333333333333336,148.0,43.0,37.0,17.0,27.0,7.0,17.0,13.333333333333334,19.0,9.0,5.0,Toker,Toker,Tucker,Tucker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.431372549019608,5.481481481481482,6.142857142857143,2.176470588235294,32529.0,129.0,1959.0,Tucker,0.0,0.0,252.1627906976744
Braunton,14732,,,,1.0,,,,1.0,,,,1.0,,,,Dunstall,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,14750,,,5.0,4.0,,,1.0,2.0,,,5.0,2.0,,,Turner,Turner,,,0.0,0.0,,,0.0,0.0,,,5.0,2.0,150.0,1.0,150.0,Turner,0.0,0.0,150.0
Braunton,14837,73.0,,,,3.0,,,,66.66666666666667,,,,Upcott,,,,0.0,,,,0.0,,,,24.333333333333332,,,,,,,,,,
Braunton,14870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,1.0,73.0,Hussell,0.0,0.0,73.0
Braunton,14883,1.0,,,,1.0,,,,1.0,,,,Van,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,14886,3.0,,,,1.0,,,,3.0,,,,Fant,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Braunton,14894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30950.0,46.0,2184.0,Verney,0.0,0.0,672.8260869565217
Braunton,14898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8156.0,33.0,1848.0,Facey,0.0,0.0,247.15151515151516
Braunton,14904,,2.0,,2.0,,1.0,,2.0,,2.0,,1.0,,Vaughan,,Vaughan,,0.0,,0.0,,0.0,,0.0,,2.0,,1.0,,,,,,,
Braunton,14913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3255.0,10.0,878.0,Vellacott,0.0,0.0,325.5
Braunton,14951,,,,2.0,,,,2.0,,,,1.0,,,,Viccary,,,,0.0,,,,0.0,,,,1.0,1208.0,3.0,792.0,Vicary,0.0,0.0,402.6666666666667
Braunton,14988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,18.0,Vivian,0.0,0.0,18.0
Braunton,15029,,,3.0,,,,1.0,,,,3.0,,,,Wade,,,,0.0,,,,0.0,,,,3.0,,70.0,1.0,70.0,Wade,0.0,0.0,70.0
Braunton,15032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,7.0,Wadham,0.0,0.0,7.0
Braunton,15056,17.5,,,,2.0,,,,16.0,,,,Wates,,,,0.0,,,,0.0,,,,8.75,,,,,,,,,,
Braunton,15088,,2.0,,,,1.0,,,,2.0,,,,Walkey,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Braunton,15122,15.0,26.0,9.0,2.0,5.0,7.0,2.0,2.0,6.0,6.0,6.0,1.0,Walter,Walter,Walter,Walter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.7142857142857144,4.5,1.0,,,,,,,
Braunton,15123,,,,1.0,,,,1.0,,,,1.0,,,,Walters,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,15146,20.0,57.0,25.0,2.0,10.0,12.0,6.0,2.0,4.0,14.0,6.0,1.0,Ward,Warde,Ward,Ward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.75,4.166666666666667,1.0,,,,,,,
Braunton,15148,,,,1.0,,,,1.0,,,,1.0,,,,Warder,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,15174,,2.0,,,,1.0,,,,2.0,,,,Warren,,,,0.0,,,,0.0,,,,2.0,,,125.0,3.0,66.0,Warren,0.0,0.0,41.666666666666664
Braunton,15204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5648.0,20.0,930.0,Waters,0.0,0.0,282.4
Braunton,15218,,,,1.0,,,,1.0,,,,1.0,,,,Watkins,,,,0.0,,,,0.0,,,,1.0,305.0,1.0,305.0,Watkins,0.0,0.0,305.0
Braunton,15226,,,,1.0,,,,1.0,,,,1.0,,,,Watts,,,,0.0,,,,0.0,,,,1.0,43074.0,102.0,1947.0,Watts,0.0,0.0,422.29411764705884
Braunton,15229,,1.0,,,,1.0,,,,1.0,,,,Wevell,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Braunton,15234,1.0,,,,1.0,,,,1.0,,,,Waye,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,15237,,,,1.0,,,,1.0,,,,1.0,,,,Wayland,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,15255,,,15.0,,,,2.0,,,,10.0,,,,Webbe,,,,0.0,,,,0.0,,,,7.5,,896.0,10.0,266.0,Webb,0.0,0.0,89.6
Braunton,15256,8.0,19.0,,8.0,1.0,2.0,,5.0,8.0,18.0,,4.0,Webber,Webber,,Webber,0.0,0.0,,0.0,1.0,1.0,,1.0,8.0,9.5,,1.6,261738.0,554.0,23603.0,Webber,0.0,1.0,472.45126353790613
Braunton,15264,4.0,10.0,3.0,,1.0,1.0,1.0,,4.0,10.0,3.0,,Wedlake,Widlake,Widlake,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,10.0,3.0,,1613.0,12.0,609.0,Wedlake,0.0,0.0,134.41666666666666
Braunton,15286,4.0,,,,1.0,,,,4.0,,,,Well,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Braunton,15294,,,,1.0,,,,1.0,,,,1.0,,,,Wellington,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,15331,,,10.0,,,,1.0,,,,10.0,,,,Wescombe,,,,0.0,,,,0.0,,,,10.0,,,,,,,,
Braunton,15335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,2.0,Westren,0.0,0.0,2.0
Braunton,15393,,,,1.0,,,,1.0,,,,1.0,,,,Wheeler,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,15442,9.333333333333332,14.0,8.0,1.0,5.0,4.0,2.0,1.0,4.0,8.0,5.0,1.0,Whyte,White,White,White,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8666666666666665,3.5,4.0,1.0,17698.0,32.0,3256.0,White,0.0,0.0,553.0625
Braunton,15443,,,,2.0,,,,1.0,,,,2.0,,,,Whitear,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,15465,,,,1.0,,,,1.0,,,,1.0,,,,Whitfield,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,15517,5.0,,,,1.0,,,,5.0,,,,Whyke,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,,
Braunton,15535,,,,1.0,,,,1.0,,,,1.0,,,,Withecombe,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,15571,,,,1.0,,,,1.0,,,,1.0,,,,Wilcock,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,15598,,16.0,10.0,3.0,,3.0,3.0,3.0,,8.0,4.0,1.0,,Wilkey,Wilkey,Wilkey,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.333333333333333,3.3333333333333335,1.0,7.0,1.0,7.0,Wilkey,0.0,0.0,7.0
Braunton,15602,,2.0,5.0,2.0,,1.0,1.0,1.0,,2.0,5.0,2.0,,Will,Will,Will,,0.0,0.0,0.0,,1.0,1.0,1.0,,2.0,5.0,2.0,6822.0,43.0,565.0,Willis,0.0,1.0,158.65116279069767
Braunton,15607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545096.0,218.0,341193.0,Willett,0.0,0.0,2500.440366972477
Braunton,15616,8.0,64.0,,19.0,3.0,7.0,,7.0,5.0,18.0,,7.0,William,William,,William,0.0,0.0,,0.0,1.0,1.0,,1.0,2.6666666666666665,9.142857142857142,,2.7142857142857144,38.0,1.0,38.0,William,0.0,1.0,38.0
Braunton,15617,,,,12.0,,,,7.0,,,,3.0,,,,Williams,,,,0.0,,,,0.0,,,,1.7142857142857142,1440.0,16.0,1075.0,Williams,0.0,0.0,90.0
Braunton,15670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,1.0,84.0,Winzer,0.0,0.0,84.0
Braunton,15700,,,,5.0,,,,1.0,,,,5.0,,,,Winpenny,,,,0.0,,,,0.0,,,,5.0,,,,,,,
Braunton,15730,4.0,,,,1.0,,,,4.0,,,,Wyse,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Braunton,15744,,,,7.0,,,,3.0,,,,5.0,,,,Witheridge,,,,0.0,,,,0.0,,,,2.3333333333333335,12.0,1.0,12.0,Witheridge,0.0,0.0,12.0
Braunton,15782,,,11.0,6.0,,,3.0,4.0,,,5.0,3.0,,,Woode,Wood,,,0.0,0.0,,,0.0,0.0,,,3.6666666666666665,1.5,,,,,,,
Braunton,15845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8276.0,20.0,1006.0,Woolcombe,0.0,0.0,413.8
Braunton,15854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,3.0,30.0,Woolacott,0.0,0.0,20.0
Braunton,15871,,1.0,,,,1.0,,,,1.0,,,,Wolston,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Braunton,15911,,15.0,,,,1.0,,,,15.0,,,,Worth,,,,0.0,,,,0.0,,,,15.0,,,21.0,1.0,21.0,Worth,0.0,0.0,21.0
Braunton,15925,1.0,,,,1.0,,,,1.0,,,,Wold,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,15935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62877.0,106.0,2500.0,Wrey,0.0,0.0,593.1792452830189
Braunton,15939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55466.0,39.0,5450.0,Wren,0.0,0.0,1422.2051282051282
Braunton,15962,,11.0,,,,2.0,,,,9.0,,,,Wyett,,,,0.0,,,,0.0,,,,5.5,,,,,,,,,
Braunton,15963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,3.0,56.0,Wybron,0.0,0.0,48.0
Braunton,15979,,,,3.0,,,,1.0,,,,3.0,,,,With,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Braunton,16015,,,,7.0,,,,4.0,,,,3.0,,,,Yelland,,,,0.0,,,,0.0,,,,1.75,,,,,,,
