hundred,combined_id,tot_val_1524,tot_val_1543,tot_val_1581,tot_val_1674,count_1524,count_1543,count_1581,count_1674,max_val_1524,max_val_1543,max_val_1581,max_val_1674,surname_1524,surname_1543,surname_1581,surname_1674,combined_treatment_1524,combined_treatment_1543,combined_treatment_1581,combined_treatment_1674,combined_control_1524,combined_control_1543,combined_control_1581,combined_control_1674,avg_val_1524,avg_val_1543,avg_val_1581,avg_val_1674,tot_val_1840,count_1840,max_val_1840,surname_1840,combined_treatment_1840,combined_control_1840,avg_val_1840
Axminster,3165,2.0,,,,1.0,,,,2.0,,,,Duke,,,,1.0,,,,0.0,,,,2.0,,,,,,,,,,
Axminster,3238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,4.0,81.0,Dunscombe,0.0,0.0,31.5
Axminster,3241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,1.0,48.0,Dunster,0.0,0.0,48.0
Axminster,3257,,,,1.0,,,,1.0,,,,1.0,,,,Dark,,,,0.0,,,,0.0,,,,1.0,13013.0,33.0,5625.0,Darke,0.0,0.0,394.3333333333333
Axminster,3281,,,,1.0,,,,1.0,,,,1.0,,,,Dyer,,,,0.0,,,,0.0,,,,1.0,9142.0,14.0,1422.0,Dyer,0.0,0.0,653.0
Axminster,3284,,,,1.0,,,,1.0,,,,1.0,,,,Dite,,,,0.0,,,,0.0,,,,1.0,2608.0,10.0,985.0,Dight,0.0,0.0,260.8
Axminster,3323,2.0,27.0,6.0,,1.0,3.0,2.0,,2.0,13.0,5.0,,Eston,Eston,Easton,,0.0,0.0,0.0,,1.0,1.0,1.0,,2.0,9.0,3.0,,28.0,1.0,28.0,Hayes,0.0,1.0,28.0
Axminster,3370,12.0,20.0,,,3.0,2.0,,,5.0,10.0,,,Edwards,Edward,,,0.0,0.0,,,0.0,0.0,,,4.0,10.0,,,15950.0,51.0,1525.0,Edwards,0.0,0.0,312.7450980392157
Axminster,3403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19540.0,36.0,1253.0,Elizabeth,0.0,0.0,542.7777777777778
Axminster,3430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,6.0,155.0,Elstone,0.0,0.0,50.5
Axminster,3447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23862.0,50.0,1404.0,Elton,0.0,0.0,477.24
Axminster,3485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.0,9.0,252.0,Enticott,0.0,0.0,77.33333333333333
Axminster,3502,,,,3.0,,,,1.0,,,,3.0,,,,Ash,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Axminster,3526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26986.0,73.0,923.0,Eveleigh,0.0,0.0,369.67123287671234
Axminster,3546,,,1.0,,,,1.0,,,,1.0,,,,Ewen,,,,0.0,,,,0.0,,,,1.0,,366.0,2.0,309.0,Ewens,0.0,0.0,183.0
Axminster,3628,,,,8.0,,,,2.0,,,,6.0,,,,Farr,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Axminster,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2313.0,9.0,744.0,Farrant,0.0,0.0,257.0
Axminster,3708,,,,3.0,,,,1.0,,,,3.0,,,,French,,,,0.0,,,,0.0,,,,3.0,11792.0,35.0,1600.0,French,0.0,0.0,336.9142857142857
Axminster,3738,,,,2.0,,,,1.0,,,,2.0,,,,Fine,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,3745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,6.0,76.0,Viney,0.0,0.0,40.666666666666664
Axminster,3808,,,,1.0,,,,1.0,,,,1.0,,,,Fletcher,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,3830,17.666666666666668,12.0,8.0,19.0,5.0,3.0,2.0,11.0,7.0,6.0,5.0,6.0,Forde,Forde,Forde,Ford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5333333333333337,4.0,4.0,1.7272727272727273,75.0,7.0,54.0,Ford,0.0,0.0,10.714285714285714
Axminster,3841,12.0,,11.0,,2.0,,3.0,,8.0,,5.0,,Folyet,,Follet,,0.0,,0.0,,0.0,,0.0,,6.0,,3.6666666666666665,,35355.0,72.0,1622.0,Follett,0.0,0.0,491.0416666666667
Axminster,3864,,,,1.0,,,,1.0,,,,1.0,,,,Forge,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,3909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60490.0,128.0,2792.0,Frampton,0.0,0.0,472.578125
Axminster,3911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4178.0,13.0,762.0,Frances,0.0,0.0,321.38461538461536
Axminster,3914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,7.0,Franks,0.0,0.0,7.0
Axminster,3920,,,,1.0,,,,1.0,,,,1.0,,,,Freake,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,3965,,,,2.0,,,,2.0,,,,1.0,,,,Forwood,,,,0.0,,,,0.0,,,,1.0,5365.0,10.0,1256.0,Forward,0.0,0.0,536.5
Axminster,3969,76.0,34.0,10.0,22.0,4.0,3.0,2.0,3.0,70.0,30.0,5.0,18.0,Frye,Frye,Frye,Fry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.333333333333334,5.0,7.333333333333333,,,,,,,
Axminster,4017,2.0,,,3.0,1.0,,,2.0,2.0,,,2.0,Gache,,,Gash,0.0,,,0.0,0.0,,,0.0,2.0,,,1.5,,,,,,,
Axminster,4039,12.0,,,,2.0,,,,10.0,,,,Galley,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,,
Axminster,4043,,,,1.0,,,,1.0,,,,1.0,,,,Gollop,,,,0.0,,,,0.0,,,,1.0,6.0,1.0,6.0,Gollop,0.0,0.0,6.0
Axminster,4049,,,3.0,,,,1.0,,,,3.0,,,,Gamage,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Axminster,4050,,4.0,,,,1.0,,,,4.0,,,,Games,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Axminster,4057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.0,2.0,1298.0,Genge,0.0,0.0,837.0
Axminster,4066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,9.0,Gapper,0.0,0.0,9.0
Axminster,4090,,,5.0,,,,1.0,,,,5.0,,,,Garland,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Axminster,4106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25467.0,27.0,3327.0,Gatcombe,0.0,0.0,943.2222222222222
Axminster,4138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7726.0,37.0,700.0,Gay,0.0,0.0,208.8108108108108
Axminster,4141,,,,2.0,,,,1.0,,,,2.0,,,,Gayler,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,4148,4.0,,,2.0,2.0,,,2.0,3.0,,,1.0,Gage,,,Geach,0.0,,,0.0,0.0,,,0.0,2.0,,,1.0,1929.0,13.0,356.0,Gage,0.0,0.0,148.3846153846154
Axminster,4169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,12.0,Gear,0.0,0.0,12.0
Axminster,4171,1.0,,,3.0,1.0,,,2.0,1.0,,,2.0,Gill,,,Gill,1.0,,,1.0,0.0,,,0.0,1.0,,,1.5,20980.0,42.0,2669.0,Giles,1.0,0.0,499.5238095238095
Axminster,4183,,,4.0,,,,1.0,,,,4.0,,,,Gibbes,,,,1.0,,,,0.0,,,,4.0,,7.0,1.0,7.0,Gibbs,1.0,0.0,7.0
Axminster,4187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,7.0,126.0,Gidley,0.0,0.0,24.571428571428573
Axminster,4239,,,,2.0,,,,1.0,,,,2.0,,,,Glanvill,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,4270,1.0,2.0,,,1.0,2.0,,,1.0,1.0,,,Glover,Glover,,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,,,,,,,
Axminster,4275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,1.0,320.0,Glyn,0.0,0.0,320.0
Axminster,4286,4.0,,,,1.0,,,,4.0,,,,Goby,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Axminster,4287,,,,4.0,,,,3.0,,,,2.0,,,,Couch,,,,0.0,,,,0.0,,,,1.3333333333333333,59.0,1.0,59.0,Couch,0.0,0.0,59.0
Axminster,4288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2037.0,7.0,376.0,Goddard,0.0,0.0,291.0
Axminster,4291,3.0,,,,1.0,,,,3.0,,,,Goodwyn,,,,1.0,,,,0.0,,,,3.0,,,,,,,,,,
Axminster,4302,,1.0,,,,1.0,,,,1.0,,,,Godwyn,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Axminster,4303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,1.0,59.0,Gough,0.0,0.0,59.0
Axminster,4327,,,,4.0,,,,1.0,,,,4.0,,,,Goldsworthy,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Axminster,4379,,,,2.0,,,,1.0,,,,2.0,,,,Gold,,,,0.0,,,,0.0,,,,2.0,6234.0,51.0,560.0,Gould,0.0,0.0,122.23529411764706
Axminster,4402,,,,6.0,,,,2.0,,,,5.0,,,,Joyce,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Axminster,4440,,,,1.0,,,,1.0,,,,1.0,,,,Grange,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,4481,,,,2.0,,,,1.0,,,,2.0,,,,Green,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,4491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.0,3.0,195.0,Cornish,0.0,0.0,149.66666666666666
Axminster,4511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,4.0,76.0,Gregory,0.0,0.0,34.25
Axminster,4520,,,,2.0,,,,1.0,,,,2.0,,,,Gray,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,4521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35294.0,59.0,2618.0,Graves,0.0,0.0,598.2033898305085
Axminster,4523,,,10.0,,,,2.0,,,,5.0,,,,Griffen,,,,0.0,,,,0.0,,,,5.0,,46055.0,111.0,1588.0,Griffen,0.0,0.0,414.9099099099099
Axminster,4525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138861.0,200.0,7729.0,Gregson,0.0,0.0,694.305
Axminster,4549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2516.0,10.0,868.0,Grigg,0.0,0.0,251.6
Axminster,4568,,,,1.0,,,,1.0,,,,1.0,,,,Crute,,,,0.0,,,,0.0,,,,1.0,11.0,6.0,6.0,Croot,0.0,0.0,1.8333333333333333
Axminster,4569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7964.0,42.0,524.0,Guppy,0.0,0.0,189.61904761904762
Axminster,4576,,,1.0,,,,1.0,,,,1.0,,,,Gifford,,,,0.0,,,,0.0,,,,1.0,,,,,,,,
Axminster,4589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3756.0,12.0,691.0,Gundry,0.0,0.0,313.0
Axminster,4602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.0,5.0,536.0,Gordon,0.0,0.0,235.2
Axminster,4618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162569.0,162.0,10125.0,Gwyn,0.0,0.0,1003.5123456790124
Axminster,4628,2.0,,,,1.0,,,,2.0,,,,Hake,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Axminster,4629,,,,2.0,,,,1.0,,,,2.0,,,,Hacker,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,4644,7.0,14.0,6.0,2.0,3.0,7.0,2.0,1.0,3.0,2.0,3.0,2.0,Haydon,Haydon,Haydon,Heyden,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.3333333333333335,2.0,3.0,2.0,,,,,,,
Axminster,4693,2.0,,,,1.0,,,,2.0,,,,Halston,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Axminster,4704,10.0,,,1.0,1.0,,,1.0,10.0,,,1.0,Ham,,,Ham,0.0,,,0.0,0.0,,,0.0,10.0,,,1.0,,,,,,,
Axminster,4718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,1.0,51.0,Hancock,0.0,0.0,51.0
Axminster,4754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22600.0,26.0,5579.0,Harbin,0.0,0.0,869.2307692307693
Axminster,4773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,2.0,125.0,Hardwick,0.0,0.0,88.0
Axminster,4774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13129.0,28.0,1333.0,Harwood,0.0,0.0,468.89285714285717
Axminster,4803,,,,1.0,,,,1.0,,,,1.0,,,,Harper,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,4809,,,,1.0,,,,1.0,,,,1.0,,,,Harry,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,4810,1.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,1.0,Harris,,Harris,Harris,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,3.0,1.0,1089.0,13.0,143.0,Harris,0.0,0.0,83.76923076923077
Axminster,4839,2.0,,13.0,6.0,1.0,,4.0,3.0,2.0,,6.0,3.0,Harvy,,Harvie,Harvy,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,,3.25,2.0,26537.0,85.0,1375.0,Harvey,0.0,0.0,312.2
Axminster,4883,4.0,7.0,1.0,,1.0,1.0,1.0,,4.0,7.0,1.0,,Husey,Hussey,Hussey,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,7.0,1.0,,958.0,20.0,199.0,Hussey,0.0,0.0,47.9
Axminster,4884,,,,2.0,,,,2.0,,,,1.0,,,,Hawke,,,,0.0,,,,0.0,,,,1.0,7331.0,17.0,1009.0,Hawkins,0.0,0.0,431.2352941176471
Axminster,4898,9.0,20.0,5.0,,6.0,1.0,3.0,,3.0,20.0,3.0,,Hawker,Hawker,Hawker,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.5,20.0,1.6666666666666667,,771.0,17.0,510.0,Hawker,0.0,0.0,45.35294117647059
Axminster,4915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.0,2.0,960.0,Haycraft,0.0,0.0,511.0
Axminster,4930,,,,1.0,,,,1.0,,,,1.0,,,,Heading,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,4958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40707.0,64.0,1830.0,Heberden,0.0,0.0,636.046875
Axminster,5002,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,Haine,Haine,,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,,,,,,
Axminster,5011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214257.0,449.0,3469.0,Henley,0.0,0.0,477.1870824053452
Axminster,5033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,2.0,72.0,Ebden,0.0,0.0,52.5
Axminster,5038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31550.0,57.0,1842.0,Harford,0.0,0.0,553.5087719298245
Axminster,5041,,,,3.0,,,,1.0,,,,3.0,,,,Hurly,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Axminster,5063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,2.0,90.0,Hoyle,0.0,0.0,80.0
Axminster,5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8615.0,38.0,1007.0,Hayman,0.0,0.0,226.71052631578948
Axminster,5084,,,,4.0,,,,1.0,,,,4.0,,,,Hitchens,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Axminster,5155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2193.0,10.0,964.0,Hitchcock,0.0,0.0,219.3
Axminster,5189,,,,1.0,,,,1.0,,,,1.0,,,,Hodder,,,,0.0,,,,0.0,,,,1.0,382.0,5.0,152.0,Hodder,0.0,0.0,76.4
Axminster,5202,2.0,,,,1.0,,,,2.0,,,,Hogg,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Axminster,5255,,1.0,,11.0,,1.0,,1.0,,1.0,,11.0,,Holwell,,Holwell,,0.0,,0.0,,0.0,,0.0,,1.0,,11.0,,,,,,,
Axminster,5266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.0,5.0,320.0,Honeybone,0.0,0.0,120.6
Axminster,5272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.0,2.0,1256.0,Honeywood,0.0,0.0,833.5
Axminster,5284,23.0,106.0,,2.0,6.0,5.0,,1.0,8.0,60.0,,2.0,Hopper,Hopper,,Hooper,0.0,0.0,,0.0,0.0,0.0,,0.0,3.8333333333333335,21.2,,2.0,156.0,7.0,134.0,Hooper,0.0,0.0,22.285714285714285
Axminster,5314,,,,1.0,,,,1.0,,,,1.0,,,,Horse,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,5335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,4.0,40.0,Hoskins,0.0,0.0,25.75
Axminster,5340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.0,6.0,191.0,Ostler,0.0,0.0,56.833333333333336
Axminster,5357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3762.0,16.0,712.0,Hounsell,0.0,0.0,235.125
Axminster,5372,,,,2.0,,,,1.0,,,,2.0,,,,Howard,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,5389,,,,1.0,,,,1.0,,,,1.0,,,,Huke,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,5390,,2.0,,,,2.0,,,,1.0,,,,Hucker,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Axminster,5426,,10.0,,,,1.0,,,,10.0,,,,Hull,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,
Axminster,5437,,,,22.0,,,,6.0,,,,8.0,,,,Humphry,,,,0.0,,,,0.0,,,,3.6666666666666665,4.0,1.0,4.0,Humphrey,0.0,0.0,4.0
Axminster,5447,4.0,,,2.0,1.0,,,1.0,4.0,,,2.0,Hunt,,,Hunt,0.0,,,0.0,0.0,,,0.0,4.0,,,2.0,12.0,2.0,9.0,Hunt,0.0,0.0,6.0
Axminster,5456,,,,7.0,,,,2.0,,,,5.0,,,,Heard,,,,0.0,,,,0.0,,,,3.5,,,,,,,
Axminster,5462,,,6.0,,,,1.0,,,,6.0,,,,Earle,,,,0.0,,,,0.0,,,,6.0,,,,,,,,
Axminster,5486,,,15.0,20.0,,,3.0,8.0,,,6.0,5.0,,,Hutchens,Hutchins,,,0.0,0.0,,,0.0,0.0,,,5.0,2.5,135.0,4.0,54.0,Hutchings,0.0,0.0,33.75
Axminster,5488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14105.0,25.0,1558.0,Hood,0.0,0.0,564.2
Axminster,5562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.0,33.0,353.0,Isaacs,0.0,0.0,23.454545454545453
Axminster,5577,,1.0,,5.0,,1.0,,3.0,,1.0,,3.0,,Evan,,Evans,,0.0,,0.0,,0.0,,0.0,,1.0,,1.6666666666666667,10.0,4.0,7.0,Evans,0.0,0.0,2.5
Axminster,5586,,,,1.0,,,,1.0,,,,1.0,,,,Jackson,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,5593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10469.0,34.0,1100.0,James,0.0,0.0,307.9117647058824
Axminster,5633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,12.0,2.0,Jennings,0.0,0.0,1.0833333333333333
Axminster,5643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14006.0,28.0,3361.0,Jeremy,0.0,0.0,500.2142857142857
Axminster,5650,42.0,,,,3.0,,,,30.0,,,,Jesse,,,,0.0,,,,0.0,,,,14.0,,,,,,,,,,
Axminster,5663,1.0,30.0,,,1.0,3.0,,,1.0,20.0,,,John,John,,,0.0,0.0,,,0.0,0.0,,,1.0,10.0,,,,,,,,,
Axminster,5686,,,,3.0,,,,2.0,,,,2.0,,,,Gosling,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Axminster,5727,2.0,,,1.0,1.0,,,1.0,2.0,,,1.0,Keat,,,Kite,0.0,,,0.0,0.0,,,0.0,2.0,,,1.0,6749.0,27.0,1223.0,Kite,0.0,0.0,249.96296296296296
Axminster,5758,,7.0,1.0,1.0,,2.0,1.0,1.0,,5.0,1.0,1.0,,Cowley,Cowley,Cawley,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.5,1.0,1.0,,,,,,,
Axminster,5822,,,,1.0,,,,1.0,,,,1.0,,,,Kibby,,,,0.0,,,,0.0,,,,1.0,1305.0,9.0,400.0,Kibbey,0.0,0.0,145.0
Axminster,5873,,,3.0,,,,1.0,,,,3.0,,,,Kinge,,,,0.0,,,,0.0,,,,3.0,,6109.0,22.0,938.0,King,0.0,0.0,277.6818181818182
Axminster,5945,,20.0,25.0,15.0,,2.0,6.0,7.0,,10.0,5.0,5.0,,Knight,Knight,Knight,,0.0,0.0,0.0,,1.0,1.0,1.0,,10.0,4.166666666666667,2.142857142857143,48347.0,113.0,1423.0,Knight,0.0,1.0,427.8495575221239
Axminster,5951,4.0,52.0,,,2.0,3.0,,,3.0,50.0,,,Knot,Nott,,,0.0,0.0,,,0.0,0.0,,,2.0,17.333333333333332,,,,,,,,,
Axminster,5959,,,,3.0,,,,1.0,,,,3.0,,,,Nuton,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Axminster,5969,23.666666666666668,1.0,3.0,4.0,9.0,1.0,2.0,4.0,6.666666666666667,1.0,2.0,1.0,Abbott,Abbott,Abbot,Abbot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6296296296296298,1.0,1.5,1.0,,,,,,,
Axminster,5984,,,,1.0,,,,1.0,,,,1.0,,,,Lavis,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,5998,1.0,2.0,,4.0,1.0,2.0,,1.0,1.0,1.0,,4.0,Lake,Lake,,Lake,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,,4.0,,,,,,,
Axminster,6005,,,,1.0,,,,1.0,,,,1.0,,,,London,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,6008,,6.0,,,,2.0,,,,5.0,,,,Lambert,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Axminster,6011,1.0,,3.0,,1.0,,1.0,,1.0,,3.0,,Lamerton,,Lamerton,,0.0,,0.0,,0.0,,0.0,,1.0,,3.0,,,,,,,,
Axminster,6051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21402.0,35.0,1515.0,Langdon,0.0,0.0,611.4857142857143
Axminster,6082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.0,22.0,462.0,Larcombe,0.0,0.0,87.13636363636364
Axminster,6105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,12.0,Lathey,0.0,0.0,12.0
Axminster,6123,,,,1.0,,,,1.0,,,,1.0,,,,Land,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,6129,15.0,20.0,,16.0,3.0,1.0,,5.0,10.0,20.0,,5.0,Long,Lang,,Long,0.0,0.0,,0.0,0.0,0.0,,0.0,5.0,20.0,,3.2,15377.0,41.0,1416.0,Long,0.0,0.0,375.0487804878049
Axminster,6145,,,,5.0,,,,5.0,,,,1.0,,,,May,,,,0.0,,,,0.0,,,,1.0,10.0,1.0,10.0,May,0.0,0.0,10.0
Axminster,6152,23.0,41.0,1.0,11.0,2.0,5.0,1.0,3.0,20.0,20.0,1.0,6.0,Lane,Lane,Lane,Lane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,8.2,1.0,3.6666666666666665,988.0,10.0,199.0,Lane,0.0,0.0,98.8
Axminster,6176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,8.0,Litton,0.0,0.0,8.0
Axminster,6181,,,,1.0,,,,1.0,,,,1.0,,,,Leet,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,6190,,,,1.0,,,,1.0,,,,1.0,,,,Grant,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,6201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,15.0,Lenthall,0.0,0.0,15.0
Axminster,6206,,,,3.0,,,,3.0,,,,1.0,,,,Pike,,,,0.0,,,,0.0,,,,1.0,9199.0,36.0,882.0,Pike,0.0,0.0,255.52777777777777
Axminster,6238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9253.0,32.0,869.0,Locock,0.0,0.0,289.15625
Axminster,6240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.0,4.0,235.0,Lewis,0.0,0.0,118.0
Axminster,6267,,,,2.0,,,,1.0,,,,2.0,,,,Lyle,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,6270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46457.0,78.0,2639.0,Lillingston,0.0,0.0,595.6025641025641
Axminster,6350,,,13.0,1.0,,,2.0,1.0,,,8.0,1.0,,,Levermore,Livermore,,,0.0,0.0,,,0.0,0.0,,,6.5,1.0,,,,,,,
Axminster,6353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22293.0,54.0,1228.0,Loveridge,0.0,0.0,412.8333333333333
Axminster,6354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,3.0,42.0,Loving,0.0,0.0,24.333333333333332
Axminster,6357,,,,1.0,,,,1.0,,,,1.0,,,,Load,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,6360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62188.0,106.0,4771.0,Lott,0.0,0.0,586.6792452830189
Axminster,6393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,5.0,76.0,Langford,0.0,0.0,25.4
Axminster,6406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,2.0,75.0,Lockyear,0.0,0.0,55.0
Axminster,6410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3237.0,8.0,946.0,Loosemore,1.0,0.0,404.625
Axminster,6413,2.0,1.0,,,1.0,1.0,,,2.0,1.0,,,Lawrence,Lawrence,,,0.0,0.0,,,0.0,0.0,,,2.0,1.0,,,,,,,,,
Axminster,6414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23240.0,5.0,8814.0,Lord,0.0,0.0,4648.0
Axminster,6433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,2.0,30.0,Love,0.0,0.0,19.5
Axminster,6442,,48.0,21.0,4.0,,3.0,6.0,3.0,,40.0,5.0,2.0,,Lowman,Lowman,Lowman,,0.0,0.0,0.0,,0.0,0.0,0.0,,16.0,3.5,1.3333333333333333,44.0,1.0,44.0,Lowman,0.0,0.0,44.0
Axminster,6457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3952.0,7.0,1032.0,Lowe,0.0,0.0,564.5714285714286
Axminster,6461,,50.0,,,,1.0,,,,50.0,,,,Lowton,,,,0.0,,,,0.0,,,,50.0,,,,,,,,,
Axminster,6471,,,,1.0,,,,1.0,,,,1.0,,,,Locking,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,6488,,20.0,,,,1.0,,,,20.0,,,,Locke,,,,0.0,,,,0.0,,,,20.0,,,,,,,,,
