hundred,metaphone_id,tot_val_1524,tot_val_1543,tot_val_1581,tot_val_1674,count_1524,count_1543,count_1581,count_1674,max_val_1524,max_val_1543,max_val_1581,max_val_1674,surname_1524,surname_1543,surname_1581,surname_1674,metaphone_treatment_1524,metaphone_treatment_1543,metaphone_treatment_1581,metaphone_treatment_1674,metaphone_control_1524,metaphone_control_1543,metaphone_control_1581,metaphone_control_1674,avg_val_1524,avg_val_1543,avg_val_1581,avg_val_1674,tot_val_1840,count_1840,max_val_1840,surname_1840,metaphone_treatment_1840,metaphone_control_1840,avg_val_1840
Axminster,1446,2.0,2.0,,,1.0,1.0,,,2.0,2.0,,,Thorne,Thorne,,,0.0,0.0,,,0.0,0.0,,,2.0,2.0,,,11214.0,36.0,1312.0,Thorn,0.0,0.0,311.5
Axminster,1462,2.0,,,,1.0,,,,2.0,,,,Halston,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Axminster,1463,8.0,28.0,15.0,18.0,1.0,2.0,3.0,7.0,8.0,20.0,8.0,5.0,Hore,Hoore,Hore,Hoar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,5.0,2.5714285714285716,1555.0,14.0,576.0,Hoare,0.0,0.0,111.07142857142857
Axminster,1489,,,,1.0,,,,1.0,,,,1.0,,,,Freake,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,1500,1.0,,,,1.0,,,,1.0,,,,Whythay,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Axminster,1517,,,,1.0,,,,1.0,,,,1.0,,,,Heading,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,3.0,80.0,Melhuish,0.0,0.0,29.333333333333332
Axminster,1545,4.0,4.0,5.0,,2.0,1.0,2.0,,3.0,4.0,3.0,,Walsch,Walshe,Welshe,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,4.0,2.5,,9988.0,29.0,1018.0,Welch,0.0,0.0,344.41379310344826
Axminster,1547,2.0,,,,1.0,,,,2.0,,,,Hewysh,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Axminster,1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4897.0,14.0,808.0,Ebden,0.0,0.0,349.7857142857143
Axminster,1563,2.0,3.0,,,1.0,1.0,,,2.0,3.0,,,Quynterell,Quentrell,,,0.0,0.0,,,0.0,0.0,,,2.0,3.0,,,,,,,,,
Axminster,1564,14.333333333333334,30.0,3.0,,2.0,1.0,1.0,,13.333333333333334,30.0,3.0,,Wekes,Wyckes,Weekes,,0.0,0.0,0.0,,0.0,0.0,0.0,,7.166666666666667,30.0,3.0,,,,,,,,
Axminster,1573,42.0,12.0,,5.0,3.0,3.0,,1.0,30.0,6.0,,5.0,Jesse,Jeasse,,Joyce,0.0,0.0,,0.0,0.0,0.0,,0.0,14.0,4.0,,5.0,,,,,,,
Axminster,1600,,,,1.0,,,,1.0,,,,1.0,,,,Wisemore,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,1612,,,3.0,,,,1.0,,,,3.0,,,,Wytheridge,,,,1.0,,,,0.0,,,,3.0,,,,,,,,
Axminster,1618,11.0,4.0,,,3.0,2.0,,,6.0,2.0,,,Colyford,Colyvorde,,,0.0,0.0,,,0.0,0.0,,,3.6666666666666665,2.0,,,,,,,,,
Axminster,1619,,,7.0,,,,1.0,,,,7.0,,,,Woodcocke,,,,0.0,,,,0.0,,,,7.0,,559.0,5.0,164.0,Woodcock,0.0,0.0,111.8
Axminster,1632,,13.0,3.0,2.0,,1.0,1.0,1.0,,13.0,3.0,2.0,,Lyell,Lyell,Lyle,,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,3.0,2.0,,,,,,,
Axminster,1635,,,,1.0,,,,1.0,,,,1.0,,,,London,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,1641,10.23,16.0,7.0,6.0,5.0,6.0,2.0,3.0,4.0,5.0,5.0,3.0,Thomas,Thomas,Thomas,Thomas,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0460000000000003,2.6666666666666665,3.5,2.0,5515.0,20.0,1301.0,Thomas,0.0,1.0,275.75
Axminster,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10674.0,30.0,1133.0,Rhodes,0.0,0.0,355.8
Axminster,1652,,,,7.0,,,,1.0,,,,7.0,,,,Lamby,,,,0.0,,,,0.0,,,,7.0,,,,,,,
Axminster,1660,1.0,,,,1.0,,,,1.0,,,,Porter,,,,0.0,,,,0.0,,,,1.0,,,,192.0,28.0,29.0,Porter,0.0,0.0,6.857142857142857
Axminster,1665,3.0,,,,1.0,,,,3.0,,,,Heth,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Axminster,1668,4.0,12.0,7.0,8.0,2.0,1.0,2.0,3.0,2.0,12.0,4.0,4.0,Roke,Rugge,Ruqq,Rugg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,3.5,2.6666666666666665,,,,,,,
Axminster,1671,25.333333333333332,24.0,8.0,6.0,5.0,2.0,2.0,3.0,18.0,20.0,7.0,3.0,Balyman,Pooleman,Pulman,Pallman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.066666666666666,12.0,4.0,2.0,17.0,1.0,17.0,Pulman,0.0,0.0,17.0
Axminster,1673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,12.0,2.0,Jennings,0.0,0.0,1.0833333333333333
Axminster,1679,,,8.0,,,,1.0,,,,8.0,,,,Mantle,,,,0.0,,,,0.0,,,,8.0,,,,,,,,
Axminster,1684,1.0,,,,1.0,,,,1.0,,,,Stathem,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Axminster,1701,30.333333333333332,53.0,2.0,14.0,8.0,9.0,2.0,4.0,10.0,13.0,1.0,5.0,Peyrs,Brace,Pearse,Pearce,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.7916666666666665,5.888888888888889,1.0,3.5,69302.0,188.0,1725.0,Pearce,1.0,0.0,368.6276595744681
Axminster,1716,15.0,18.0,5.0,22.0,6.0,3.0,2.0,15.0,4.0,15.0,3.0,3.0,Coke,Coocke,Cooke,Cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,6.0,2.5,1.4666666666666666,903.0,26.0,181.0,Quick,0.0,0.0,34.73076923076923
Axminster,1726,5.0,2.0,,,2.0,1.0,,,4.0,2.0,,,Bulmer,Bulmere,,,0.0,0.0,,,0.0,0.0,,,2.5,2.0,,,456.0,10.0,220.0,Palmer,0.0,0.0,45.6
Axminster,1741,2.0,,4.0,,1.0,,1.0,,2.0,,4.0,,Shegg,,Shegge,,0.0,,0.0,,0.0,,0.0,,2.0,,4.0,,14.0,2.0,8.0,Chick,0.0,0.0,7.0
Axminster,1774,,,,3.0,,,,1.0,,,,3.0,,,,Crowdon,,,,0.0,,,,0.0,,,,3.0,2521.0,12.0,536.0,Gratton,0.0,0.0,210.08333333333334
Axminster,1787,,3.0,,1.0,,1.0,,1.0,,3.0,,1.0,,Tett,,Dite,,0.0,,0.0,,0.0,,0.0,,3.0,,1.0,2608.0,10.0,985.0,Dight,0.0,0.0,260.8
Axminster,1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58693.0,118.0,1861.0,Trenchard,0.0,0.0,497.39830508474574
Axminster,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.0,9.0,401.0,Sevewright,0.0,0.0,82.0
Axminster,1813,2.0,,,,1.0,,,,2.0,,,,Smythat,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Axminster,1824,23.0,41.0,1.0,11.0,2.0,5.0,1.0,3.0,20.0,20.0,1.0,6.0,Lane,Lane,Lane,Lane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,8.2,1.0,3.6666666666666665,988.0,10.0,199.0,Lane,0.0,0.0,98.8
Axminster,1837,7.0,,,,1.0,,,,7.0,,,,Stephyn,,,,0.0,,,,0.0,,,,7.0,,,,,,,,,,
Axminster,1839,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,Tyleman,,Tilman,,0.0,,0.0,,0.0,,0.0,,1.0,,1.0,,,,,,,
Axminster,1844,,,,1.0,,,,1.0,,,,1.0,,,,Wellyer,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,1845,12.0,,,,3.0,,,,5.0,,,,Edwards,,,,0.0,,,,0.0,,,,4.0,,,,15950.0,51.0,1525.0,Edwards,0.0,0.0,312.7450980392157
Axminster,1852,4.0,1.0,,1.0,2.0,1.0,,1.0,2.0,1.0,,1.0,Kayse,Gesse,,Goss,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,1.0,,1.0,1743.0,17.0,223.0,Case,0.0,0.0,102.52941176470588
Axminster,1898,1.0,,,,1.0,,,,1.0,,,,Tege,,,,0.0,,,,0.0,,,,1.0,,,,943.0,9.0,196.0,Dodge,0.0,0.0,104.77777777777777
Axminster,1931,,16.0,,,,2.0,,,,8.0,,,,Lather,,,,0.0,,,,1.0,,,,8.0,,,,,,,,,
Axminster,1933,1.0,,,,1.0,,,,1.0,,,,Vennys,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Axminster,1952,1.0,,,,1.0,,,,1.0,,,,Pavys,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Axminster,1961,,,4.0,,,,2.0,,,,3.0,,,,Loveraige,,,,0.0,,,,0.0,,,,2.0,,22293.0,54.0,1228.0,Loveridge,0.0,0.0,412.8333333333333
Axminster,1976,2.0,,,,1.0,,,,2.0,,,,Blasyer,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Axminster,2008,,,,1.0,,,,1.0,,,,1.0,,,,Daymond,,,,0.0,,,,0.0,,,,1.0,3816.0,8.0,1065.0,Dymond,0.0,0.0,477.0
Axminster,2040,13.333333333333334,,,,1.0,,,,13.333333333333334,,,,Ramond,,,,0.0,,,,0.0,,,,13.333333333333334,,,,,,,,,,
Axminster,2042,1.0,,,,1.0,,,,1.0,,,,Robyn,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Axminster,2049,1.0,,,2.0,1.0,,,1.0,1.0,,,2.0,Brytayn,,,Burton,0.0,,,0.0,0.0,,,0.0,1.0,,,2.0,10895.0,36.0,990.0,Broughton,0.0,0.0,302.6388888888889
Axminster,2050,,,,1.0,,,,1.0,,,,1.0,,,,Walkey,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,2053,4.0,72.0,25.0,20.0,2.0,5.0,6.0,10.0,3.0,50.0,5.0,5.0,Knot,Knight,Knight,Knight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.4,4.166666666666667,2.0,48347.0,113.0,1423.0,Knight,0.0,0.0,427.8495575221239
Axminster,2070,,,,3.0,,,,1.0,,,,3.0,,,,Bowdick,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Axminster,2071,5.0,,,,3.0,,,,2.0,,,,Kenwode,,,,0.0,,,,0.0,,,,1.6666666666666667,,,,31.0,1.0,31.0,Connett,0.0,0.0,31.0
Axminster,2073,4.0,20.0,,4.0,1.0,1.0,,4.0,4.0,20.0,,1.0,Vowler,Folyr,,Fowler,0.0,0.0,,0.0,0.0,0.0,,0.0,4.0,20.0,,1.0,258.0,7.0,177.0,Fowler,0.0,0.0,36.857142857142854
Axminster,2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6297.0,31.0,1028.0,Phillips,0.0,0.0,203.1290322580645
Axminster,2087,,,,2.0,,,,1.0,,,,2.0,,,,Able,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,2113,6.666666666666667,1.0,4.0,,1.0,1.0,1.0,,6.666666666666667,1.0,4.0,,Tedbery,Tedbere,Tedbory,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.666666666666667,1.0,4.0,,,,,,,,
Axminster,2114,,1.5,,,,1.0,,,,1.5,,,,Robyngs,,,,0.0,,,,0.0,,,,1.5,,,,,,,,,
Axminster,2139,12.0,12.0,5.0,3.0,3.0,4.0,1.0,2.0,8.0,4.0,5.0,2.0,Michell,Mychell,Michel,Michel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,1.5,71856.0,166.0,4357.0,Mitchell,0.0,0.0,432.86746987951807
Axminster,2143,5.0,,10.0,12.0,2.0,,2.0,8.0,3.0,,6.0,2.0,Quasche,,Gayche,Couch,0.0,,0.0,0.0,0.0,,0.0,0.0,2.5,,5.0,1.5,1365.0,16.0,474.0,Gatch,0.0,0.0,85.3125
Axminster,2146,10.0,6.0,,,3.0,2.0,,,8.0,4.0,,,Denworthy,Denwortth,,,0.0,0.0,,,0.0,0.0,,,3.3333333333333335,3.0,,,,,,,,,
Axminster,2155,,,,1.0,,,,1.0,,,,1.0,,,,Axon,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,2161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14604.0,34.0,1191.0,Woollcombe,0.0,0.0,429.52941176470586
Axminster,2163,4.0,23.0,,,2.0,4.0,,,3.0,18.0,,,Bowdon,Battyn,,,0.0,0.0,,,0.0,0.0,,,2.0,5.75,,,26865.0,67.0,1207.0,Patten,0.0,0.0,400.97014925373134
Axminster,2166,23.0,20.0,,16.0,4.0,1.0,,5.0,10.0,20.0,,5.0,Long,Lang,,Long,0.0,0.0,,0.0,0.0,0.0,,0.0,5.75,20.0,,3.2,15377.0,41.0,1416.0,Long,0.0,0.0,375.0487804878049
Axminster,2168,3.0,,,,1.0,,,,3.0,,,,Harfford,,,,0.0,,,,0.0,,,,3.0,,,,31550.0,57.0,1842.0,Harford,0.0,0.0,553.5087719298245
Axminster,2179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3793.0,15.0,1278.0,Bains,0.0,0.0,252.86666666666667
Axminster,2183,1.0,,,,1.0,,,,1.0,,,,Losemore,,,,1.0,,,,0.0,,,,1.0,,,,3237.0,8.0,946.0,Loosemore,1.0,0.0,404.625
Axminster,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294578.0,518.0,11117.0,Bernard,0.0,0.0,568.6833976833976
Axminster,2200,,,3.0,,,,1.0,,,,3.0,,,,Barthame,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Axminster,2208,,,5.0,,,,1.0,,,,5.0,,,,Dassell,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Axminster,2215,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,Waldron,,Waldron,,1.0,,1.0,,0.0,,0.0,,1.0,,1.0,4292.0,10.0,746.0,Waldron,1.0,0.0,429.2
Axminster,2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.0,1.0,775.0,Homeyard,0.0,0.0,775.0
Axminster,2250,1.0,75.0,7.0,,1.0,6.0,1.0,,1.0,51.0,7.0,,Bussell,Busshell,Baseley,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,12.5,7.0,,7725.0,53.0,949.0,Bazley,0.0,0.0,145.75471698113208
Axminster,2257,26.666666666666668,18.0,,3.0,3.0,3.0,,3.0,22.0,12.0,,1.0,Cockes,Cockes,,Cox,0.0,0.0,,0.0,0.0,0.0,,0.0,8.88888888888889,6.0,,1.0,36023.0,85.0,5840.0,Cox,0.0,0.0,423.8
Axminster,2260,,11.0,4.0,3.0,,1.0,2.0,2.0,,11.0,3.0,2.0,,Cowrte,Court,Crute,,0.0,0.0,0.0,,0.0,0.0,0.0,,11.0,2.0,1.5,11.0,6.0,6.0,Croot,0.0,0.0,1.8333333333333333
Axminster,2262,44.66666666666667,86.0,21.0,16.0,7.0,10.0,6.0,9.0,12.0,40.0,5.0,3.0,Loman,Loman,Lowman,Luman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.380952380952381,8.6,3.5,1.7777777777777777,44.0,1.0,44.0,Lowman,0.0,0.0,44.0
Axminster,2286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366.0,10.0,1158.0,Mockridge,0.0,0.0,136.6
Axminster,2292,23.0,60.0,17.0,10.0,2.0,13.0,5.0,5.0,20.0,20.0,6.0,3.0,Shapton,Shapton,Shapton,Shipton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,4.615384615384615,3.4,2.0,,,,,,,
Axminster,2309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.0,3.0,182.0,Studley,0.0,0.0,170.0
Axminster,2314,7.666666666666667,,,,2.0,,,,6.666666666666667,,,,Redston,,,,0.0,,,,1.0,,,,3.8333333333333335,,,,,,,,,,
Axminster,2334,,,,6.0,,,,4.0,,,,3.0,,,,Evans,,,,0.0,,,,0.0,,,,1.5,10.0,4.0,7.0,Evans,0.0,0.0,2.5
Axminster,2344,,,,13.0,,,,2.0,,,,10.0,,,,Southcott,,,,1.0,,,,0.0,,,,6.5,,,,,,,
Axminster,2366,,,,1.0,,,,1.0,,,,1.0,,,,Walton,,,,0.0,,,,0.0,,,,1.0,23862.0,50.0,1404.0,Elton,0.0,0.0,477.24
Axminster,2371,13.0,2.0,,,1.0,1.0,,,13.0,2.0,,,Dabbys,Dabbes,,,0.0,0.0,,,0.0,0.0,,,13.0,2.0,,,,,,,,,
Axminster,2397,31.23,42.0,,9.0,7.0,4.0,,3.0,20.0,20.0,,4.0,Loke,Lugge,,Logg,0.0,0.0,,0.0,0.0,0.0,,0.0,4.461428571428572,10.5,,3.0,,,,,,,
Axminster,2404,,,6.0,1.0,,,1.0,1.0,,,6.0,1.0,,,Rogers,Rogers,,,0.0,0.0,,,0.0,0.0,,,6.0,1.0,573.0,20.0,228.0,Rogers,0.0,0.0,28.65
Axminster,2461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,6.0,20.0,Busson,0.0,0.0,7.5
Axminster,2470,,4.0,,,,1.0,,,,4.0,,,,Gyfforde,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Axminster,2498,,,,2.0,,,,1.0,,,,2.0,,,,Wingby,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,2515,,,,1.0,,,,1.0,,,,1.0,,,,Clatworthy,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,2535,,,,2.0,,,,2.0,,,,1.0,,,,Maunder,,,,0.0,,,,0.0,,,,1.0,96.0,14.0,29.0,Maunder,0.0,0.0,6.857142857142857
Axminster,2553,3.0,4.0,11.0,7.0,3.0,2.0,2.0,3.0,1.0,2.0,8.0,5.0,Stere,Stere,Steare,Starr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.5,2.3333333333333335,,,,,,,
Axminster,2573,23.666666666666668,4.0,3.0,9.0,9.0,2.0,2.0,7.0,6.666666666666667,3.0,2.0,2.0,Abbott,Abbutt,Abbot,Ebbot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6296296296296298,2.0,1.5,1.2857142857142858,,,,,,,
Axminster,2584,,,,1.0,,,,1.0,,,,1.0,,,,Gosling,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,2603,,1.0,,,,1.0,,,,1.0,,,,Player,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Axminster,2614,10.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,1.0,More,More,More,Marr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,44075.0,128.0,1128.0,Moor,0.0,0.0,344.3359375
Axminster,2615,,,,3.0,,,,1.0,,,,3.0,,,,Correll,,,,0.0,,,,0.0,,,,3.0,2.0,2.0,1.0,Crail,0.0,0.0,1.0
Axminster,2620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.0,1.0,381.0,Smark,0.0,0.0,381.0
Axminster,2646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8166.0,15.0,1335.0,Anderton,0.0,0.0,544.4
Axminster,2647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10279.0,24.0,1035.0,Thisleton,0.0,0.0,428.2916666666667
Axminster,2648,,,,1.0,,,,1.0,,,,1.0,,,,Coleworthy,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,2651,6.0,,,,2.0,,,,5.0,,,,Colydon,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Axminster,2653,,2.0,,,,1.0,,,,2.0,,,,Lomys,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Axminster,2684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,1.0,32.0,Starke,0.0,0.0,32.0
Axminster,2694,3.0,,,,1.0,,,,3.0,,,,Morecok,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Axminster,2709,5.0,,,,1.0,,,,5.0,,,,Maunsell,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,,
Axminster,2736,5.0,,6.0,,3.0,,2.0,,2.0,,3.0,,Brewer,,Bruer,,0.0,,0.0,,0.0,,0.0,,1.6666666666666667,,3.0,,59055.0,119.0,2155.0,Pryer,0.0,0.0,496.26050420168065
Axminster,2742,70.16666666666667,144.0,42.0,22.0,10.0,18.0,7.0,13.0,33.5,30.0,8.0,3.0,Wode,Wodd,White,Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0166666666666675,8.0,6.0,1.6923076923076923,139231.0,336.0,2903.0,White,0.0,0.0,414.3779761904762
Axminster,2749,,12.0,2.0,,,2.0,1.0,,,8.0,2.0,,,Longe,Longe,,,0.0,0.0,,,0.0,0.0,,,6.0,2.0,,,,,,,,
Axminster,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,2.0,36.0,Shepherd,0.0,0.0,23.0
Axminster,2768,,13.0,,,,1.0,,,,13.0,,,,Sawyer,,,,0.0,,,,0.0,,,,13.0,,,,,,,,,
Axminster,2772,3.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,2.0,Norrys,Norrys,Norris,Norris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,2.0,12.0,1.0,12.0,Norris,0.0,0.0,12.0
Axminster,2782,,14.0,,,,4.0,,,,4.0,,,,Walronde,,,,0.0,,,,0.0,,,,3.5,,,,,,,,,
Axminster,2785,2.0,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,Terrell,Terrell,,Terrill,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,1.0,,1.0,,,,,,,
Axminster,2795,17.666666666666668,19.0,8.0,21.0,5.0,4.0,2.0,13.0,7.0,7.0,5.0,6.0,Forde,Vorde,Forde,Ford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5333333333333337,4.75,4.0,1.6153846153846154,84.0,8.0,54.0,Ford,0.0,0.0,10.5
Axminster,2807,1.0,,,,1.0,,,,1.0,,,,Pester,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Axminster,2819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,5.0,76.0,Langford,0.0,0.0,25.4
Axminster,2828,13.0,35.0,34.0,43.0,7.0,13.0,4.0,16.0,4.0,8.0,26.0,16.0,Smyth,Smyth,Smythe,Smyth,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8571428571428572,2.6923076923076925,8.5,2.6875,37427.0,113.0,1145.0,Smith,1.0,0.0,331.21238938053096
Axminster,2830,24.0,33.0,4.0,4.0,4.0,3.0,1.0,3.0,10.0,16.0,4.0,2.0,Colyer,Colyor,Collyer,Gayler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,4.0,1.3333333333333333,,,,,,,
Axminster,2833,28.0,43.0,11.0,1.0,8.0,10.0,2.0,1.0,10.0,18.0,8.0,1.0,Seward,Zewarde,Seward,Seward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.3,5.5,1.0,2205.0,9.0,976.0,Seaward,0.0,0.0,245.0
Axminster,2839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,14.0,9.0,Churchill,0.0,0.0,2.4285714285714284
Axminster,2859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,2.0,36.0,Backhaller,0.0,0.0,35.5
Axminster,2860,,,,2.0,,,,1.0,,,,2.0,,,,Wilson,,,,0.0,,,,0.0,,,,2.0,13.0,1.0,13.0,Wilson,0.0,0.0,13.0
Axminster,2865,,,,1.0,,,,1.0,,,,1.0,,,,Every,,,,0.0,,,,0.0,,,,1.0,2826.0,6.0,708.0,Every,0.0,0.0,471.0
Axminster,2879,,,,2.0,,,,1.0,,,,2.0,,,,Baxter,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Axminster,2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.0,5.0,184.0,Ouseley,0.0,0.0,71.6
Axminster,2945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,1.0,98.0,Vicary,0.0,0.0,98.0
Axminster,2954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.0,10.0,480.0,Downton,0.0,0.0,196.3
Axminster,2959,,,,2.0,,,,1.0,,,,2.0,,,,Shave,,,,0.0,,,,0.0,,,,2.0,22018.0,55.0,897.0,Chaffey,0.0,0.0,400.3272727272727
Axminster,2978,,1.0,,,,1.0,,,,1.0,,,,Denbowe,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Axminster,2992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101204.0,268.0,2354.0,Manor,0.0,0.0,377.6268656716418
Axminster,2996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,7.0,126.0,Gidley,0.0,0.0,24.571428571428573
Axminster,3003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,1.0,127.0,Major,0.0,0.0,127.0
Axminster,3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3803.0,7.0,730.0,Puddicombe,0.0,0.0,543.2857142857143
Axminster,3014,,,,10.0,,,,4.0,,,,3.0,,,,Anning,,,,0.0,,,,0.0,,,,2.5,27093.0,61.0,1604.0,Anning,0.0,0.0,444.1475409836066
Axminster,3018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,3.0,55.0,Sage,0.0,0.0,30.0
Axminster,3041,11.0,,,,1.0,,,,11.0,,,,Trenowth,,,,0.0,,,,0.0,,,,11.0,,,,,,,,,,
Axminster,3059,6.0,7.0,,,2.0,3.0,,,3.0,4.0,,,Brokwyll,Brockwyl,,,0.0,0.0,,,0.0,0.0,,,3.0,2.3333333333333335,,,,,,,,,
Axminster,3061,,,,22.0,,,,6.0,,,,8.0,,,,Humphry,,,,0.0,,,,0.0,,,,3.6666666666666665,4.0,1.0,4.0,Humphrey,0.0,0.0,4.0
Axminster,3091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,1.0,94.0,Renwick,0.0,0.0,94.0
Axminster,3101,,,,1.0,,,,1.0,,,,1.0,,,,Grange,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Axminster,3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.0,8.0,467.0,Broomfield,0.0,0.0,160.5
Axminster,3106,,1.0,,7.0,,1.0,,2.0,,1.0,,5.0,,Channon,,Channon,,0.0,,0.0,,0.0,,0.0,,1.0,,3.5,,,,,,,
Axminster,3143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7940.0,24.0,517.0,Chorely,0.0,0.0,330.8333333333333
Axminster,3153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,2.0,27.0,Ridout,0.0,0.0,14.5
