"FlagID","PersonID","Flags"
6117,46124,"twin"
6118,46133,"twin"
6119,46134,"twin"
6120,46138,"twin"
6121,46152,"FOUNDLING"
6122,46192,"stillborn"
6123,46206,"twin"
6124,46222,"twin"
6125,46338,"twin"
6126,46339,"twin"
6127,46449,"twin"
6128,46450,"twin"
6129,46491,"twin"
6130,46492,"twin"
6131,46513,"twin"
6132,46529,"twin"
6133,46550,"twin"
6134,46551,"twin"
6135,46552,"twin"
6136,46626,"twin"
6137,46628,"twin"
6138,46710,"FOUNDLING"
6139,46813,"illegitimate"
6140,46817,"illegitimate"
6141,46858,"twin"
6142,46859,"twin"
6143,46888,"twin"
6144,46889,"twin"
6145,46940,"twin"
6146,46941,"twin"
6147,47042,"twin"
6148,47043,"twin"
6149,47228,"under 21"
6150,47309,"illegitimate"
6151,47320,"illegitimate"
6152,47323,"illegitimate"
6153,47332,"illegitimate"
6154,47338,"illegitimate"
6155,47352,"illegitimate"
6156,47377,"twin"
6157,47378,"illegitimate"
6158,47417,"illegitimate"
6159,47452,"illegitimate"
6160,47462,"illegitimate"
6161,47528,"triplet"
6162,47544,"triplet"
6163,47555,"illegitimate"
6164,47572,"triplet"
6165,47574,"illegitimate"
6166,47593,"twin"
6167,47653,"illegitimate"
6168,47666,"illegitimate"
6169,47678,"twin"
6170,47679,"twin"
6171,47699,"illegitimate"
6172,47739,"twin"
6173,47740,"twin"
6174,47835,"illegitimate"
6175,47845,"illegitimate"
6176,47849,"twin"
6177,47850,"twin"
6178,47962,"illegitimate"
6179,48069,"twin"
6180,48074,"twin"
6181,48075,"twin"
6182,48133,"twin"
6183,48137,"twin"
6184,48138,"twin"
6185,48142,"twin"
6186,48166,"twin"
6187,48167,"twin"
6188,48178,"twin"
6189,48187,"twin"
6190,48374,"illegitimate"
6191,48478,"illegitimate"
6192,48481,"illegitimate"
6193,48504,"FOUNDLING"
6194,48538,"illegitimate"
6195,48545,"illegitimate"
6196,48587,"twin"
6197,48595,"illegitimate"
6198,48600,"illegitimate"
6199,48623,"twin"
6200,48627,"twin"
6201,48676,"FOUNDLING"
6202,48736,"twin"
6203,48737,"twin"
6204,48746,"twin"
6205,48759,"illegitimate"
6206,48760,"illegitimate"
6207,48768,"twin"
6208,48773,"twin"
6209,48784,"twin"
6210,48852,"twin"
6211,48853,"twin"
6212,48869,"illegitimate"
6213,48942,"twin"
6214,48943,"twin"
6215,48981,"illegitimate"
6216,49009,"illegitimate"
6217,49023,"illegitimate"
6218,49024,"twin"
6219,49025,"twin"
6220,49050,"illegitimate"
6221,49110,"illegitimate"
6222,49117,"illegitimate"
6223,49119,"twin"
6224,49129,"illegitimate"
6225,49130,"illegitimate"
6226,49147,"twin"
6227,49207,"twin"
6228,49225,"twin"
6229,49278,"twin"
6230,49289,"twin"
6231,49295,"illegitimate"
6232,49309,"illegitimate"
6233,49354,"illegitimate"
6234,49382,"illegitimate"
6235,49396,"illegitimate"
6236,49408,"twin"
6237,49452,"twin"
6238,49456,"illegitimate"
6239,49461,"illegitimate"
6240,49470,"illegitimate"
6241,49490,"illegitimate"
6242,49495,"twin"
6243,49496,"twin"
6244,49500,"twin"
6245,49501,"twin"
6246,49502,"illegitimate"
6247,49506,"illegitimate"
6248,49626,"FOUNDLING"
6249,49635,"twin"
6250,49637,"twin"
6251,49645,"twin"
6252,49647,"illegitimate"
6253,49660,"twin"
6254,49702,"twin"
6255,49703,"twin"
6256,49725,"twin"
6257,49733,"twin"
6258,49759,"illegitimate"
6259,49793,"illegitimate"
6260,49799,"twin"
6261,49800,"twin"
6262,49903,"twin"
6263,49924,"illegitimate"
6264,49925,"twin"
6265,49946,"twin"
6266,49947,"twin"
6267,49968,"illegitimate"
6268,49976,"illegitimate"
6269,49980,"twin"
6270,49981,"twin"
6271,50002,"illegitimate"
6272,50022,"twin"
6273,50031,"twin"
6274,50046,"twin"
6275,50047,"twin"
6276,50050,"illegitimate"
6277,50051,"twin"
6278,50052,"twin"
6279,50088,"twin"
6280,50089,"twin"
6281,50097,"twin"
6282,50098,"twin"
6283,50199,"illegitimate"
6284,50228,"twin"
6285,50229,"twin"
6286,50447,"twin"
6287,50453,"illegitimate"
6288,50458,"twin"
6289,50484,"twin"
6290,50492,"twin"
6291,50564,"twin"
6292,50573,"twin"
6293,50661,"twin"
6294,50662,"twin"
6295,50822,"twin"
6296,50823,"twin"
6297,50857,"twin"
6298,50858,"twin"
6299,50870,"triplet"
6300,50872,"triplet"
6301,50881,"triplet"
6302,51120,"twin"
6303,51121,"twin"
6304,51219,"twin"
6305,51220,"twin"
6306,51280,"illegitimate"
6307,51298,"twin"
6308,51323,"twin"
6309,51353,"illegitimate"
6310,51363,"posthumous"
6311,51420,"posthumous"
6312,51424,"twin"
6313,51434,"twin"
6314,51482,"twin"
6315,51483,"twin"
6316,51511,"illegitimate"
6317,51523,"illegitimate"
6318,51561,"twin"
6319,51562,"twin"
6320,51656,"twin"
6321,51657,"twin"
6322,51698,"twin"
6323,51699,"twin"
6324,51709,"twin"
6325,51710,"twin"
6326,51929,"twin"
6327,51976,"twin"
6328,52213,"illegitimate"
6329,52255,"illegitimate"
6330,52274,"illegitimate"
6331,52313,"posthumous illegitimate"
6332,52340,"illegitimate"
6333,52344,"illegitimate"
6334,52389,"posthumous"
6335,52392,"illegitimate"
6336,52396,"twin"
6337,52397,"twin"
6338,52409,"twin"
6339,52444,"illegitimate"
6340,52445,"illegitimate"
6341,52447,"illegitimate"
6342,52465,"illegitimate"
6343,52473,"twin"
6344,52518,"twin"
6345,52546,"twin"
6346,52749,"illegitimate"
6347,52810,"twin"
6348,52811,"twin"
6349,52849,"twin"
6350,52850,"twin"
6351,52925,"twin"
6352,52928,"twin"
6353,52929,"twin"
6354,52933,"twin"
6355,52952,"twin"
6356,52980,"twin"
6357,53045,"illegitimate"
6358,53133,"twin"
6359,53175,"twin"
6360,53176,"twin"
6361,53194,"twin"
6362,53247,"FOUNDLING"
6363,53318,"twin"
6364,53319,"twin"
6365,53405,"twin"
6366,53406,"twin"
6367,53410,"twin"
6368,53411,"twin"
6369,53428,"twin"
6370,53429,"twin"
6371,53550,"twin"
6372,53551,"twin"
6373,53674,"illegitimate"
6374,53684,"illegitimate"
6375,53688,"illegitimate"
6376,53699,"illegitimate"
6377,53702,"twin"
6378,53710,"twin"
6379,53721,"twin"
6380,53733,"twin"
6381,53734,"twin"
6382,53755,"illegitimate"
6383,53757,"twin"
6384,53772,"illegitimate"
6385,53822,"illegitimate"
6386,53825,"illegitimate"
6387,53864,"illegitimate twins"
6388,53874,"illegitimate twins"
6389,53919,"illegitimate"
6390,53952,"twin"
6391,53974,"twin"
6392,53990,"illegitimate"
6393,54015,"twin"
6394,54026,"twin"
6395,54027,"illegitimate"
6396,54053,"illegitimate"
6397,54055,"FOUNDLING"
6398,54129,"illegitimate"
6399,54131,"illegitimate"
6400,54137,"twin"
6401,54138,"twin"
6402,54162,"twin"
6403,54164,"illegitimate"
6404,54238,"illegitimate"
6405,54255,"illegitimate"
6406,54258,"illegitimate"
6407,54270,"illegitimate"
6408,54286,"illegitimate"
6409,54300,"illegitimate"
6410,54308,"illegitimate"
6411,54328,"illegitimate"
6412,54331,"illegitimate"
6413,54336,"illegitimate"
6414,54359,"twin"
6415,54362,"illegitimate"
6416,54365,"illegitimate"
6417,54367,"illegitimate"
6418,54370,"twin"
6419,54374,"twin"
6420,54375,"twin"
6421,54383,"illegitimate"
6422,54438,"twin"
6423,54439,"twin"
6424,54520,"illegitimate"
6425,54558,"illegitimate"
6426,54584,"twin"
6427,54585,"twin"
6428,54623,"illegitimate"
6429,54626,"illegitimate"
6430,54640,"illegitimate"
6431,54642,"illegitimate"
6432,54648,"illegitimate"
6433,54650,"illegitimate"
6434,54662,"twin"
6435,54663,"twin"
6436,54742,"illegitimate"
6437,54760,"illegitimate"
6438,54761,"illegitimate"
6439,54763,"illegitimate"
6440,54764,"illegitimate"
6441,54809,"illegitimate"
6442,54833,"illegitimate"
6443,54835,"illegitimate"
7001,103110,"twins"
7002,103111,"twins"
7003,103282,"twins"
7004,103281,"twins"
7005,91710,"twins, chrisom"
7006,91709,"twins, chrisom"
7007,96295,"twins"
7008,94387,"twins"
7009,96981,"twins"
7010,96980,"twins"
7011,95455,"twins"
7012,95454,"twins"
7013,96045,"twins"
7014,96046,"twins"
7015,96835,"twins"
7016,94386,"twins"
7017,96712,"twins"
7018,96836,"twins"
7019,96296,"twins"
7020,92134,"twins"
7021,92133,"twins"
7022,96404,"twins"
7023,96405,"twins"
7024,91876,"twins"
7025,91875,"twins"
7026,96713,"twins"
7027,126768,"twins"
7028,97569,"twins"
7029,124015,"twins"
7030,103482,"twins"
7031,126722,"twins"
7032,98145,"twins"
7033,125469,"twins"
7034,125470,"twins"
7035,126767,"twins"
7036,97570,"twins"
7037,97838,"twins"
7038,114659,"twins"
7039,103483,"twins"
7040,97938,"twins"
7041,97937,"twins"
7042,98353,"twins"
7043,98391,"twins"
7044,98390,"twins"
7045,98354,"twins"
7046,114658,"twins"
7047,97837,"twins"
7048,124028,"twins"
7049,124016,"twins"
7050,98144,"twins"
7051,124027,"twins"
7052,124850,"twins"
7053,124851,"twins"
7054,97727,"twins"
7055,97728,"twins"
7056,126721,"twins"
7057,76444,"stillborn twins"
7058,94464,"stillborn twins"
7059,72513,"stillborn twins"
7060,94463,"stillborn twins"
7061,94640,"stillborn twins"
7062,94639,"stillborn twins"
7063,76445,"stillborn twins"
7064,72514,"stillborn twins"
7065,71408,"stillborn twins"
7066,71409,"stillborn twins"
7067,109698,"stillborn twins"
7068,109697,"stillborn twins"
7069,99326,"single triplets"
7070,99325,"single triplets"
7071,99327,"single triplets"
7072,87387,"abortive"
7073,87859,"abortive"
7074,89206,"abortive"
7075,89982,"abortive"
7076,87398,"abortive"
7077,107416,"abortive"
7078,78168,"chrisom"
7079,83352,"chrisom"
7080,91528,"chrisom"
7081,91509,"chrisom"
7082,91411,"chrisom"
7083,91501,"chrisom"
7084,91499,"chrisom"
7085,91690,"chrisom"
7086,87279,"chrisom"
7087,88780,"chrisom"
7088,91495,"chrisom"
7089,87342,"chrisom"
7090,94573,"chrisom"
7091,71224,"chrisom"
7092,95967,"chrisom"
7093,78271,"chrisom"
7094,87364,"chrisom"
7095,86930,"chrisom"
7096,95494,"chrisom"
7097,94299,"chrisom"
7098,95899,"chrisom"
7099,95556,"chrisom"
7100,81264,"chrisom"
7101,95527,"chrisom"
7102,95709,"chrisom"
7103,96414,"chrisom"
7104,87527,"chrisom"
7105,80451,"chrisom"
7106,123101,"chrisom"
7107,114293,"chrisom"
7108,117437,"chrisom"
7109,109007,"chrisom"
7110,97709,"chrisom"
7111,123100,"chrisom"
7112,89962,"chrisom twins"
7113,89963,"chrisom twins"
7114,90226,"chrisom twins"
7115,90227,"chrisom twins"
7116,112022,"illegitimate chrisom"
7117,86963,"chrisom"
7118,87608,"chrisom"
7119,88767,"chrisom"
7120,87708,"chrisom"
7121,110477,"chrisom"
7122,109550,"chrisom"
7123,87035,"stillborn chrisom"
7124,82912,"stillborn chrisom"
7125,83458,"stillborn chrisom"
7126,81404,"stillborn chrisom"
7127,82817,"stillborn chrisom"
7128,82240,"stillborn chrisom"
7129,84737,"stillborn chrisom"
7130,81405,"stillborn chrisom"
7131,81265,"stillborn chrisom"
7132,83400,"stillborn chrisom"
7133,93760,"stillborn chrisom"
7134,82382,"stillborn chrisom"
7135,83430,"stillborn chrisom"
7136,84624,"stillborn chrisom"
7137,97045,"elder/senior"
7138,82478,"elder/senior"
7139,74972,"elder/senior"
7140,72603,"elder/senior"
7141,91596,"elder/senior"
7142,98126,"elder/senior"
7143,104843,"elder/senior"
7144,83419,"foundling"
7145,96217,"foundling"
7146,94798,"foundling"
7147,89033,"foundling"
7148,97049,"foundling"
7149,76927,"foundling"
7150,76312,"foundling"
7151,97092,"foundling"
7152,93267,"foundling"
7153,96785,"foundling"
7154,89312,"foundling"
7155,84784,"foundling"
7156,94589,"foundling"
7157,95417,"foundling"
7158,81482,"foundling"
7159,86885,"foundling"
7160,75171,"foundling"
7161,95692,"foundling"
7162,75167,"foundling"
7163,88036,"foundling"
7164,97016,"foundling"
7165,96219,"foundling"
7166,85941,"foundling"
7167,88399,"foundling"
7168,95693,"foundling"
7169,81492,"foundling"
7170,88759,"foundling"
7171,75055,"foundling"
7172,83859,"foundling"
7173,93855,"foundling"
7174,88274,"foundling"
7175,96759,"foundling"
7176,88709,"foundling"
7177,83164,"foundling"
7178,89816,"foundling"
7179,94027,"foundling"
7180,96455,"foundling"
7181,92996,"foundling"
7182,83899,"foundling"
7183,87260,"foundling"
7184,83898,"foundling"
7185,89868,"foundling"
7186,93947,"foundling"
7187,88165,"foundling"
7188,101484,"foundling"
7189,99586,"foundling"
7190,110620,"foundling"
7191,110593,"foundling"
7192,100918,"foundling"
7193,116193,"foundling"
7194,99585,"foundling"
7195,110522,"foundling"
7196,110478,"foundling"
7197,100478,"foundling"
7198,105730,"foundling"
7199,100843,"foundling"
7200,98847,"foundling"
7201,99733,"foundling"
7202,101665,"foundling"
7203,101068,"foundling"
7204,112350,"foundling"
7205,101673,"foundling"
7206,109157,"foundling"
7207,112201,"foundling"
7208,98573,"foundling"
7209,105994,"foundling"
7210,101721,"foundling"
7211,112006,"foundling"
7212,100574,"foundling"
7213,111019,"foundling"
7214,111669,"foundling"
7215,115243,"foundling"
7216,111651,"foundling"
7217,97831,"foundling"
7218,111174,"foundling"
7219,111153,"foundling"
7220,100194,"foundling"
7221,110804,"foundling"
7222,111027,"foundling"
7223,101469,"foundling"
7224,122792,"foundling"
7225,100202,"foundling"
7226,100945,"foundling"
7227,100490,"foundling"
7228,106780,"foundling"
7229,107512,"foundling"
7230,107064,"foundling"
7231,100424,"foundling"
7232,108063,"foundling"
7233,99370,"foundling"
7234,108781,"foundling"
7235,101319,"foundling"
7236,108768,"foundling"
7237,107246,"foundling"
7238,108347,"foundling"
7239,107498,"foundling"
7240,107422,"foundling"
7241,101448,"foundling"
7242,98059,"foundling"
7243,107426,"foundling"
7244,108326,"foundling"
7245,108754,"foundling"
7246,107494,"foundling"
7247,109001,"foundling"
7248,79156,"illegitimate"
7249,88521,"illegitimate"
7250,75089,"illegitimate"
7251,95955,"illegitimate"
7252,75917,"illegitimate"
7253,71465,"illegitimate"
7254,88696,"illegitimate"
7255,76507,"illegitimate"
7256,72057,"illegitimate"
7257,110135,"illegitimate"
7258,110182,"illegitimate"
7259,112447,"illegitimate"
7260,112399,"illegitimate"
7261,98568,"illegitimate"
7262,112538,"illegitimate"
7263,123190,"illegitimate"
7264,111990,"illegitimate"
7265,123292,"illegitimate"
7266,108134,"illegitimate"
7267,113337,"illegitimate"
7268,100781,"illegitimate"
7269,108313,"illegitimate"
7270,97876,"illegitimate"
7271,111556,"illegitimate"
7272,112552,"illegitimate"
7273,111600,"illegitimate"
7274,111610,"illegitimate"
7275,111613,"illegitimate"
7276,99664,"illegitimate"
7277,112520,"illegitimate"
7278,107497,"illegitimate"
7279,114527,"illegitimate"
7280,107294,"illegitimate"
7281,109919,"illegitimate"
7282,98407,"illegitimate"
7283,100519,"illegitimate"
7284,102421,"illegitimate"
7285,113338,"illegitimate"
7286,99699,"illegitimate"
7287,109867,"illegitimate"
7288,99809,"illegitimate"
7289,110833,"illegitimate"
7290,109286,"illegitimate"
7291,102684,"illegitimate"
7292,110359,"illegitimate"
7293,123165,"illegitimate"
7294,110456,"illegitimate"
7295,102707,"illegitimate"
7296,123271,"illegitimate"
7297,106666,"illegitimate"
7298,106312,"illegitimate"
7299,101278,"illegitimate"
7300,102204,"illegitimate"
7301,86847,"illegitimate"
7302,86851,"illegitimate"
7303,88716,"illegitimate"
7304,88236,"illegitimate"
7305,110960,"illegitimate"
7306,110439,"illegitimate"
7307,110905,"illegitimate"
7308,102915,"illegitimate"
7309,110667,"illegitimate"
7310,111329,"illegitimate"
7311,110665,"illegitimate"
7312,112328,"illegitimate"
7313,111419,"illegitimate"
7314,112079,"illegitimate"
7315,89813,"married"
7316,76928,"married"
7317,90095,"married"
7318,90089,"married"
7319,76666,"married"
7320,90083,"married"
7321,76676,"married"
7322,76679,"married"
7323,76682,"married"
7324,89853,"married"
7325,76656,"married"
7326,76628,"married"
7327,89756,"married"
7328,77008,"married"
7329,89823,"married"
7330,76946,"married"
7331,90126,"married"
7332,76627,"married"
7333,76642,"married"
7334,89836,"married"
7335,89768,"married"
7336,90115,"married"
7337,90109,"married"
7338,76640,"married"
7339,76644,"married"
7340,76649,"married"
7341,76654,"married"
7342,89833,"married"
7343,76787,"married"
7344,76870,"married"
7345,76868,"married"
7346,76857,"married"
7347,76853,"married"
7348,76953,"married"
7349,89917,"married"
7350,76968,"married"
7351,78133,"married"
7352,90045,"married"
7353,76780,"married"
7354,89800,"married"
7355,76843,"married"
7356,76790,"married"
7357,89973,"married"
7358,89807,"married"
7359,89928,"married"
7360,76836,"married"
7361,89970,"married"
7362,76962,"married"
7363,89952,"married"
7364,90000,"married"
7365,76743,"married"
7366,90060,"married"
7367,90058,"married"
7368,89856,"married"
7369,90052,"married"
7370,76969,"married"
7371,76702,"married"
7372,76960,"married"
7373,76704,"married"
7374,76983,"married"
7375,89904,"married"
7376,76721,"married"
7377,76971,"married"
7378,76744,"married"
7379,90012,"married"
7380,76910,"married"
7381,76902,"married"
7382,76895,"married"
7383,76881,"married"
7384,76750,"married"
7385,89897,"married"
7386,90066,"married"
7387,90034,"married"
7388,91429,"married"
7389,76338,"married"
7390,76339,"married"
7391,91497,"married"
7392,76347,"married"
7393,91471,"married"
7394,88558,"married"
7395,91470,"married"
7396,91469,"married"
7397,91467,"married"
7398,91465,"married"
7399,91463,"married"
7400,91462,"married"
7401,91007,"married"
7402,76371,"married"
7403,76331,"married"
7404,91406,"married"
7405,91353,"married"
7406,91350,"married"
7407,91302,"married"
7408,91301,"married"
7409,76382,"married"
7410,76384,"married"
7411,91152,"married"
7412,91094,"married"
7413,91074,"married"
7414,91073,"married"
7415,76518,"married"
7416,91441,"married"
7417,76301,"married"
7418,76265,"married"
7419,76266,"married"
7420,91742,"married"
7421,91739,"married"
7422,76271,"married"
7423,76278,"married"
7424,91711,"married"
7425,76287,"married"
7426,91701,"married"
7427,76295,"married"
7428,91696,"married"
7429,76296,"married"
7430,91506,"married"
7431,88554,"married"
7432,76335,"married"
7433,91611,"married"
7434,76313,"married"
7435,91606,"married"
7436,91586,"married"
7437,91579,"married"
7438,76316,"married"
7439,91561,"married"
7440,91554,"married"
7441,91550,"married"
7442,76327,"married"
7443,78148,"married"
7444,76330,"married"
7445,91000,"married"
7446,91692,"married"
7447,76571,"married"
7448,90246,"married"
7449,76529,"married"
7450,90243,"married"
7451,76536,"married"
7452,88564,"married"
7453,78135,"married"
7454,76539,"married"
7455,76552,"married"
7456,90223,"married"
7457,76553,"married"
7458,90219,"married"
7459,90217,"married"
7460,91014,"married"
7461,90203,"married"
7462,76501,"married"
7463,90193,"married"
7464,76578,"married"
7465,90170,"married"
7466,90169,"married"
7467,76597,"married"
7468,90164,"married"
7469,90144,"married"
7470,76618,"married"
7471,76619,"married"
7472,90136,"married"
7473,90135,"married"
7474,76623,"married"
7475,76566,"married"
7476,76452,"married"
7477,76401,"married"
7478,76403,"married"
7479,90828,"married"
7480,90825,"married"
7481,76408,"married"
7482,90573,"married"
7483,90422,"married"
7484,90374,"married"
7485,76425,"married"
7486,76426,"married"
7487,90367,"married"
7488,90358,"married"
7489,76509,"married"
7490,90351,"married"
7491,77164,"married"
7492,90331,"married"
7493,76454,"married"
7494,90328,"married"
7495,76467,"married"
7496,76469,"married"
7497,90296,"married"
7498,90294,"married"
7499,90286,"married"
7500,90285,"married"
7501,90284,"married"
7502,90282,"married"
7503,76500,"married"
7504,76624,"married"
7505,76438,"married"
7506,88983,"married"
7507,89597,"married"
7508,89030,"married"
7509,77740,"married"
7510,77744,"married"
7511,77746,"married"
7512,89019,"married"
7513,89017,"married"
7514,89016,"married"
7515,89015,"married"
7516,77754,"married"
7517,88999,"married"
7518,77769,"married"
7519,89049,"married"
7520,88990,"married"
7521,89054,"married"
7522,77792,"married"
7523,77793,"married"
7524,77794,"married"
7525,77798,"married"
7526,88949,"married"
7527,88945,"married"
7528,88936,"married"
7529,88927,"married"
7530,88925,"married"
7531,88909,"married"
7532,77832,"married"
7533,88898,"married"
7534,88897,"married"
7535,88992,"married"
7536,77676,"married"
7537,77602,"married"
7538,89164,"married"
7539,77605,"married"
7540,89154,"married"
7541,77615,"married"
7542,77618,"married"
7543,89143,"married"
7544,77620,"married"
7545,89136,"married"
7546,89132,"married"
7547,89129,"married"
7548,89114,"married"
7549,77727,"married"
7550,77662,"married"
7551,77836,"married"
7552,77680,"married"
7553,89093,"married"
7554,89092,"married"
7555,89088,"married"
7556,77687,"married"
7557,89082,"married"
7558,77698,"married"
7559,89072,"married"
7560,77699,"married"
7561,77700,"married"
7562,77706,"married"
7563,77719,"married"
7564,77722,"married"
7565,89112,"married"
7566,88651,"married"
7567,88727,"married"
7568,78002,"married"
7569,88714,"married"
7570,78006,"married"
7571,78009,"married"
7572,88703,"married"
7573,88701,"married"
7574,88685,"married"
7575,78033,"married"
7576,78036,"married"
7577,78042,"married"
7578,78043,"married"
7579,77834,"married"
7580,88652,"married"
7581,78092,"married"
7582,78060,"married"
7583,88649,"married"
7584,88648,"married"
7585,88647,"married"
7586,88646,"married"
7587,78061,"married"
7588,88644,"married"
7589,88640,"married"
7590,88633,"married"
7591,78069,"married"
7592,78072,"married"
7593,88621,"married"
7594,88615,"married"
7595,78054,"married"
7596,77935,"married"
7597,77591,"married"
7598,88870,"married"
7599,77859,"married"
7600,77868,"married"
7601,88852,"married"
7602,88845,"married"
7603,88825,"married"
7604,77899,"married"
7605,77902,"married"
7606,88811,"married"
7607,88809,"married"
7608,77907,"married"
7609,77909,"married"
7610,77976,"married"
7611,88764,"married"
7612,88893,"married"
7613,77975,"married"
7614,77973,"married"
7615,77971,"married"
7616,88749,"married"
7617,77921,"married"
7618,88763,"married"
7619,77928,"married"
7620,77951,"married"
7621,77946,"married"
7622,77945,"married"
7623,88778,"married"
7624,88782,"married"
7625,78087,"married"
7626,88760,"married"
7627,89505,"married"
7628,77185,"married"
7629,89570,"married"
7630,89558,"married"
7631,89557,"married"
7632,77196,"married"
7633,88572,"married"
7634,76074,"married"
7635,89546,"married"
7636,89540,"married"
7637,89537,"married"
7638,77213,"married"
7639,89519,"married"
7640,77293,"married"
7641,89513,"married"
7642,89596,"married"
7643,89500,"married"
7644,89499,"married"
7645,89494,"married"
7646,77247,"married"
7647,77259,"married"
7648,77263,"married"
7649,89473,"married"
7650,77265,"married"
7651,89464,"married"
7652,89455,"married"
7653,77278,"married"
7654,77284,"married"
7655,89166,"married"
7656,77220,"married"
7657,77119,"married"
7658,89747,"married"
7659,89745,"married"
7660,77049,"married"
7661,89725,"married"
7662,89721,"married"
7663,89712,"married"
7664,77060,"married"
7665,77065,"married"
7666,89700,"married"
7667,77077,"married"
7668,77084,"married"
7669,89680,"married"
7670,89672,"married"
7671,89580,"married"
7672,89633,"married"
7673,77295,"married"
7674,89552,"married"
7675,77155,"married"
7676,89605,"married"
