surname_id,surname,metaphone,soundex,mp_se,u_id
,Chadwood,XTT,C0303,XTT C0303,8331.0
,Doubtfire,TPTFR,D0131060,TPTFR D0131060,8332.0
,Lidyard,LTRT,L03063,LTRT L03063,8333.0
,Ogelvie,AJLF,O20410,AJLF O20410,8334.0
,Riddalls,RTLS,R03042,RTLS R03042,8335.0
,Holding,HLTNK,H043052,HLTNK H043052,8336.0
,Scotte,SKT,S2030,SKT S2030,8337.0
,Myddelton,MTLTN,M0304305,MTLTN M0304305,8338.0
,Hals,HLS,H042,HLS H042,8339.0
,Francke,FRNK,F60520,FRNK F60520,8340.0
,Trapenell,TRPNL,T6010504,TRPNL T6010504,8341.0
,Robyne,RPN,R01050,RPN R01050,8342.0
,Thouker,0KR,T0206,0KR T0206,8343.0
,Rayehelegh,RHL,R04020,RHL R04020,8344.0
,Pynde,PNT,P0530,PNT P0530,8345.0
,Crystofer,KRSTFR,C60230106,KRSTFR C60230106,8346.0
,Kellegh,KLK,K04020,KLK K04020,8347.0
,Lawerens,LRNS,L06052,LRNS L06052,8348.0
,Dyppeford,TPFRT,D0101063,TPFRT D0101063,8349.0
,Morn,MRN,M065,MRN M065,8350.0
,Kerell,KRL,K0604,KRL K0604,8351.0
,Wodebury,ATPR,W0301060,ATPR W0301060,8352.0
,Cornysshe,KRNS,C065020,KRNS C065020,8353.0
,Tryckehay,TRKH,T6020,TRKH T6020,8354.0
,Hurth,HR0,H0630,HR0 H0630,8355.0
,Elyote,ALT,E4030,ALT E4030,8356.0
,Pyme,PM,P050,PM P050,8357.0
,Whyterowe,ATR,W03060,ATR W03060,8358.0
,Nuhall,NHL,N040,NHL N040,8359.0
,Wenneman,ANMN,W050505,ANMN W050505,8360.0
,Yong,ANK,Y052,ANK Y052,8361.0
,Knyght,NKT,K50203,NKT K50203,8362.0
,Aysshelegh,ASL,A0204020,ASL A0204020,8363.0
,Roger,RKR,R0206,RKR R0206,8364.0
,Wynond,ANNT,W05053,ANNT W05053,8365.0
,Fyssher,FSR,F0206,FSR F0206,8366.0
,Pressord,PRSRT,P602063,PRSRT P602063,8367.0
,Blakemore,PLKMR,B40205060,PLKMR B40205060,8368.0
,Golde,KLT,G0430,KLT G0430,8369.0
,Copleston,KPLSTN,C01402305,KPLSTN C01402305,8370.0
,Whytemore,ATMR,W0305060,ATMR W0305060,8371.0
,Shepehurd,XPHRT,S01063,XPHRT S01063,8372.0
,Wryght,RKT,W60203,RKT W60203,8373.0
,Plegh,PLK,P4020,PLK P4020,8374.0
,Ybbedon,APTN,Y10305,APTN Y10305,8375.0
,Eveligh,AFL,E104020,AFL E104020,8376.0
,Wylks,ALKS,W042,ALKS W042,8377.0
,Irlond,ARLNT,I64053,ARLNT I64053,8378.0
,ParkerG,PRKRK,P062062,PRKRK P062062,8379.0
,Walsshe,ALS,W0420,ALS W0420,8380.0
,Boughdon,PTN,B020305,PTN B020305,8381.0
,Aysherigge,AXRK,A0206020,AXRK A0206020,8382.0
,Camylforde,KMLFRT,C050410630,KMLFRT C050410630,8383.0
,Bancke,PNK,B0520,PNK B0520,8384.0
,Phelyppe,FLP,P04010,FLP P04010,8385.0
,Buckelonde,PKLNT,B02040530,PKLNT B02040530,8386.0
,Franckelyn,FRNKLN,F60520405,FRNKLN F60520405,8387.0
,Furnex,FRNKS,F06502,FRNKS F06502,8388.0
,Kynge,KNJ,K0520,KNJ K0520,8389.0
,Peroke,PRK,P06020,PRK P06020,8390.0
,Vyssher,FSR,V0206,FSR V0206,8391.0
,Carselake,KRSLK,C06204020,KRSLK C06204020,8392.0
,Broddroke,PRTRK,B6036020,PRTRK B6036020,8393.0
,Lyncke,LNK,L0520,LNK L0520,8394.0
,Abbotte,APT,A1030,APT A1030,8395.0
,Chuddelegh,XTLK,C0304020,XTLK C0304020,8396.0
,Jn,JN,J500,JN J500,8397.0
,Walronde,ALRNT,W0460530,ALRNT W0460530,8398.0
,Haycrofte,HKRFT,H0260130,HKRFT H0260130,8399.0
,Colyns,KLNS,C04052,KLNS C04052,8400.0
,Bastone,PSTN,B023050,PSTN B023050,8401.0
,Gyffron,KFRN,G01605,KFRN G01605,8402.0
,Knappe,NP,K5010,NP K5010,8403.0
,Trente,TRNT,T60530,TRNT T60530,8404.0
,Gaygge,KK,G020,KK G020,8405.0
,William,ALM,W0405,ALM W0405,8406.0
,Foxehill,FKSHL,F0204,FKSHL F0204,8407.0
,Englys,ANKLS,E52402,ANKLS E52402,8408.0
,Dabram,TPRM,D01605,TPRM D01605,8409.0
,Willeby,ALP,W04010,ALP W04010,8410.0
,Grenefylde,KRNFLT,G605010430,KRNFLT G605010430,8411.0
,Halsche,HLX,H0420,HLX H0420,8412.0
,Knolls,NLS,K5042,NLS K5042,8413.0
,Mallok,MLK,M0402,MLK M0402,8414.0
,Jons,JNS,J052,JNS J052,8415.0
,Graynfyld,KRNFLT,G6051043,KRNFLT G6051043,8416.0
,Yorcke,ARK,Y0620,ARK Y0620,8417.0
,Dodryg,TTRK,D03602,TTRK D03602,8418.0
,Clerck,KLRK,C4062,KLRK C4062,8419.0
,Trypp,TRP,T601,TRP T601,8420.0
,Ymblegh,AMPL,Y514020,AMPL Y514020,8421.0
,Balyman,PLMN,B040505,PLMN B040505,8422.0
,Quyntyne,KNTN,Q053050,KNTN Q053050,8423.0
,Fyschemer,FSKMR,F020506,FSKMR F020506,8424.0
,Pownyngs,PNNKS,P05052,PNNKS P05052,8425.0
,Cowannt,KNT,C053,KNT C053,8426.0
,Peryam,PRM,P0605,PRM P0605,8427.0
,Goodryg,KTRK,G03602,KTRK G03602,8428.0
,Redstone,RTSTN,R0323050,RTSTN R0323050,8429.0
,Ricards,RKRTS,R020632,RKRTS R020632,8430.0
,Wm,M,W500,M W500,8431.0
,Thorne,0RN,T0650,0RN T0650,8432.0
,Schere,XR,S2060,XR S2060,8433.0
,Ruge,RJ,R020,RJ R020,8434.0
,Chappelyn,XPLN,C010405,XPLN C010405,8435.0
,Morecok,MRKK,M060202,MRKK M060202,8436.0
,Partryg,PRTRK,P063602,PRTRK P063602,8437.0
,Phelypps,FLP,P04012,FLP P04012,8438.0
,Phelps,FLPS,P0412,FLPS P0412,8439.0
,Oeyman,AMN,O0505,AMN O0505,8440.0
,Kok,KK,K020,KK K020,8441.0
,Cocks,KKS,C020,KKS C020,8442.0
,Phylpys,FLPS,P04102,FLPS P04102,8443.0
,Colmar,KLMR,C04506,KLMR C04506,8444.0
,Anne,AN,A500,AN A500,8445.0
,Tomson,TMSN,T05205,TMSN T05205,8446.0
,Sowthwode,S0T,S03030,S0T S03030,8447.0
,Segare,SKR,S02060,SKR S02060,8448.0
,Benont,PNNT,B05053,PNNT B05053,8449.0
,Magere,MKR,M02060,MKR M02060,8450.0
,Slocke,SLK,S4020,SLK S4020,8451.0
,Cadebere,KTPR,C0301060,KTPR C0301060,8452.0
,Asshe,AS,A200,AS A200,8453.0
,Manlegh,MNLK,M054020,MNLK M054020,8454.0
,Northampton,NRTMPTN,N063051305,NRTMPTN N063051305,8455.0
,Barnehowse,PRNHS,B065020,PRNHS B065020,8456.0
,WodeG,ATK,W0302,ATK W0302,8457.0
,Nicholl,NXL,N0204,NXL N0204,8458.0
,Mapelderam,MPLTRM,M010430605,MPLTRM M010430605,8459.0
,Toylorde,TLRT,T040630,TLRT T040630,8460.0
,Sparke,SPRK,S10620,SPRK S10620,8461.0
,Schebroke,XPRK,S2016020,XPRK S2016020,8462.0
,Assheford,ASFRT,A201063,ASFRT A201063,8463.0
,Byckeham,PKHM,B0205,PKHM B0205,8464.0
,Tranell,TRNL,T60504,TRNL T60504,8465.0
,Schurford,XRFRT,S2061063,XRFRT S2061063,8466.0
,Stewer,STR,S306,STR S306,8467.0
,Hogelond,HJLNT,H0204053,HJLNT H0204053,8468.0
,Chol,XL,C040,XL C040,8469.0
,Cholace,XLS,C04020,XLS C04020,8470.0
,Pydysle,PTL,P030240,PTL P030240,8471.0
,Someray,SMR,S05060,SMR S05060,8472.0
,Squier,SK,S206,SK S206,8473.0
,Squyer,SKR,S206,SKR S206,8474.0
,Dowrysshe,TRS,D06020,TRS D06020,8475.0
,Kayreswyll,KRSL,K060204,KRSL K060204,8476.0
,Asruge,ASRJ,A26020,ASRJ A26020,8477.0
,Prescote,PRSKT,P602030,PRSKT P602030,8478.0
,FosssG,FSSK,F020,FSSK F020,8479.0
,Bromfyld,PRMFLT,B6051043,PRMFLT B6051043,8480.0
,Dodryge,TTRJ,D036020,TTRJ D036020,8481.0
,Brodmede,PRTMT,B6035030,PRTMT B6035030,8482.0
,Wescote,ASKT,W02030,ASKT W02030,8483.0
,Thatchar,0XR,T03206,0XR T03206,8484.0
,Coloprest,KLPRST,C04016023,KLPRST C04016023,8485.0
,Whyryght,ART,W060203,ART W060203,8486.0
,Uphom,AFM,U105,AFM U105,8487.0
,Edward,ATRT,E3063,ATRT E3063,8488.0
,Glas,KLS,G402,KLS G402,8489.0
,Keryag,KRK,K0602,KRK K0602,8490.0
,Sladd,SLT,S403,SLT S403,8491.0
,Prews,PRS,P602,PRS P602,8492.0
,Shyld,XLT,S043,XLT S043,8493.0
,Rygges,RKS,R0202,RKS R0202,8494.0
,Trump,TRMP,T6051,TRMP T6051,8495.0
,Flachar,FLKR,F40206,FLKR F40206,8496.0
,Shepard,XPRT,S01063,XPRT S01063,8497.0
,Collemore,KLMR,C0405060,KLMR C0405060,8498.0
,Parkehowse,PRKHS,P062020,PRKHS P062020,8499.0
,Dlar,TLR,D406,TLR D406,8500.0
,Oxenbeyere,AKSNPR,O2051060,AKSNPR O2051060,8501.0
,Kayslake,KLK,K024020,KLK K024020,8502.0
,Hamer,HMR,H0506,HMR H0506,8503.0
,Webre,APR,W0160,APR W0160,8504.0
,Cokcher,KKXR,C0206,KKXR C0206,8505.0
,Lynngcote,LNKKT,L052030,LNKKT L052030,8506.0
,Bodlegh,PTL,B034020,PTL B034020,8507.0
,Evan,AFN,E105,AFN E105,8508.0
,Crug,KRK,C602,KRK C602,8509.0
,Losmore,LSMR,L025060,LSMR L025060,8510.0
,Camp,KMP,C051,KMP C051,8511.0
,Fursedon,FRSTN,F0620305,FRSTN F0620305,8512.0
,Josayme,JSM,J02050,JSM J02050,8513.0
,Kayrlake,KRLK,K064020,KRLK K064020,8514.0
,Huchyns,HXNS,H02052,HXNS H02052,8515.0
,Fymomore,FMMR,F0505060,FMMR F0505060,8516.0
,Pasmore,PSMR,P025060,PSMR P025060,8517.0
,Kayssewyll,KSL,K0204,KSL K0204,8518.0
,Bryndysmede,PRNTSMT,B6053025030,PRNTSMT B6053025030,8519.0
,Garnsye,KRNS,G06520,KRNS G06520,8520.0
,Hurlegh,HRLK,H064020,HRLK H064020,8521.0
,Ayshford,AXFRT,A0201063,AXFRT A0201063,8522.0
,Irysshe,ARS,I6020,ARS I6020,8523.0
,Bryge,PRJ,B6020,PRJ B6020,8524.0
,Wrodow,RT,W6030,RT W6030,8525.0
,Watters,ATRS,W03062,ATRS W03062,8526.0
,Tristyam,TRSTM,T602305,TRSTM T602305,8527.0
,Bremryg,PRMRK,B605602,PRMRK B605602,8528.0
,Stapell,STPL,S30104,STPL S30104,8529.0
,Esquyer,ASKR,E206,ASKR E206,8530.0
,Lanham,LNM,L0505,LNM L0505,8531.0
,Hoges,HJS,H0202,HJS H0202,8532.0
,Domote,TMT,D05030,TMT D05030,8533.0
,Glanfylde,KLNFLT,G40510430,KLNFLT G40510430,8534.0
,Plese,PLS,P4020,PLS P4020,8535.0
,Isacke,ASK,I2020,ASK I2020,8536.0
,Yewance,ANS,Y0520,ANS Y0520,8537.0
,Vautarde,FTRT,V030630,FTRT V030630,8538.0
,Bydgoode,PTKT,B032030,PTKT B032030,8539.0
,Bynaford,PNFRT,B0501063,PNFRT B0501063,8540.0
,Mogrigge,MKRK,M026020,MKRK M026020,8541.0
,Gomynere,KMNR,G0505060,KMNR G0505060,8542.0
,Langmede,LNKMT,L0525030,LNKMT L0525030,8543.0
,Wav,AF,W010,AF W010,8544.0
,Aysshe,AS,A020,AS A020,8545.0
,Pytteman,PTMN,P030505,PTMN P030505,8546.0
,Pyddeslegh,PTSLK,P03024020,PTSLK P03024020,8547.0
,Frende,FRNT,F60530,FRNT F60530,8548.0
,Pasmer,PSMR,P02506,PSMR P02506,8549.0
,Bursedon,PRSTN,B0620305,PRSTN B0620305,8550.0
,Whiteston,ATSTN,W0302305,ATSTN W0302305,8551.0
,Whitefeld,ATFLT,W0301043,ATFLT W0301043,8552.0
,Blackedon,PLKTN,B4020305,PLKTN B4020305,8553.0
,Goddislonde,KTLNT,G030240530,KTLNT G030240530,8554.0
,Estcote,ASTKT,E232030,ASTKT E232030,8555.0
,Synner,SNR,S0506,SNR S0506,8556.0
,Darte,TRT,D0630,TRT D0630,8557.0
,Monkelegh,MNKLK,M05204020,MNKLK M05204020,8558.0
,Partrygge,PRTRK,P0636020,PRTRK P0636020,8559.0
,Bremrige,PRMRJ,B6056020,PRMRJ B6056020,8560.0
,Arthoure,AR0R,A63060,AR0R A63060,8561.0
,Brownewynde,PRNNT,B6050530,PRNNT B6050530,8562.0
,Butteler,PTLR,B030406,PTLR B030406,8563.0
,Greneslade,KRNSLT,G605024030,KRNSLT G605024030,8564.0
,Ston,STN,S305,STN S305,8565.0
,Antony,ANTN,A53050,ANTN A53050,8566.0
,Delf,TLF,D041,TLF D041,8567.0
,Jacobe,JKP,J02010,JKP J02010,8568.0
,Pyttewode,PTT,P03030,PTT P03030,8569.0
,Roberte,RPRT,R010630,RPRT R010630,8570.0
,Simonde,SMNT,S050530,SMNT S050530,8571.0
,Yolande,ALNT,Y040530,ALNT Y040530,8572.0
,Kelonde,KLNT,K040530,KLNT K040530,8573.0
,Arnolde,ARNLT,A650430,ARNLT A650430,8574.0
,Vernecombe,FRNKMP,V065020510,FRNKMP V065020510,8575.0
,Denforde,TNFRT,D0510630,TNFRT D0510630,8576.0
,Geffrey,JFR,G0160,JFR G0160,8577.0
,Gaunte,KNT,G0530,KNT G0530,8578.0
,Lightfote,LTFT,L02031030,LTFT L02031030,8579.0
,Hamelyn,HMLN,H050405,HMLN H050405,8580.0
,Splote,SPLT,S14030,SPLT S14030,8581.0
,Colecote,KLKT,C0402030,KLKT C0402030,8582.0
,Wodhalle,ATL,W03040,ATL W03040,8583.0
,Plee,PL,P400,PL P400,8584.0
,Lucam,LKM,L0205,LKM L0205,8585.0
,Densforde,TNSFRT,D05210630,TNSFRT D05210630,8586.0
,Medelond,MTLNT,M0304053,MTLNT M0304053,8587.0
,Ellarde,ALRT,E40630,ALRT E40630,8588.0
,Dark,TRK,D062,TRK D062,8589.0
,Ponsforde,PNSFRT,P05210630,PNSFRT P05210630,8590.0
,Densam,TNSM,D05205,TNSM D05205,8591.0
,Lyscote,LSKT,L02030,LSKT L02030,8592.0
,Lymscote,LMSKT,L052030,LMSKT L052030,8593.0
,Croseman,KRSMN,C6020505,KRSMN C6020505,8594.0
,Sleigh,SL,S4020,SL S4020,8595.0
,Cuteler,KTLR,C030406,KTLR C030406,8596.0
,Wadlonde,ATLNT,W0340530,ATLNT W0340530,8597.0
,Wreyforde,RFRT,W6010630,RFRT W6010630,8598.0
,Gillarde,KLRT,G040630,KLRT G040630,8599.0
,Sampforde,SMPFRT,S0510630,SMPFRT S0510630,8600.0
,Madoke,MTK,M03020,MTK M03020,8601.0
,Fylberde,FLPRT,F0410630,FLPRT F0410630,8602.0
,Raynolde,RNLT,R050430,RNLT R050430,8603.0
,Cotyforde,KTFRT,C03010630,KTFRT C03010630,8604.0
,Chowche,XX,C020,XX C020,8605.0
,Morysshe,MRS,M06020,MRS M06020,8606.0
,Tomelyn,TMLN,T050405,TMLN T050405,8607.0
,Beste,PST,B0230,PST B0230,8608.0
,Triges,TRJS,T60202,TRJS T60202,8609.0
,Tosarde,TSRT,T020630,TSRT T020630,8610.0
,Warde,ART,W0630,ART W0630,8611.0
,Shepbroke,XPK,S016020,XPK S016020,8612.0
,Lyppyncote,LPNKT,L01052030,LPNKT L01052030,8613.0
,Balamonte,PLMNT,B04050530,PLMNT B04050530,8614.0
,Bradforde,PRTFRT,B60310630,PRTFRT B60310630,8615.0
,Harwarde,HRRT,H060630,HRRT H060630,8616.0
,Kyngswell,KNKSL,K05204,KNKSL K05204,8617.0
,Egbeare,AKPR,E21060,AKPR E21060,8618.0
,Egbear,AKPR,E2106,AKPR E2106,8619.0
,Gorvvn,KRFN,G0615,KRFN G0615,8620.0
,Smalrigge,SMLRK,S5046020,SMLRK S5046020,8621.0
,Ellacote,ALKT,E402030,ALKT E402030,8622.0
,Hancoke,HNKK,H052020,HNKK H052020,8623.0
,Woodley,ATL,W0340,ATL W0340,8624.0
,Stabak,STPK,S30102,STPK S30102,8625.0
,Wescot,ASKT,W0203,ASKT W0203,8626.0
,Schutt,XT,S203,XT S203,8627.0
,Harpath,HRP0,H061030,HRP0 H061030,8628.0
,Toshard,TXRT,T02063,TXRT T02063,8629.0
,Blakyngston,PLKNKSTN,B402052305,PLKNKSTN B402052305,8630.0
,Weger,AJR,W0206,AJR W0206,8631.0
,Rysedon,RSTN,R020305,RSTN R020305,8632.0
,Parlebvn,PRLPFN,P064015,PRLPFN P064015,8633.0
,Wolsley,ALSL,W04240,ALSL W04240,8634.0
,Lanxforde,LNKSFRT,L05210630,LNKSFRT L05210630,8635.0
,Nedecleffe,NTKLF,N03024010,NTKLF N03024010,8636.0
,Bekelle,PKL,B02040,PKL B02040,8637.0
,Zewarde,SRT,Z0630,SRT Z0630,8638.0
,Taplyn,TPLN,T01405,TPLN T01405,8639.0
,Byckeforde,PKFRT,B02010630,PKFRT B02010630,8640.0
,Westecote,ASTKT,W02302030,ASTKT W02302030,8641.0
,Nythercote,N0RKT,N03062030,N0RKT N03062030,8642.0
,Bustarde,PSTRT,B0230630,PSTRT B0230630,8643.0
,Richarde,RXRT,R020630,RXRT R020630,8644.0
,Pomffrete,PMFRT,P0516030,PMFRT P0516030,8645.0
,Holte,HLT,H0430,HLT H0430,8646.0
,Scherell,XRL,S20604,XRL S20604,8647.0
,Goddefrey,KTFR,G030160,KTFR G030160,8648.0
,Atkyne,ATKN,A32050,ATKN A32050,8649.0
,Lenaker,LNKR,L050206,LNKR L050206,8650.0
,Tanke,TNK,T0520,TNK T0520,8651.0
,Phelippys,FLPS,P040102,FLPS P040102,8652.0
,Wyeslake,ASLK,W024020,ASLK W024020,8653.0
,Monyote,MNT,M05030,MNT M05030,8654.0
,Westcott,ASTKT,W023203,ASTKT W023203,8655.0
,Knappman,NPN,K501505,NPN K501505,8656.0
,Endecott,ANTKT,E530203,ANTKT E530203,8657.0
,Woodehall,ATHL,W0304,ATHL W0304,8658.0
,Townesend,TNSNT,T0502053,TNSNT T0502053,8659.0
,Mounstevvn,MNSTFN,M0523015,MNSTFN M0523015,8660.0
,Townyng,TNNK,T05052,TNNK T05052,8661.0
,Evaly,AFL,E1040,AFL E1040,8662.0
,ower,AR,O060,AR O060,8663.0
,Aphowell,AFL,A104,AFL A104,8664.0
,Sabyll,SPL,S0104,SPL S0104,8665.0
,Morysh,MRX,M06020,MRX M06020,8666.0
,Braddebery,PRTPR,B60301060,PRTPR B60301060,8667.0
,Norcott,NRKT,N06203,NRKT N06203,8668.0
,Parrant,PRNT,P06053,PRNT P06053,8669.0
,Hurmeman,HRMMN,H0650505,HRMMN H0650505,8670.0
,ecott,AKT,E203,AKT E203,8671.0
,Coblegh,KPL,C014020,KPL C014020,8672.0
,Grante,KRNT,G60530,KRNT G60530,8673.0
,Machan,MKN,M0205,MKN M0205,8674.0
,Snelle,SNL,S5040,SNL S5040,8675.0
,Yerde,ART,Y0630,ART Y0630,8676.0
,Kyndon,KNTN,K05305,KNTN K05305,8677.0
,Parkeman,PRKMN,P0620505,PRKMN P0620505,8678.0
,Edwo,AT,E300,AT E300,8679.0
,Conebear,KNPR,C050106,KNPR C050106,8680.0
,Bohynham,PHNM,B0505,PHNM B0505,8681.0
,Patryge,PTRJ,P036020,PTRJ P036020,8682.0
,Barme,PRM,B0650,PRM B0650,8683.0
,Pencome,PNKM,P052050,PNKM P052050,8684.0
,Puggyslegh,PKLK,P02024020,PKLK P02024020,8685.0
,Colcott,KLKT,C04203,KLKT C04203,8686.0
,Norwode,NRT,N06030,NRT N06030,8687.0
,Northecott,NR0KT,N0630203,NR0KT N0630203,8688.0
,Lechedon,LXTN,L020305,LXTN L020305,8689.0
,Shapelond,XPLNT,S0104053,XPLNT S0104053,8690.0
,Balmond,PLMNT,B045053,PLMNT B045053,8691.0
,Shapplond,XPNT,S014053,XPNT S014053,8692.0
,Buckynhan,PKNN,B020505,PKNN B020505,8693.0
,Mors,MRS,M062,MRS M062,8694.0
,Lymbear,LMPR,L05106,LMPR L05106,8695.0
,Tryxe,TRKS,T6020,TRKS T6020,8696.0
,Chountrell,XNTRL,C053604,XNTRL C053604,8697.0
,Shapcott,XPKT,S01203,XPKT S01203,8698.0
,Bassley,PSL,B0240,PSL B0240,8699.0
,Lechlond,LKLNT,L0204053,LKLNT L0204053,8700.0
,Ayshefyld,AXFLT,A0201043,AXFLT A0201043,8701.0
,Hawkyslond,HKLNT,H02024053,HKLNT H02024053,8702.0
,Shestrugge,XSTRK,S0236020,XSTRK S0236020,8703.0
,Braylegh,PRLK,B604020,PRLK B604020,8704.0
,Shepverd,XPFRT,S01063,XPFRT S01063,8705.0
,Pylvyn,PLFN,P04105,PLFN P04105,8706.0
,Basseley,PSL,B02040,PSL B02040,8707.0
,Gygard,KKRT,G02063,KKRT G02063,8708.0
,Somner,SMNR,S0506,SMNR S0506,8709.0
,Holecombe,HLKMP,H04020510,HLKMP H04020510,8710.0
,Sacerlegh,SSRLK,S02064020,SSRLK S02064020,8711.0
,Cartwryght,KRTRKT,C063060203,KRTRKT C063060203,8712.0
,Hecherd,HXRT,H02063,HXRT H02063,8713.0
,Downeman,TNMN,D050505,TNMN D050505,8714.0
,Rosere,RSR,R02060,RSR R02060,8715.0
,Schowe,X,S200,X S200,8716.0
,Symte,SMT,S0530,SMT S0530,8717.0
,Stapelton,STPLTN,S30104305,STPLTN S30104305,8718.0
,Knyle,NL,K5040,NL K5040,8719.0
,Prange,PRNJ,P60520,PRNJ P60520,8720.0
,Yenkeldon,ANKLTN,Y05204305,ANKLTN Y05204305,8721.0
,Schoplond,XPLNT,S2014053,XPLNT S2014053,8722.0
,Hamonte,HMNT,H050530,HMNT H050530,8723.0
,Honecot,HNKT,H050203,HNKT H050203,8724.0
,Schapton,XPTN,S201305,XPTN S201305,8725.0
,Balmayne,PLMN,B045050,PLMN B045050,8726.0
,Scampe,SKMP,S20510,SKMP S20510,8727.0
,Raschley,RXL,R02040,RXL R02040,8728.0
,Schypper,XPR,S20106,XPR S20106,8729.0
,Vaghane,FKN,V02050,FKN V02050,8730.0
,Pave,PF,P010,PF P010,8731.0
,Schyphurd,XFRT,S201063,XFRT S201063,8732.0
,Hychcoke,HXKK,H0202020,HXKK H0202020,8733.0
,Colyare,KLR,C04060,KLR C04060,8734.0
,Osborn,ASPRN,O21065,ASPRN O21065,8735.0
,Vernam,FRNM,V06505,FRNM V06505,8736.0
,Sampe,SMP,S0510,SMP S0510,8737.0
,Kencote,KNKT,K052030,KNKT K052030,8738.0
,Cloge,KLJ,C4020,KLJ C4020,8739.0
,Ynkeldon,ANKLTN,Y5204305,ANKLTN Y5204305,8740.0
,Over,AFR,O106,AFR O106,8741.0
,Wulfe,ALF,W0410,ALF W0410,8742.0
,Froste,FRST,F60230,FRST F60230,8743.0
,Yncledon,ANKLTN,Y5240305,ANKLTN Y5240305,8744.0
,Quynte,KNT,Q0530,KNT Q0530,8745.0
,Portayne,PRTN,P063050,PRTN P063050,8746.0
,Stadone,STTN,S303050,STTN S303050,8747.0
,Schypter,XPTR,S201306,XPTR S201306,8748.0
,Hockyns,HKNS,H02052,HKNS H02052,8749.0
,Orygg,ARK,O602,ARK O602,8750.0
,Gardner,KRTNR,G063506,KRTNR G063506,8751.0
,Salsbury,SLSPR,S0421060,SLSPR S0421060,8752.0
,Upcote,APKT,U12030,APKT U12030,8753.0
,Horeloke,HRLK,H0604020,HRLK H0604020,8754.0
,Thoms,TMS,T052,TMS T052,8755.0
,Yelyot,ALT,Y0403,ALT Y0403,8756.0
,Lamesaye,LMS,L05020,LMS L05020,8757.0
,Madford,MTFRT,M031063,MTFRT M031063,8758.0
,Cornewale,KRNL,C065040,KRNL C065040,8759.0
,Ynglysch,ANKLX,Y524020,ANKLX Y524020,8760.0
,Cundale,KNTL,C053040,KNTL C053040,8761.0
,Lyones,LNS,L0502,LNS L0502,8762.0
,Scherlond,XRLNT,S2064053,XRLNT S2064053,8763.0
,Henlle,HNL,H0540,HNL H0540,8764.0
,Cutclyff,KTKLF,C032401,KTKLF C032401,8765.0
,Wetherygg,A0RK,W030602,A0RK W030602,8766.0
,Bartlate,PRTLT,B0634030,PRTLT B0634030,8767.0
,Renole,RNL,R05040,RNL R05040,8768.0
,Colscot,KLSKT,C04203,KLSKT C04203,8769.0
,Colscote,KLSKT,C042030,KLSKT C042030,8770.0
,Pugysle,PKL,P020240,PKL P020240,8771.0
,Lyncombe,LNKMP,L0520510,LNKMP L0520510,8772.0
,Huxstapull,HKSSTPL,H0230104,HKSSTPL H0230104,8773.0
,Kybsworth,KPSR0,K0120630,KPSR0 K0120630,8774.0
,Verchylde,FRXLT,V0620430,FRXLT V0620430,8775.0
,Schurte,XRT,S20630,XRT S20630,8776.0
,Stott,STT,S303,STT S303,8777.0
,Hanaforde,HNFRT,H05010630,HNFRT H05010630,8778.0
,Kenforde,KNFRT,K0510630,KNFRT K0510630,8779.0
,Phelvpp,FLFP,P041,FLFP P041,8780.0
,Lvlle,LFL,L140,LFL L140,8781.0
,Morcomb,MRKMP,M062051,MRKMP M062051,8782.0
,Escott,ASKT,E203,ASKT E203,8783.0
,Blancharde,PLNXRT,B40520630,PLNXRT B40520630,8784.0
,Whitelock,ATLK,W030402,ATLK W030402,8785.0
,Upacotte,APKT,U102030,APKT U102030,8786.0
,Mershforde,MRXFRT,M062010630,MRXFRT M062010630,8787.0
,Monfylde,MNFLT,M0510430,MNFLT M0510430,8788.0
,Gallysworthye,KLSR0,G04020630,KLSR0 G04020630,8789.0
,Southcott,S0KT,S030203,S0KT S030203,8790.0
,Ynglett,ANKLT,Y52403,ANKLT Y52403,8791.0
,Prouns,PRNS,P6052,PRNS P6052,8792.0
,Pruste,PRST,P60230,PRST P60230,8793.0
,Brusheforde,PRXFRT,B602010630,PRXFRT B602010630,8794.0
,Schanke,XNK,S20520,XNK S20520,8795.0
,Parysse,PRS,P06020,PRS P06020,8796.0
,Byshoppe,PXP,B02010,PXP B02010,8797.0
,Vaggescomb,FKSKMP,V0202051,FKSKMP V0202051,8798.0
,Schepherde,XFRT,S2010630,XFRT S2010630,8799.0
,Rowcleve,RKLF,R024010,RKLF R024010,8800.0
,Raynowde,RNT,R05030,RNT R05030,8801.0
,Whitehere,ATHR,W03060,ATHR W03060,8802.0
,Bysshoppe,PSP,B02010,PSP B02010,8803.0
,Tofy,TF,T010,TF T010,8804.0
,Holamore,HLMR,H0405060,HLMR H0405060,8805.0
,Gyffard,KFRT,G01063,KFRT G01063,8806.0
,Salteryn,SLTRN,S0430605,SLTRN S0430605,8807.0
,Wrynge,RNJ,W60520,RNJ W60520,8808.0
,Oseborne,ASPRN,O2010650,ASPRN O2010650,8809.0
,Estecote,ASTKT,E2302030,ASTKT E2302030,8810.0
,Denysse,TNS,D05020,TNS D05020,8811.0
,Vygores,FKRS,V020602,FKRS V020602,8812.0
,Bokepyte,PKPT,B0201030,PKPT B0201030,8813.0
,Wellynton,ALNTN,W0405305,ALNTN W0405305,8814.0
